PTW Request ID,Circle,Feeder,Status,Request Date,Start Date
20916,Zirakpur,Jalalpur Kandi Pure AP(FL26),Permit Request Submitted (Permit not active),2026-07-08T11:00:51Z,2026-07-08T10:59:00Z
20915,PATIALA,Assa Majra(FL04),Permit Request Submitted (Permit not active),2026-07-08T10:58:04Z,2026-07-08T10:56:00Z
20914,SANGRUR,UPS RAMPURA(FL21),Approved/ Active Permit,2026-07-08T10:51:27Z,2026-07-08T10:50:00Z
20913,Zirakpur,MIAN PUR(FL18),Approved/ Active Permit,2026-07-08T10:47:37Z,2026-07-08T10:43:00Z
20912,SUB URBAN AMRITSAR,NAG KALAN Anaitpura(FL09),Approved/ Active Permit,2026-07-08T10:29:42Z,2026-07-08T10:28:00Z
20911,JALANDHAR,PRITHVI(FL33),Active But Cancellation Request Submitted,2026-07-08T10:28:52Z,2026-07-08T10:28:00Z
20910,GURDASPUR,Aujla(FL05),Approved/ Active Permit,2026-07-08T10:15:08Z,2026-07-08T10:13:00Z
20909,NAWANSHAHR,TEHSIL COMPLEX GSR(FL16),Cancellation Request Approved (Permit not active),2026-07-08T09:54:42Z,2026-07-08T09:53:00Z
20908,SUB URBAN AMRITSAR,JALALPURA UPS(FL02),Active But Cancellation Request Submitted,2026-07-08T09:53:09Z,2026-07-08T09:52:00Z
20907,SANGRUR,"KHOKHAR(FL01), AZAD AP(FL08), BHAMNIWALA(NE04), GEHLAN(FL10)",Cancellation Request Approved (Permit not active),2026-07-08T09:47:06Z,2026-07-08T09:46:00Z
20906,JALANDHAR,"COLD STORE(FL07), 11kv kc feeder(FL14)",Active But Cancellation Request Submitted,2026-07-08T09:18:43Z,2026-07-08T09:12:00Z
20905,JALANDHAR,GADAIPUR-1(FL15),Approved/ Active Permit,2026-07-08T08:58:28Z,2026-07-08T08:57:00Z
20904,TARN TARAN,"MEHTA URBAN-II(FL05), Udhonangal(D927)",Permit Request Submitted (Permit not active),2026-07-08T08:58:05Z,2026-07-08T08:56:00Z
20903,JALANDHAR,PRITHVI(FL33),Cancellation Request Approved (Permit not active),2026-07-08T08:57:38Z,2026-07-08T08:56:00Z
20902,SANGRUR,11 KV SAHID UDHAM SINGH URBAN(FL21),Cancellation Request Approved (Permit not active),2026-07-08T07:12:31Z,2026-07-08T07:11:00Z
20901,SUB URBAN AMRITSAR,RANJIT AVENUE(FL03),Cancellation Request Approved (Permit not active),2026-07-08T02:21:25Z,2026-07-08T02:14:00Z
20900,JALANDHAR,PRITHVI(FL33),Cancellation Request Approved (Permit not active),2026-07-07T20:58:30Z,2026-07-07T20:58:00Z
20899,CITY AMRITSAR,JOSHI COLONY(FL05),Cancellation Request Approved (Permit not active),2026-07-07T20:48:47Z,2026-07-07T20:48:00Z
20898,MUKATSAR,PANJKOSI(FL06),Cancellation Request Approved (Permit not active),2026-07-07T20:11:29Z,2026-07-07T20:10:00Z
20897,JALANDHAR,PRITHVI(FL33),Cancellation Request Approved (Permit not active),2026-07-07T19:58:43Z,2026-07-07T19:57:00Z
