PTW Request ID,Circle,Feeder,Status,Request Date,Start Date
22123,MUKATSAR,11 KV Rajiv Nagar(FL16),Permit Request Submitted (Permit not active),2026-07-26T11:14:00Z,2026-07-26T11:12:00Z
22122,FARIDKOT,ITI(FL05),Cancellation Request Approved (Permit not active),2026-07-25T22:55:24Z,2026-07-25T22:54:00Z
22121,KHANNA,kherinoudhsingh(FL13),Cancellation Request Approved (Permit not active),2026-07-25T22:15:18Z,2026-07-25T22:14:00Z
22120,FEROZPUR,AMAR TAKIS(FL14),Cancellation Request Approved (Permit not active),2026-07-25T18:49:21Z,2026-07-25T18:48:00Z
22119,SUB URBAN AMRITSAR,TEJ ALLOYS(FL17),Permit Request Submitted (Permit not active),2026-07-25T17:38:25Z,2026-07-25T17:36:00Z
22118,MUKATSAR,"Bus Stand Road(FL18), 11 KV Town(FL08)",Cancellation Request Approved (Permit not active),2026-07-25T16:11:40Z,2026-07-25T16:10:00Z
22117,MUKATSAR,11 KV TARA ESTATE(FL09),Cancellation Request Approved (Permit not active),2026-07-25T15:59:21Z,2026-07-25T15:58:00Z
22116,MUKATSAR,"11 KV SARDARPURA UPS(FL06), 11 KV Bhagsar UPS(FL07)",Cancellation Request Approved (Permit not active),2026-07-25T15:13:20Z,2026-07-25T15:12:00Z
22115,KHANNA,"NABIPUR(FL11), PAGRO(FL22)",Cancellation Request Approved (Permit not active),2026-07-25T14:33:25Z,2026-07-25T14:31:00Z
22114,MUKATSAR,PANJKOSI(FL06),Cancellation Request Approved (Permit not active),2026-07-25T13:20:30Z,2026-07-25T13:20:00Z
22113,MUKATSAR,11 KV Sappan wali(FL11),Cancellation Request Approved (Permit not active),2026-07-25T12:56:12Z,2026-07-25T12:54:00Z
22112,MUKATSAR,11 KV MALOUT ROAD(FL07),Cancellation Request Approved (Permit not active),2026-07-25T12:45:09Z,2026-07-25T12:44:00Z
22111,MUKATSAR,11 KV Panjpeer Nagar(FL17),Cancellation Request Approved (Permit not active),2026-07-25T11:19:46Z,2026-07-25T11:16:00Z
22110,MUKATSAR,"11 KV RIDHI SIDHI URBAN(FL13), 11 KV GANGA NAGAR ROAD(FL01), 11 KV Focal Point-1(FL14), 11 KV Focal Point-2(FL15)",Cancellation Request Approved (Permit not active),2026-07-25T11:11:26Z,2026-07-25T11:10:00Z
