PTW Request ID,Circle,Feeder,Status,Request Date,Start Date
15747,BATHINDA,KHUDAL UPS(FL06),Approved/ Active Permit,2026-05-15T11:34:40Z,2026-05-15T11:33:00Z
15746,PATIALA,"AMARGARH(FL11), LANGRIAN(FL06)",Permit Request Submitted (Permit not active),2026-05-15T11:34:25Z,2026-05-15T11:32:00Z
15745,CITY AMRITSAR,"DMT(FL08), MOHAN HOTEL(FL05)",Approved/ Active Permit,2026-05-15T11:29:50Z,2026-05-15T11:27:00Z
15744,CITY WEST LUDHIANA,PHULLANWAL(FL02),Approved/ Active Permit,2026-05-15T11:28:33Z,2026-05-15T11:27:00Z
15743,SANGRUR,11 KV BABA ROTI RAM(CHATHE GRID)(FL03),Approved/ Active Permit,2026-05-15T11:26:07Z,2026-05-15T11:25:00Z
15742,JALANDHAR,NURPUR UPS(FL02),Permit Request Submitted (Permit not active),2026-05-15T11:25:39Z,2026-05-15T11:24:00Z
15741,JALANDHAR,ATTARI BAZZAR(FL16),Active But Cancellation Request Submitted,2026-05-15T11:19:50Z,2026-05-15T11:18:00Z
15740,GURDASPUR,Irrigation(FL05),Approved/ Active Permit,2026-05-15T11:17:52Z,2026-05-15T11:16:00Z
15739,GURDASPUR,Talwandivirk(FL04),Active But Cancellation Request Submitted,2026-05-15T11:13:49Z,2026-05-15T11:13:00Z
15738,TARN TARAN,RAYYA BACK FEEDING(FL03),Approved/ Active Permit,2026-05-15T11:12:57Z,2026-05-15T11:11:00Z
15737,JALANDHAR,Baba Deep Singh Nagar(Fl27),Approved/ Active Permit,2026-05-15T11:12:55Z,2026-05-15T11:11:00Z
15736,SANGRUR,THASKA(FL06),Approved/ Active Permit,2026-05-15T11:09:33Z,2026-05-15T11:08:00Z
15735,SANGRUR,Chhajli road(FL24),Approved/ Active Permit,2026-05-15T11:05:43Z,2026-05-15T11:03:00Z
15734,SANGRUR,11 KV RAM NAGAR URBAN(FL20),Approved/ Active Permit,2026-05-15T11:03:09Z,2026-05-15T11:01:00Z
15733,SANGRUR,11KV UPS TOGAWAL(FL08),Cancellation Request Approved (Permit not active),2026-05-15T11:02:41Z,2026-05-15T11:02:00Z
15732,SANGRUR,"Khokhar UPS(FL06), Bhakhra(FL03), Shaheed Bhagat Singh(FL09)",Cancellation Request Approved (Permit not active),2026-05-15T11:01:45Z,2026-05-15T11:00:00Z
15731,SANGRUR,11 KV MAYA GARDEN(FL-3),Approved/ Active Permit,2026-05-15T10:58:17Z,2026-05-15T10:55:00Z
15730,NAWANSHAHR,CITY RAHON(FL06),Approved/ Active Permit,2026-05-15T10:46:39Z,2026-05-15T10:44:00Z
15729,KHANNA,MALERKOTLA ROAD(FL01),Approved/ Active Permit,2026-05-15T10:41:31Z,2026-05-15T10:40:00Z
15728,CITY AMRITSAR,11kV Garden Enclave(FL14),Approved/ Active Permit,2026-05-15T10:41:29Z,2026-05-15T10:37:00Z
15727,GURDASPUR,MES Madhopur(FL01),Approved/ Active Permit,2026-05-15T10:28:48Z,2026-05-15T10:28:00Z
15726,GURDASPUR,Azizpur(FL03),Approved/ Active Permit,2026-05-15T10:27:51Z,2026-05-15T10:26:00Z
15725,GURDASPUR,Chakki(FL01),Approved/ Active Permit,2026-05-15T10:23:47Z,2026-05-15T10:21:00Z
15724,JALANDHAR,11KV SALEMPUR(FL15),Cancellation Request Approved (Permit not active),2026-05-15T10:22:58Z,2026-05-15T10:21:00Z
15723,NAWANSHAHR,Khankhana(FL01),Approved/ Active Permit,2026-05-15T10:22:37Z,2026-05-15T10:21:00Z
15722,KHANNA,"Jai Bhart(FL20), Nandi Colony(FL15), Rahon(FL02), Chakmafi(FL11)",Cancellation Request Approved (Permit not active),2026-05-15T10:21:52Z,2026-05-15T10:20:00Z
15721,GURDASPUR,11kv nirankari(Fl12),Cancellation Request Approved (Permit not active),2026-05-15T10:21:13Z,2026-05-15T10:20:00Z
15720,GURDASPUR,Islampur No. 1(FL17),Cancellation Request Approved (Permit not active),2026-05-15T10:20:26Z,2026-05-15T10:19:00Z
15719,CITY EAST LUDHIANA,G.S(FL09),Cancellation Request Approved (Permit not active),2026-05-15T10:18:55Z,2026-05-15T10:17:00Z
15718,PATIALA,Jagdish Colony(FL04),Approved/ Active Permit,2026-05-15T10:15:54Z,2026-05-15T10:12:00Z
15717,CITY WEST LUDHIANA,MOTI  BAGG(FL03),Cancellation Request Approved (Permit not active),2026-05-15T10:15:30Z,2026-05-15T10:14:00Z
15716,GURDASPUR,Chakki(FL01),Permit Request Submitted (Permit not active),2026-05-15T10:15:11Z,2026-05-15T10:14:00Z
15715,GURDASPUR,"Sadhuchack(FL04), Peeranbagh(FL08)",Rejected BY SSA/SSO,2026-05-15T10:10:30Z,2026-05-15T10:09:00Z
15714,JALANDHAR,11KV GTB NAGAR(FL07),Cancellation Request Approved (Permit not active),2026-05-15T10:08:09Z,2026-05-15T10:07:00Z
15713,GURDASPUR,"Sadhuchack(FL04), Peeranbagh(FL08)",Rejected BY SSA/SSO,2026-05-15T10:08:02Z,2026-05-15T10:06:00Z
15712,KAPURTHALA,Bhagwanpur(FL10),Approved/ Active Permit,2026-05-15T10:07:55Z,2026-05-15T10:07:00Z
15711,JALANDHAR,AMAN NAGAR(FL06),Approved/ Active Permit,2026-05-15T10:06:35Z,2026-05-15T10:04:00Z
15710,KAPURTHALA,UPS Kotli(FL09),Approved/ Active Permit,2026-05-15T10:05:12Z,2026-05-15T09:59:00Z
15709,CITY WEST LUDHIANA,JAWADDI(FL17),Approved/ Active Permit,2026-05-15T10:04:03Z,2026-05-15T10:02:00Z
15708,JALANDHAR,11KV GTB NAGAR(FL07),Rejected BY SSA/SSO,2026-05-15T10:03:58Z,2026-05-15T10:02:00Z
15707,GURDASPUR,Chakki(FL01),Rejected BY SSA/SSO,2026-05-15T10:00:13Z,2026-05-15T09:59:00Z
15706,GURDASPUR,Chakki(FL01),Rejected BY SSA/SSO,2026-05-15T09:58:59Z,2026-05-15T09:57:00Z
15705,KHANNA,11 KV MODEL TOWN(FL34),Approved/ Active Permit,2026-05-15T09:57:07Z,2026-05-15T09:55:00Z
15704,BATHINDA,KHATRIWALA UPS(FL01),Cancellation Request Approved (Permit not active),2026-05-15T09:49:22Z,2026-05-15T09:48:00Z
15703,BARNALA,MALERKOTLA-2(FL03),Cancellation Request Approved (Permit not active),2026-05-15T09:46:58Z,2026-05-15T09:46:00Z
15702,CITY AMRITSAR,100 ft. ROAD(FL12),Cancellation Request Approved (Permit not active),2026-05-15T09:41:03Z,2026-05-15T09:35:00Z
15701,CITY AMRITSAR,BIBI KAULAN JI(FL09),Permit Request Submitted (Permit not active),2026-05-15T09:35:39Z,2026-05-15T09:35:00Z
15700,CITY AMRITSAR,BIBI KAULAN JI(FL09),Permit Request Submitted (Permit not active),2026-05-15T09:33:16Z,2026-05-15T09:32:00Z
15699,SUB URBAN AMRITSAR,KOTLA SULTAN SINGH UPS(FL14),Cancellation Request Approved (Permit not active),2026-05-15T09:25:46Z,2026-05-15T09:24:00Z
15698,MUKATSAR,11 KV Ganganagar Road(FL05),Cancellation Request Approved (Permit not active),2026-05-15T09:20:28Z,2026-05-15T09:19:00Z
15697,JALANDHAR,PUNJABI BAGH(FL05),Cancellation Request Approved (Permit not active),2026-05-15T09:05:45Z,2026-05-15T09:04:00Z
15696,MUKATSAR,11 KV Alamgarh(FL03),Cancellation Request Approved (Permit not active),2026-05-15T08:32:51Z,2026-05-15T08:32:00Z
15695,FARIDKOT,GUMTI KHURD UPS(FL20),Cancellation Request Approved (Permit not active),2026-05-15T07:39:47Z,2026-05-15T07:37:00Z
15694,JALANDHAR,PUNJABI BAGH(FL31),Cancellation Request Approved (Permit not active),2026-05-15T07:17:38Z,2026-05-15T07:17:00Z
15693,SANGRUR,"SOHIAN(FL08), MILK PLANT(FL02), HOT LINE(FL21), MEHLAN ROAD(FL14)",Cancellation Request Approved (Permit not active),2026-05-15T07:04:49Z,2026-05-15T07:03:00Z
15692,JALANDHAR,PAP(FL04),Cancellation Request Approved (Permit not active),2026-05-15T04:32:26Z,2026-05-15T04:31:00Z
15691,KHANNA,"Samrala Road(FL04), City 1(FL08)",Cancellation Request Approved (Permit not active),2026-05-15T03:36:22Z,2026-05-15T03:35:00Z
15690,PATIALA,11 KV RAI MAJRA(FL15),Cancellation Request Approved (Permit not active),2026-05-15T02:11:47Z,2026-05-15T02:10:00Z
15689,PATIALA,"Jagdish Colony(FL04), 11 KV RAI MAJRA(FL15)",Cancellation Request Approved (Permit not active),2026-05-15T02:09:16Z,2026-05-15T02:06:00Z
15688,MUKATSAR,11 KV KANDHWALA Road Urban(FL10),Cancellation Request Approved (Permit not active),2026-05-15T01:52:47Z,2026-05-15T01:52:00Z
15687,MUKATSAR,11 KV NAI ABADI(FL04),Cancellation Request Approved (Permit not active),2026-05-15T01:48:25Z,2026-05-15T01:47:00Z
15686,SUB URBAN AMRITSAR,Mallan Wali(FL18),Cancellation Request Approved (Permit not active),2026-05-15T01:00:24Z,2026-05-15T00:59:00Z
15685,MUKATSAR,"INDRA NAGRI(FL07), KRISHNA NAGRI(FL02), 11 KV Circular Road(FL12)",Cancellation Request Approved (Permit not active),2026-05-15T00:57:25Z,2026-05-15T00:55:00Z
15684,MUKATSAR,11 KV Chirag dhani(FL17),Cancellation Request Approved (Permit not active),2026-05-15T00:53:33Z,2026-05-15T00:52:00Z
15683,CITY AMRITSAR,MOHAN HOTEL(FL05),Cancellation Request Approved (Permit not active),2026-05-15T00:31:26Z,2026-05-15T00:30:00Z
