PTW Request ID,Circle,Feeder,Status,Request Date,Start Date
14888,GURDASPUR,N.N.Bandha(FL01),Approved/ Active Permit,2026-05-09T10:50:16Z,2026-05-09T10:48:00Z
14887,SANGRUR,11 kv Dera Harnam Dass AP(FL08),Approved/ Active Permit,2026-05-09T10:38:43Z,2026-05-09T10:37:00Z
14886,NAWANSHAHR,11 KV City-2(FL20),Approved/ Active Permit,2026-05-09T10:37:56Z,2026-05-09T10:35:00Z
14885,GURDASPUR,Sunder Nagar(FL10),Approved/ Active Permit,2026-05-09T10:32:37Z,2026-05-09T10:25:00Z
14884,SANGRUR,11 KV GHASIWAL AP(MODEL TOWN GR)(FL04),Approved/ Active Permit,2026-05-09T10:29:41Z,2026-05-09T10:28:00Z
14883,SANGRUR,Bhakhra(FL03),Approved/ Active Permit,2026-05-09T10:27:02Z,2026-05-09T10:25:00Z
14882,SANGRUR,"11 KV UPS PHULAD(FL14), Baba Nimm Nath(FL12), 24 HRS. GHAMOORGHAT(FL06)",Approved/ Active Permit,2026-05-09T10:24:26Z,2026-05-09T10:21:00Z
14881,SANGRUR,"Lidran(FL18), CHANGAL(FL06)",Cancellation Request Approved (Permit not active),2026-05-09T10:21:13Z,2026-05-09T10:20:00Z
14880,GURDASPUR,I.T.I(FL02),Approved/ Active Permit,2026-05-09T10:20:11Z,2026-05-09T10:18:00Z
14879,GURDASPUR,City-2(FL04),Cancellation Request Approved (Permit not active),2026-05-09T10:11:53Z,2026-05-09T10:10:00Z
14878,NAWANSHAHR,BHAJJAL(FL13),Approved/ Active Permit,2026-05-09T10:08:27Z,2026-05-09T10:03:00Z
14877,KAPURTHALA,Bhagwanpur(FL10),Approved/ Active Permit,2026-05-09T10:02:16Z,2026-05-09T10:00:00Z
14876,KAPURTHALA,UPS Siyala(FL06),Approved/ Active Permit,2026-05-09T10:00:35Z,2026-05-09T09:59:00Z
14875,GURDASPUR,Gurdaspur Road(FL12),Approved/ Active Permit,2026-05-09T10:00:08Z,2026-05-09T09:59:00Z
14874,NAWANSHAHR,"Barnala Gate(F14L), 11 KV Civil Hospital(FL06)",Approved/ Active Permit,2026-05-09T09:56:53Z,2026-05-09T09:54:00Z
14873,SANGRUR,11 KV NAVA BAZAR C-1(FL-2),Cancellation Request Approved (Permit not active),2026-05-09T09:55:59Z,2026-05-09T09:53:00Z
14872,PATIALA,Panjiri Plant(FL24),Cancellation Request Approved (Permit not active),2026-05-09T09:48:53Z,2026-05-09T09:48:00Z
14871,BARNALA,"U.P.S-1 KOTDUNA(FL02), ASPAL KALAN CAT--1(FL09)",Approved/ Active Permit,2026-05-09T09:46:07Z,2026-05-09T09:44:00Z
14870,JALANDHAR,GAZZI GULLA(FL05),Approved/ Active Permit,2026-05-09T09:40:43Z,2026-05-09T09:36:00Z
14869,GURDASPUR,Islampur No. 1(FL17),Approved/ Active Permit,2026-05-09T09:37:07Z,2026-05-09T09:36:00Z
14868,GURDASPUR,"Model Town(FL01), Sunder Nagar(FL10)",Rejected BY SSA/SSO,2026-05-09T09:33:57Z,2026-05-09T09:23:00Z
14867,ROPAR,COLD STORE(FL06),Approved/ Active Permit,2026-05-09T09:32:30Z,2026-05-09T09:28:00Z
14866,GURDASPUR,Model Town(FL01),Permit Request Submitted (Permit not active),2026-05-09T09:29:19Z,2026-05-09T09:27:00Z
14865,GURDASPUR,Model Town(FL01),Approved/ Active Permit,2026-05-09T09:26:30Z,2026-05-09T09:24:00Z
14864,CITY AMRITSAR,11 KV Bhai Gurdas Ji Nagar(DL11),Approved/ Active Permit,2026-05-09T09:21:53Z,2026-05-09T09:20:00Z
14863,GURDASPUR,Jugial(FL09),Approved/ Active Permit,2026-05-09T09:19:36Z,2026-05-09T09:17:00Z
14862,BARNALA,Kattu CAT-I(FL05),Permit Request Submitted (Permit not active),2026-05-09T09:04:55Z,2026-05-09T09:02:00Z
14861,PATIALA,"MAGGAR(FL11), SALEMPUR(FL14), UPS RURKI(FL16)",Permit Request Submitted (Permit not active),2026-05-09T09:01:42Z,2026-05-09T08:57:00Z
14860,GURDASPUR,"Kalanangal(FL10), BATHWALA(FL09)",Cancellation Request Approved (Permit not active),2026-05-09T08:11:45Z,2026-05-09T08:10:00Z
14859,GURDASPUR,"24Hrs. GUNIAN(FL04), ALOWAL(FL05)",Cancellation Request Approved (Permit not active),2026-05-09T08:11:32Z,2026-05-09T08:10:00Z
14858,MUKATSAR,"DALMIR KHERA(FL01), 11 KV Sappan wali(FL11), DAULATPURA UPS(FL08), MAUJGARH(FL05)",Cancellation Request Approved (Permit not active),2026-05-09T07:19:01Z,2026-05-09T07:18:00Z
14856,JALANDHAR,T. V. TOWER(FL18),Permit Request Submitted (Permit not active),2026-05-09T06:58:57Z,2026-05-09T06:57:00Z
14855,JALANDHAR,GADAI PUR - 2(FL22),Cancellation Request Approved (Permit not active),2026-05-08T20:06:18Z,2026-05-08T20:04:00Z
14854,KHANNA,"Solitair(FL08), Tooran(FL09)",Cancellation Request Approved (Permit not active),2026-05-08T20:05:38Z,2026-05-08T20:05:00Z
14853,PATIALA,11 KV BABU SINGH colony(FL13),Cancellation Request Approved (Permit not active),2026-05-08T19:01:39Z,2026-05-08T18:59:00Z
14852,CITY WEST LUDHIANA,GURU GIAN VIHAR(FL14),Rejected BY SSA/SSO,2026-05-08T18:50:34Z,2026-05-08T18:48:00Z
14851,KAPURTHALA,AJIT NAGAR(FL03),Cancellation Request Approved (Permit not active),2026-05-08T18:36:27Z,2026-05-08T18:35:00Z
14850,KAPURTHALA,"Kangna(FL01), UPS KACHI SARAI KHAS(FL11), Gill(FL08)",Cancellation Request Approved (Permit not active),2026-05-08T17:59:47Z,2026-05-08T17:57:00Z
14849,GURDASPUR,"MUGRALA(FL7), Nawan Pind(FL06)",Cancellation Request Approved (Permit not active),2026-05-08T17:53:50Z,2026-05-08T17:51:00Z
14848,GURDASPUR,"Meerpur(FL01), Barnala(FL16)",Cancellation Request Approved (Permit not active),2026-05-08T17:47:35Z,2026-05-08T17:46:00Z
14847,JALANDHAR,RAJA GARDEN(FL08),Cancellation Request Approved (Permit not active),2026-05-08T16:24:26Z,2026-05-08T16:22:00Z
14846,JALANDHAR,FAZIL PUR(FL28),Cancellation Request Approved (Permit not active),2026-05-08T16:22:47Z,2026-05-08T16:21:00Z
14845,GURDASPUR,"Nawan Pind(FL06), MUGRALA(FL7)",Cancellation Request Approved (Permit not active),2026-05-08T16:20:49Z,2026-05-08T16:18:00Z
14844,JALANDHAR,"Begampura(FL19), JAITEWALI(FL03)",Cancellation Request Approved (Permit not active),2026-05-08T16:09:27Z,2026-05-08T16:08:00Z
14843,Zirakpur,MUKANDPUR(FL03),Cancellation Request Approved (Permit not active),2026-05-08T15:55:49Z,2026-05-08T15:54:00Z
14842,CITY WEST LUDHIANA,GURU GIAN VIHAR(FL14),Cancellation Request Approved (Permit not active),2026-05-08T15:54:39Z,2026-05-08T15:53:00Z
14841,Zirakpur,MUKANDPUR(FL03),Permit Request Submitted (Permit not active),2026-05-08T15:51:54Z,2026-05-08T15:50:00Z
14840,SUB URBAN AMRITSAR,Sethan Wala(FL17),Cancellation Request Approved (Permit not active),2026-05-08T15:51:37Z,2026-05-08T15:49:00Z
14839,GURDASPUR,Babbri Nangal(FL05),Cancellation Request Approved (Permit not active),2026-05-08T15:50:01Z,2026-05-08T15:49:00Z
14838,MUKATSAR,HARIPURA(FL02),Cancellation Request Approved (Permit not active),2026-05-08T15:47:59Z,2026-05-08T15:46:00Z
14837,MUKATSAR,11 KV Chirag dhani(FL17),Cancellation Request Approved (Permit not active),2026-05-08T15:47:13Z,2026-05-08T15:45:00Z
14836,Zirakpur,LALRU MANDI(FL12),Cancellation Request Approved (Permit not active),2026-05-08T15:24:53Z,2026-05-08T15:24:00Z
14835,GURDASPUR,Pioneer Agro(FL10),Permit Request Submitted (Permit not active),2026-05-08T15:22:46Z,2026-05-08T15:21:00Z
14834,GURDASPUR,Pioneer Agro(FL10),Permit Request Submitted (Permit not active),2026-05-08T15:19:59Z,2026-05-08T15:19:00Z
14833,Zirakpur,LALRU MANDI(FL12),Permit Request Submitted (Permit not active),2026-05-08T15:19:41Z,2026-05-08T15:18:00Z
14832,TARN TARAN,BEAS CITY(FL10),Cancellation Request Approved (Permit not active),2026-05-08T15:19:21Z,2026-05-08T15:17:00Z
14831,Zirakpur,"VATIKA(FL02), 11 KV BEHRA ROAD(E43)",Cancellation Request Approved (Permit not active),2026-05-08T15:18:31Z,2026-05-08T15:17:00Z
14830,GURDASPUR,"Dhapai(FL10), Basrawan(FL14), Leel Kalan(FL12)",Cancellation Request Approved (Permit not active),2026-05-08T15:18:16Z,2026-05-08T15:15:00Z
14829,KAPURTHALA,AJIT NAGAR(FL03),Cancellation Request Approved (Permit not active),2026-05-08T15:16:53Z,2026-05-08T15:16:00Z
14828,GURDASPUR,"Butter(FL07), 11KV BUTTER UPS(FL16)",Cancellation Request Approved (Permit not active),2026-05-08T15:13:08Z,2026-05-08T15:12:00Z
14827,GURDASPUR,Dalla UPS(FL06),Cancellation Request Approved (Permit not active),2026-05-08T15:05:46Z,2026-05-08T15:03:00Z
14826,GURDASPUR,"Kot Todermal(FL04), Pandori(FL02), THEKERIWAL(FL09)",Cancellation Request Approved (Permit not active),2026-05-08T14:48:05Z,2026-05-08T14:46:00Z
14825,BARNALA,SHERGARH CHEEMA UPS(FL05),Cancellation Request Approved (Permit not active),2026-05-08T14:47:35Z,2026-05-08T14:46:00Z
14824,BARNALA,SHERGARH CHEEMA UPS(FL05),Rejected BY SSA/SSO,2026-05-08T14:43:17Z,2026-05-08T14:40:00Z
14823,KHANNA,DHAMOT UPS(FL08),Cancellation Request Approved (Permit not active),2026-05-08T14:29:39Z,2026-05-08T14:27:00Z
14822,SANGRUR,Markfed(FL06),Cancellation Request Approved (Permit not active),2026-05-08T14:21:09Z,2026-05-08T14:20:00Z
14821,SANGRUR,"Chhajli road(FL24), 11 KV LEHRA ROAD C2(FL10)",Cancellation Request Approved (Permit not active),2026-05-08T14:11:08Z,2026-05-08T14:08:00Z
14820,CITY AMRITSAR,BIBI KAULAN JI(FL09),Cancellation Request Approved (Permit not active),2026-05-08T14:09:46Z,2026-05-08T14:09:00Z
14819,KHANNA,FCI(FL09),Cancellation Request Approved (Permit not active),2026-05-08T14:06:48Z,2026-05-08T14:02:00Z
14818,SANGRUR,BABA JEET SINGH WALA(FL11),Cancellation Request Approved (Permit not active),2026-05-08T13:47:24Z,2026-05-08T13:46:00Z
14817,JALANDHAR,SUNRA(FL17),Active But Cancellation Request Submitted,2026-05-08T13:32:49Z,2026-05-08T13:31:00Z
14816,JALANDHAR,SUNRA(FL17),Permit Request Submitted (Permit not active),2026-05-08T13:29:26Z,2026-05-08T13:27:00Z
14815,CITY AMRITSAR,11Kv New Ravi Dass Road(FL08),Cancellation Request Approved (Permit not active),2026-05-08T13:22:02Z,2026-05-08T13:21:00Z
14814,SANGRUR,NANKIANA SAHIB(FL04),Cancellation Request Approved (Permit not active),2026-05-08T13:16:34Z,2026-05-08T13:14:00Z
14813,CITY AMRITSAR,11Kv Navdeep Theatre(FL03),Cancellation Request Approved (Permit not active),2026-05-08T13:15:44Z,2026-05-08T13:15:00Z
14812,PATIALA,11 AAKAR(FL01),Cancellation Request Approved (Permit not active),2026-05-08T13:08:54Z,2026-05-08T13:06:00Z
14811,JALANDHAR,GURU AMAR DASS NAGAR(FL14),Cancellation Request Approved (Permit not active),2026-05-08T13:02:35Z,2026-05-08T13:01:00Z
14810,PATIALA,Ablowal Feeder(FL01),Cancellation Request Approved (Permit not active),2026-05-08T13:01:25Z,2026-05-08T12:59:00Z
14809,JALANDHAR,VIVEKANAND(FL09),Cancellation Request Approved (Permit not active),2026-05-08T12:54:59Z,2026-05-08T12:54:00Z
14808,KHANNA,LALHERI ROAD(FL26),Cancellation Request Approved (Permit not active),2026-05-08T12:48:52Z,2026-05-08T12:47:00Z
14807,GURDASPUR,Ganji(FL12),Cancellation Request Approved (Permit not active),2026-05-08T12:48:32Z,2026-05-08T12:47:00Z
14806,FARIDKOT,MAANA WALA UPS(FL11),Cancellation Request Approved (Permit not active),2026-05-08T12:38:43Z,2026-05-08T12:35:00Z
14805,GURDASPUR,G.T Road(FL08),Cancellation Request Approved (Permit not active),2026-05-08T12:34:10Z,2026-05-08T12:30:00Z
14804,GURDASPUR,24Hrs DALERPUR(FL13),Cancellation Request Approved (Permit not active),2026-05-08T12:23:34Z,2026-05-08T12:22:00Z
14803,CITY AMRITSAR,11KvKatra Sher Singh(FL05),Cancellation Request Approved (Permit not active),2026-05-08T12:15:10Z,2026-05-08T12:12:00Z
14802,CITY AMRITSAR,Cheel Mandi(FL05),Cancellation Request Approved (Permit not active),2026-05-08T12:13:32Z,2026-05-08T12:12:00Z
14801,GURDASPUR,"Barnala(FL16), Meerpur(FL01)",Cancellation Request Approved (Permit not active),2026-05-08T12:13:21Z,2026-05-08T12:12:00Z
14800,GURDASPUR,"Butter(FL07), 11KV BUTTER UPS(FL16), City(FL05), Civil Line(FL08)",Cancellation Request Approved (Permit not active),2026-05-08T12:12:12Z,2026-05-08T12:11:00Z
14799,MUKATSAR,"11 KV SUKHCHAIN(FL02), 11 KV SARDARPURA UPS(FL06)",Cancellation Request Approved (Permit not active),2026-05-08T11:57:30Z,2026-05-08T11:57:00Z
14798,GURDASPUR,"City Ptk.(FL03), Telephone Exchange(FL14), Preet Nagar(FL05)",Cancellation Request Approved (Permit not active),2026-05-08T11:39:09Z,2026-05-08T11:37:00Z
