PTW Request ID,Circle,Feeder,Status,Request Date,Start Date
22587,Zirakpur,DEEPAK PIPE(FL10),Permit Request Submitted (Permit not active),2026-08-05T10:55:43Z,2026-08-05T10:54:00Z
22586,SANGRUR,Akoi Sahab(FL08),Approved/ Active Permit,2026-08-05T10:27:22Z,2026-08-05T10:26:00Z
22585,MUKATSAR,"MAUJGARH(FL05), DAULATPURA UPS(FL08)",Cancellation Request Approved (Permit not active),2026-08-05T10:12:06Z,2026-08-05T10:11:00Z
22584,SANGRUR,11 KV CHHAJLI INDUSTRIAL(FL04),Cancellation Request Approved (Permit not active),2026-08-05T10:10:52Z,2026-08-05T10:10:00Z
22583,Zirakpur,LALRU CITY(FL22),Approved/ Active Permit,2026-08-05T10:10:38Z,2026-08-05T10:09:00Z
22582,KHANNA,Bhattian(FL08),Approved/ Active Permit,2026-08-05T10:06:32Z,2026-08-05T10:05:00Z
22581,Zirakpur,LALRU CITY(FL22),Rejected BY SSA/SSO,2026-08-05T10:05:14Z,2026-08-05T10:02:00Z
22580,MUKATSAR,"11 KV Dhani Bisehesarnath(FL02), 11 KV Azimgarh Urban(FL03)",Active But Cancellation Request Submitted,2026-08-05T09:53:11Z,2026-08-05T09:52:00Z
22579,KHANNA,Charnarthal UPS(FL17),Cancellation Request Approved (Permit not active),2026-08-05T09:48:57Z,2026-08-05T09:48:00Z
22578,SANGRUR,BHUTAL CITY(FL06),Approved/ Active Permit,2026-08-05T09:30:56Z,2026-08-05T09:30:00Z
22577,SANGRUR,MEHLAN AP (GRID SUNAM)(FL06),Approved/ Active Permit,2026-08-05T09:23:09Z,2026-08-05T09:22:00Z
22576,PATIALA,Lung-1(FL07),Approved/ Active Permit,2026-08-05T09:18:58Z,2026-08-05T09:17:00Z
22575,Zirakpur,"JEOLY(FL08), DAPPAR(FL16), Jastna Kandi Pure AP(FL25)",Cancellation Request Approved (Permit not active),2026-08-05T09:18:14Z,2026-08-05T09:15:00Z
22574,SANGRUR,"RATOLAN A+B (GRID SULAR)(FL10), TARANJI KHERA+NEHRI (GRID SULAR)(FL04)",Cancellation Request Approved (Permit not active),2026-08-05T09:09:56Z,2026-08-05T09:07:00Z
22573,SANGRUR,11 KV LEHRA ROAD C2(FL10),Cancellation Request Approved (Permit not active),2026-08-05T09:08:09Z,2026-08-05T09:02:00Z
22572,Zirakpur,DAPPAR(FL16),Cancellation Request Approved (Permit not active),2026-08-05T09:04:56Z,2026-08-05T09:00:00Z
22571,JALANDHAR,Sudhama Vihar(FL18),Cancellation Request Approved (Permit not active),2026-08-05T08:39:48Z,2026-08-05T08:39:00Z
22570,Zirakpur,JAGAN TUBE(FL02),Cancellation Request Approved (Permit not active),2026-08-05T08:15:48Z,2026-08-05T08:14:00Z
22569,NAWANSHAHR,CITY GARHSHANKAR-2(FL10),Cancellation Request Approved (Permit not active),2026-08-05T07:44:09Z,2026-08-05T07:42:00Z
22568,SUB URBAN AMRITSAR,MAJITHA ROAD VERKA BYE PASS(FL05),Cancellation Request Approved (Permit not active),2026-08-05T07:29:39Z,2026-08-05T07:27:00Z
22567,BARNALA,CHUPKA(FL12),Cancellation Request Approved (Permit not active),2026-08-05T07:16:07Z,2026-08-05T07:15:00Z
22566,MUKATSAR,11 KV Azimgarh Urban(FL03),Cancellation Request Approved (Permit not active),2026-08-05T06:22:03Z,2026-08-05T06:21:00Z
22565,SANGRUR,11 KV BAKSHIWALA URBAN(FL01),Cancellation Request Approved (Permit not active),2026-08-05T06:14:54Z,2026-08-05T06:14:00Z
22564,MUKATSAR,"11 KV GANGA NAGAR ROAD(FL01), 11 KV Alamgarh(FL03)",Cancellation Request Approved (Permit not active),2026-08-05T00:05:14Z,2026-08-05T00:04:00Z
22563,MUKATSAR,11 KV Azimgarh Urban(FL03),Cancellation Request Approved (Permit not active),2026-08-04T21:24:48Z,2026-08-04T21:23:00Z
22562,KHANNA,RAM RAJAYA(FL12),Cancellation Request Approved (Permit not active),2026-08-04T20:46:31Z,2026-08-04T20:45:00Z
22561,Zirakpur,LALRU CITY(FL22),Cancellation Request Approved (Permit not active),2026-08-04T20:19:36Z,2026-08-04T20:18:00Z
22560,Zirakpur,DAPPAR(FL16),Cancellation Request Approved (Permit not active),2026-08-04T20:06:27Z,2026-08-04T20:05:00Z
22559,MUKATSAR,"11 KV GANGA NAGAR ROAD(FL01), 11 KV Alamgarh(FL03)",Cancellation Request Approved (Permit not active),2026-08-04T19:46:18Z,2026-08-04T19:45:00Z
22558,SUB URBAN AMRITSAR,MES(FL02),Cancellation Request Approved (Permit not active),2026-08-04T19:25:38Z,2026-08-04T19:25:00Z
22557,FARIDKOT,Ram ganz(FL25),Cancellation Request Approved (Permit not active),2026-08-04T18:42:07Z,2026-08-04T18:41:00Z
22556,JALANDHAR,TOWER(FL02),Cancellation Request Approved (Permit not active),2026-08-04T18:18:33Z,2026-08-04T18:17:00Z
22555,JALANDHAR,DRAIN(FL06),Cancellation Request Approved (Permit not active),2026-08-04T17:35:18Z,2026-08-04T17:34:00Z
22554,JALANDHAR,"GLOBE COLONY(FL06), SEED CORPORATION(FL01), NEW SHANKAR(FL03), D BLOCK(FL05), NANDA(FL10)",Cancellation Request Approved (Permit not active),2026-08-04T16:51:24Z,2026-08-04T16:49:00Z
