PTW Request ID,Circle,Feeder,Status,Request Date,Start Date
20408,JALANDHAR,11KV Mithapur Feeder(FL07),Permit Request Submitted (Permit not active),2026-06-29T12:41:47Z,2026-06-29T12:40:00Z
20407,SANGRUR,MNH INDUSTRIES BHARO(FL15),Permit Request Submitted (Permit not active),2026-06-29T12:39:40Z,2026-06-29T12:39:00Z
20406,JALANDHAR,SHANKAR(FL01),Approved/ Active Permit,2026-06-29T12:33:48Z,2026-06-29T12:31:00Z
20405,PATIALA,UPS (TODARPUR)(FL06),Cancellation Request Approved (Permit not active),2026-06-29T12:23:36Z,2026-06-29T12:22:00Z
20404,SANGRUR,11 KV BHRAMKUMARI(FL-1),Approved/ Active Permit,2026-06-29T12:18:39Z,2026-06-29T12:17:00Z
20403,SANGRUR,Hamirgarh City(FL06),Cancellation Request Approved (Permit not active),2026-06-29T12:17:13Z,2026-06-29T12:15:00Z
20402,Zirakpur,Jastna Kandi Pure AP(FL25),Approved/ Active Permit,2026-06-29T12:17:05Z,2026-06-29T12:16:00Z
20401,Zirakpur,MIAN PUR(FL18),Approved/ Active Permit,2026-06-29T12:11:28Z,2026-06-29T12:10:00Z
20400,CITY AMRITSAR,Cheel Mandi(FL05),Active But Cancellation Request Submitted,2026-06-29T12:09:13Z,2026-06-29T12:07:00Z
20399,SANGRUR,BALAKNATH(FL17),Cancellation Request Approved (Permit not active),2026-06-29T11:08:13Z,2026-06-29T11:06:00Z
20398,JALANDHAR,GURU AMAR DASS NAGAR(FL14),Permit Request Submitted (Permit not active),2026-06-29T10:55:48Z,2026-06-29T10:55:00Z
20397,JALANDHAR,SHANKAR(FL01),Cancellation Request Approved (Permit not active),2026-06-29T10:34:53Z,2026-06-29T10:34:00Z
20396,SUB URBAN AMRITSAR,Ranjit Avenue B block(fl14),Cancellation Request Approved (Permit not active),2026-06-29T10:34:46Z,2026-06-29T10:33:00Z
20395,SANGRUR,THASKA(FL06),Cancellation Request Approved (Permit not active),2026-06-29T10:34:40Z,2026-06-29T10:33:00Z
20394,JALANDHAR,11kv kc feeder(FL14),Cancellation Request Approved (Permit not active),2026-06-29T10:19:46Z,2026-06-29T10:18:00Z
20393,Zirakpur,BPCL(FL31),Cancellation Request Approved (Permit not active),2026-06-29T10:06:57Z,2026-06-29T10:05:00Z
20392,CITY WEST LUDHIANA,GIASPURA(FL20),Rejected BY SSA/SSO,2026-06-29T09:48:43Z,2026-06-29T09:48:00Z
20391,SUB URBAN AMRITSAR,GUMTALA(FL10),Cancellation Request Approved (Permit not active),2026-06-29T09:48:31Z,2026-06-29T09:46:00Z
20390,JALANDHAR,COLD STORE(FL07),Cancellation Request Approved (Permit not active),2026-06-29T09:37:47Z,2026-06-29T09:37:00Z
20389,JALANDHAR,GADAIPUR-1(FL15),Cancellation Request Approved (Permit not active),2026-06-29T09:33:47Z,2026-06-29T09:32:00Z
20388,SANGRUR,"THASKA(FL06), UPS KHANOURI(FL03), KARODA(FL05)",Cancellation Request Approved (Permit not active),2026-06-29T08:51:07Z,2026-06-29T08:50:00Z
20387,MUKATSAR,11 KV SAIDANWALI(FL07),Cancellation Request Approved (Permit not active),2026-06-29T08:26:08Z,2026-06-29T08:23:00Z
20386,FARIDKOT,THARA AP(FL08),Cancellation Request Approved (Permit not active),2026-06-29T08:20:57Z,2026-06-29T08:20:00Z
20385,Zirakpur,LALRU CITY(FL22),Cancellation Request Approved (Permit not active),2026-06-29T08:16:27Z,2026-06-29T08:15:00Z
20384,SUB URBAN AMRITSAR,Sada Pind(FL03),Cancellation Request Approved (Permit not active),2026-06-29T08:15:49Z,2026-06-29T08:15:00Z
20383,MUKATSAR,"11 KV SIDHU NAGRI(FL05), 11 KV RIDHI SIDHI URBAN(FL13), 11 KV Rajiv Nagar(FL16), 11 KV KANDHWALA Road Urban(FL10), 11 KV NAI ABADI(FL04), 11 KV GANGA NAGAR ROAD(FL01)",Cancellation Request Approved (Permit not active),2026-06-29T07:41:22Z,2026-06-29T07:40:00Z
20382,JALANDHAR,11kv kc feeder(FL14),Cancellation Request Approved (Permit not active),2026-06-29T06:11:33Z,2026-06-29T06:09:00Z
20381,JALANDHAR,GURU AMAR DASS NAGAR(FL14),Cancellation Request Approved (Permit not active),2026-06-29T02:52:04Z,2026-06-29T02:51:00Z
20380,PATIALA,11 KV RAI MAJRA(FL15),Cancellation Request Approved (Permit not active),2026-06-28T23:49:06Z,2026-06-28T23:46:00Z
20379,CITY AMRITSAR,SHIVALA ROAD(FL09),Cancellation Request Approved (Permit not active),2026-06-28T21:58:56Z,2026-06-28T21:58:00Z
20378,SUB URBAN AMRITSAR,GUMTALA(FL10),Cancellation Request Approved (Permit not active),2026-06-28T21:44:10Z,2026-06-28T21:41:00Z
20377,JALANDHAR,CANAL(FL11),Cancellation Request Approved (Permit not active),2026-06-28T21:43:54Z,2026-06-28T21:42:00Z
20376,SUB URBAN AMRITSAR,Sada Pind(FL03),Cancellation Request Approved (Permit not active),2026-06-28T21:37:49Z,2026-06-28T21:36:00Z
20375,FARIDKOT,SAMAGH UPS(FL02),Cancellation Request Approved (Permit not active),2026-06-28T20:49:59Z,2026-06-28T20:47:00Z
20374,JALANDHAR,BASTI DANISJMANDA(FL04),Cancellation Request Approved (Permit not active),2026-06-28T20:49:14Z,2026-06-28T20:45:00Z
20373,Zirakpur,DAPPAR(FL16),Cancellation Request Approved (Permit not active),2026-06-28T20:47:00Z,2026-06-28T20:46:00Z
20372,SUB URBAN AMRITSAR,Sada Pind(FL03),Cancellation Request Approved (Permit not active),2026-06-28T19:20:10Z,2026-06-28T19:19:00Z
20371,SANGRUR,"DIALPURA(FL03), Bakhtra II(FL08), GHUMAND SINGH WALA(FL04)",Cancellation Request Approved (Permit not active),2026-06-28T18:32:13Z,2026-06-28T18:31:00Z
20370,MUKATSAR,Dhani Sucha Singh (Old Chakra)(FL07),Cancellation Request Approved (Permit not active),2026-06-28T18:23:39Z,2026-06-28T18:22:00Z
20369,FARIDKOT,FCI URBAN(FL09),Cancellation Request Approved (Permit not active),2026-06-28T18:17:03Z,2026-06-28T18:16:00Z
20368,PATIALA,Dairy Farm Ablowal(FL14),Cancellation Request Approved (Permit not active),2026-06-28T17:49:38Z,2026-06-28T17:49:00Z
20367,MUKATSAR,11 KV Bhagsar UPS(FL07),Cancellation Request Approved (Permit not active),2026-06-28T17:19:26Z,2026-06-28T17:18:00Z
20366,MUKATSAR,"11 KV Alamgarh(FL03), 11 KV KIKKER KHERA(FL08)",Cancellation Request Approved (Permit not active),2026-06-28T16:51:46Z,2026-06-28T16:49:00Z
20365,SANGRUR,MANDVI CITY(FL13),Cancellation Request Approved (Permit not active),2026-06-28T16:21:32Z,2026-06-28T16:20:00Z
