outage_id,Zone,Circle,Feeder,Type of Outage,Status,Start Time,End Time,Diff in mins
1914626,Central,SUB URBAN LUDHIANA,CITY-5,Planned,Active,2026-08-14T11:00:00Z,2026-08-14T15:00:00Z,240
1914569,South,PATIALA,Ekta Vihar,Planned,Active,2026-08-14T10:30:00Z,2026-08-14T14:30:00Z,240
1914632,East,ROPAR,Gobind Valley,Planned,Active,2026-08-14T10:00:00Z,2026-08-14T14:00:00Z,240
1914630,South,SANGRUR,BHAMNIWALA,Unplanned,Active,2026-08-14T09:40:11Z,2026-08-14T11:39:17Z,119
1914631,Border,TARN TARAN,JAWANDY,Unplanned,Active,2026-08-14T09:30:00Z,2026-08-14T12:00:00Z,150
1914629,Border,TARN TARAN,JAWANDY KHURD,Unplanned,Closed,2026-08-14T09:10:00Z,2026-08-14T09:35:00Z,25
1914628,East,Zirakpur,GBM,Unplanned,Closed,2026-08-14T08:53:00Z,2026-08-14T09:21:00Z,28
1914623,East,Zirakpur,11 KV DAULAT SINGH,Unplanned,Closed,2026-08-14T08:38:00Z,2026-08-14T09:16:00Z,38
1914624,East,Zirakpur,SANULI,Unplanned,Closed,2026-08-14T08:33:00Z,2026-08-14T09:32:00Z,59
1914622,East,Zirakpur,SILVERCITY,Unplanned,Closed,2026-08-14T08:28:00Z,2026-08-14T08:56:00Z,28
1914621,East,Zirakpur,SEVEN STAR,Unplanned,Closed,2026-08-14T08:25:53Z,2026-08-14T09:02:53Z,37
1914620,East,Zirakpur,PREET COLONY,Unplanned,Closed,2026-08-14T08:25:53Z,2026-08-14T08:50:53Z,25
1914619,East,Zirakpur,BALTANA,Unplanned,Closed,2026-08-14T08:25:53Z,2026-08-14T08:49:53Z,24
1914618,East,Zirakpur,Bauli Sahib,Unplanned,Closed,2026-08-14T08:25:53Z,2026-08-14T08:45:53Z,20
1914617,East,Zirakpur,SAINI VIHAR,Unplanned,Closed,2026-08-14T08:25:53Z,2026-08-14T08:51:53Z,26
1914616,East,Zirakpur,BIG BAZAAR,Unplanned,Closed,2026-08-14T08:25:53Z,2026-08-14T09:04:53Z,39
1914615,East,Zirakpur,KALKA ROAD,Unplanned,Closed,2026-08-14T08:25:53Z,2026-08-14T09:20:53Z,55
1914614,Border,TARN TARAN,SUGAR MILL,Unplanned,Closed,2026-08-14T08:25:00Z,2026-08-14T09:05:00Z,40
1914613,Border,TARN TARAN,JAWANDY,Unplanned,Closed,2026-08-14T08:25:00Z,2026-08-14T09:05:00Z,40
1914608,East,Zirakpur,ABBOT COLD STORE,Unplanned,Closed,2026-08-14T08:20:32Z,2026-08-14T08:50:42Z,30
1914611,East,Zirakpur,11KV BEHRA FEEDER,Unplanned,Closed,2026-08-14T08:19:36Z,2026-08-14T08:51:42Z,32
1914606,East,Zirakpur,RAM PUR SAINIAN,Unplanned,Closed,2026-08-14T08:17:44Z,2026-08-14T08:49:57Z,32
1914612,East,Zirakpur,11 KV Gulabgarh road,Unplanned,Closed,2026-08-14T08:17:43Z,2026-08-14T08:52:02Z,34
1914609,East,Zirakpur,SURYA MEDICARE,Unplanned,Closed,2026-08-14T08:16:45Z,2026-08-14T08:51:05Z,34
1914610,East,Zirakpur,AP PAPER,Unplanned,Closed,2026-08-14T08:16:09Z,2026-08-14T08:51:24Z,35
1914607,East,Zirakpur,DERA BASSI URBAN,Unplanned,Closed,2026-08-14T08:14:00Z,2026-08-14T08:50:21Z,36
1914605,East,Zirakpur,SONA PAPER MILL,Unplanned,Closed,2026-08-14T08:13:27Z,2026-08-14T08:49:39Z,36
1914604,East,Zirakpur,ORBIT,Unplanned,Closed,2026-08-14T08:05:00Z,2026-08-14T08:58:00Z,53
1914602,South,SANGRUR,AZAD AP,Unplanned,Active,2026-08-14T07:40:26Z,2026-08-14T09:20:45Z,100
1914603,East,Zirakpur,Jaskaran,Unplanned,Closed,2026-08-14T07:21:00Z,2026-08-14T08:16:00Z,55
1914599,South,SANGRUR,11 KV SAHID UDHAM SINGH URBAN,Unplanned,Closed,2026-08-14T06:40:00Z,2026-08-14T07:51:00Z,71
1914601,Border,TARN TARAN,SHERON UPS,Unplanned,Closed,2026-08-14T06:10:00Z,2026-08-14T09:05:00Z,175
1914597,East,Zirakpur,Nadiali,Unplanned,Closed,2026-08-14T06:00:00Z,2026-08-14T06:54:00Z,54
1914596,Border,CITY AMRITSAR,JOSHI COLONY,Unplanned,Active,2026-08-14T04:16:56Z,2026-08-14T04:35:00Z,18
1914598,South,PATIALA,UPS KAKRALA,Unplanned,Closed,2026-08-14T04:10:00Z,2026-08-14T07:25:00Z,195
1914594,Border,GURDASPUR,CITY 2,Unplanned,Closed,2026-08-14T03:31:00Z,2026-08-14T04:00:00Z,29
1914595,Border,SUB URBAN AMRITSAR,A.S.FARM,Unplanned,Closed,2026-08-14T03:30:00Z,2026-08-14T06:54:00Z,204
1914593,South,PATIALA,Veer Singh Colony,Unplanned,Closed,2026-08-14T01:44:00Z,2026-08-14T03:18:00Z,94
1914627,North,HOSHIARPUR,PURHIRAN URBAN,Unplanned,Closed,2026-08-14T00:55:00Z,2026-08-14T08:35:00Z,460
1914625,North,HOSHIARPUR,FOCAL POINT,Unplanned,Closed,2026-08-14T00:55:00Z,2026-08-14T08:35:00Z,460
1914600,South,PATIALA,JANDOLI,Unplanned,Closed,2026-08-14T00:00:00Z,2026-08-14T01:24:00Z,84
1914592,Border,CITY AMRITSAR,JOSHI COLONY,Unplanned,Active,2026-08-14T00:00:00Z,2026-08-14T00:30:00Z,30
