PTW Request ID,Circle,Feeder,Status,Request Date,Start Date
23384,MUKATSAR,11 KV KANDHWALA Road Urban(FL10),Approved/ Active Permit,2026-08-19T08:49:07Z,2026-08-19T08:47:00Z
23383,CITY WEST LUDHIANA,GIASPURA(FL20),Cancellation Request Approved (Permit not active),2026-08-19T07:42:22Z,2026-08-19T07:42:00Z
23382,MUKATSAR,11 KV Circular Road(FL12),Cancellation Request Approved (Permit not active),2026-08-19T07:00:39Z,2026-08-19T06:59:00Z
23381,CITY WEST LUDHIANA,"Gurpal Nagar(FL45), Rider Export(FL48), BABA MUKAND SINGH(FL32), KABIR NAGAR(FL15), Hargobind Nagar(FL46)",Cancellation Request Approved (Permit not active),2026-08-19T06:45:28Z,2026-08-19T06:43:00Z
23380,MUKATSAR,"11 KV KIKKER KHERA(FL08), 11 KV GANGA NAGAR ROAD(FL01), 11 KV NAI ABADI(FL04), 11 KV Alamgarh(FL03)",Cancellation Request Approved (Permit not active),2026-08-19T00:57:46Z,2026-08-19T00:57:00Z
23379,CITY WEST LUDHIANA,JANTA NAGAR(FL10),Cancellation Request Approved (Permit not active),2026-08-18T22:35:43Z,2026-08-18T22:35:00Z
23378,CITY WEST LUDHIANA,LOHARA ROAD(FL39),Cancellation Request Approved (Permit not active),2026-08-18T22:04:47Z,2026-08-18T22:04:00Z
23377,JALANDHAR,SHANKAR(FL01),Cancellation Request Approved (Permit not active),2026-08-18T21:07:09Z,2026-08-18T21:05:00Z
23376,SANGRUR,Cinema Road(FL19),Cancellation Request Approved (Permit not active),2026-08-18T20:20:37Z,2026-08-18T20:17:00Z
23375,JALANDHAR,MODEL TOWN(FL11),Cancellation Request Approved (Permit not active),2026-08-18T19:56:35Z,2026-08-18T19:56:00Z
23374,SANGRUR,Dhuri Gate(FL01),Cancellation Request Approved (Permit not active),2026-08-18T19:43:58Z,2026-08-18T19:43:00Z
23373,JALANDHAR,Guru Nanak Nagar(FL20),Cancellation Request Approved (Permit not active),2026-08-18T19:18:56Z,2026-08-18T19:18:00Z
23372,SUB URBAN AMRITSAR,Sawdeshi Korean(FL07),Cancellation Request Approved (Permit not active),2026-08-18T18:52:06Z,2026-08-18T18:51:00Z
23371,SANGRUR,DC ROAD SANGRUR(FL03),Cancellation Request Approved (Permit not active),2026-08-18T18:46:27Z,2026-08-18T18:44:00Z
23370,SANGRUR,UPS SIHAL(FL10),Cancellation Request Approved (Permit not active),2026-08-18T18:20:19Z,2026-08-18T18:19:00Z
23369,JALANDHAR,SUN FLAG(FL29),Cancellation Request Approved (Permit not active),2026-08-18T17:27:44Z,2026-08-18T17:25:00Z
23368,SUB URBAN AMRITSAR,DADDIAN UPS(FL04),Cancellation Request Approved (Permit not active),2026-08-18T17:13:52Z,2026-08-18T17:13:00Z
23367,KHANNA,New Shanti Nagar(FL26),Cancellation Request Approved (Permit not active),2026-08-18T16:32:15Z,2026-08-18T16:31:00Z
23366,SUB URBAN AMRITSAR,MAJITHA ROAD VERKA BYE PASS(FL05),Cancellation Request Approved (Permit not active),2026-08-18T16:26:18Z,2026-08-18T16:25:00Z
23365,SANGRUR,UPS SIHAL(FL10),Cancellation Request Approved (Permit not active),2026-08-18T16:21:47Z,2026-08-18T16:20:00Z
23364,KHANNA,Samrala Road(FL04),Cancellation Request Approved (Permit not active),2026-08-18T16:00:20Z,2026-08-18T15:58:00Z
23363,PATIALA,"Mohindra College(FL07), Ghalaudi Gate(0)",Cancellation Request Approved (Permit not active),2026-08-18T15:45:14Z,2026-08-18T15:44:00Z
23362,FARIDKOT,BARGARI(FL07),Cancellation Request Approved (Permit not active),2026-08-18T15:29:43Z,2026-08-18T15:26:00Z
