PTW Request ID,Circle,Feeder,Status,Request Date,Start Date
23718,Zirakpur,Hasanpur UPS(FL24),Approved/ Active Permit,2026-08-24T08:48:08Z,2026-08-24T08:46:00Z
23717,Zirakpur,11 KV PREM NAGAR FEEDER(FL29),Cancellation Request Approved (Permit not active),2026-08-24T07:57:35Z,2026-08-24T07:55:00Z
23716,SANGRUR,11 KV RAM NAGAR URBAN(FL20),Cancellation Request Approved (Permit not active),2026-08-24T07:57:31Z,2026-08-24T07:56:00Z
23715,Zirakpur,"11KV BEHRA FEEDER(E39), VATIKA(FL02)",Cancellation Request Approved (Permit not active),2026-08-23T23:46:32Z,2026-08-23T23:45:00Z
23714,Zirakpur,DEEPAK PIPE(FL10),Cancellation Request Approved (Permit not active),2026-08-23T22:37:42Z,2026-08-23T22:35:00Z
23713,KHANNA,"11 KV MODEL TOWN(FL34), Samrala Road(FL04)",Cancellation Request Approved (Permit not active),2026-08-23T22:29:24Z,2026-08-23T22:28:00Z
23712,KHANNA,DANA MANDI(FL07),Cancellation Request Approved (Permit not active),2026-08-23T22:27:42Z,2026-08-23T22:26:00Z
23711,Zirakpur,11 KV PREM NAGAR FEEDER(FL29),Cancellation Request Approved (Permit not active),2026-08-23T21:38:16Z,2026-08-23T21:37:00Z
23710,Zirakpur,LALRU CITY(FL22),Cancellation Request Approved (Permit not active),2026-08-23T20:01:44Z,2026-08-23T20:01:00Z
23709,MUKATSAR,11 KV South Avenue(FL01),Cancellation Request Approved (Permit not active),2026-08-23T19:18:24Z,2026-08-23T19:17:00Z
23708,Zirakpur,URBAN-3 DERABASSI(FL34),Cancellation Request Approved (Permit not active),2026-08-23T19:16:56Z,2026-08-23T19:16:00Z
23707,Zirakpur,MIAN PUR(FL18),Cancellation Request Approved (Permit not active),2026-08-23T19:08:48Z,2026-08-23T19:07:00Z
23706,MUKATSAR,11 KV Chirag dhani(FL17),Cancellation Request Approved (Permit not active),2026-08-23T19:06:02Z,2026-08-23T19:05:00Z
23705,KHANNA,MALERKOTLA ROAD(FL01),Cancellation Request Approved (Permit not active),2026-08-23T18:34:06Z,2026-08-23T18:33:00Z
23704,MUKATSAR,DALMIR KHERA(FL01),Cancellation Request Approved (Permit not active),2026-08-23T18:28:20Z,2026-08-23T18:27:00Z
23703,PATIALA,"MEHDUDAN(FL03), KAPOORI FEEDER(FL21), GHANAUR(FL09)",Cancellation Request Approved (Permit not active),2026-08-23T17:58:18Z,2026-08-23T17:57:00Z
23702,Zirakpur,DAPPAR(FL16),Cancellation Request Approved (Permit not active),2026-08-23T17:45:32Z,2026-08-23T17:43:00Z
23701,MUKATSAR,"11 KV GANGA NAGAR ROAD(FL01), 11 KV Alamgarh(FL03)",Cancellation Request Approved (Permit not active),2026-08-23T17:42:02Z,2026-08-23T17:41:00Z
