outage_id,Zone,Circle,Feeder,Type of Outage,Status,Start Time,End Time,Diff in mins
1911133,Central,KHANNA,MALERKOTLA ROAD,Planned,Active,2026-07-27T11:27:27Z,2026-07-27T11:57:42Z,30
1911135,Central,KHANNA,Labour Colony,Unplanned,Active,2026-07-27T11:26:00Z,2026-07-27T12:00:00Z,34
1911134,Border,TARN TARAN,Khadoor Sahib URBAN.,Unplanned,Active,2026-07-27T11:15:00Z,2026-07-27T13:00:00Z,105
1911132,South,SANGRUR,NANKIANA SAHIB,Planned,Active,2026-07-27T11:15:00Z,2026-07-27T12:16:00Z,61
1911131,Central,CITY WEST LUDHIANA,Ranchi Colony,Planned,Active,2026-07-27T11:09:00Z,2026-07-27T11:32:00Z,23
1911129,East,Zirakpur,LALRU MANDI,Unplanned,Active,2026-07-27T10:42:00Z,2026-07-27T10:54:00Z,12
1911128,North,HOSHIARPUR,MANGARH,Unplanned,Closed,2026-07-27T10:40:00Z,2026-07-27T10:47:00Z,7
1911127,North,HOSHIARPUR,11KV ARGOWAL,Unplanned,Closed,2026-07-27T10:40:00Z,2026-07-27T10:47:00Z,7
1911125,Central,CITY WEST LUDHIANA,Kiran Vihar,Planned,Closed,2026-07-27T10:24:00Z,2026-07-27T10:47:00Z,23
1911124,North,JALANDHAR,INDUSTRIAL AREA 2,Unplanned,Closed,2026-07-27T10:09:00Z,2026-07-27T10:35:00Z,26
1911123,East,Zirakpur,11 KV HLP1,Unplanned,Active,2026-07-27T09:55:00Z,2026-07-27T16:00:00Z,365
1911122,North,HOSHIARPUR,GHOGRA,Unplanned,Closed,2026-07-27T09:55:00Z,2026-07-27T10:30:00Z,35
1911121,Central,KHANNA,RAM RAJAYA,Planned,Active,2026-07-27T09:54:14Z,2026-07-27T10:23:31Z,29
1911118,South,SANGRUR,11 KV DHADRIAN URBAN,Unplanned,Closed,2026-07-27T09:16:07Z,2026-07-27T09:55:32Z,39
1911120,East,Zirakpur,SUNNY ENCLAVE,Unplanned,Closed,2026-07-27T09:15:00Z,2026-07-27T09:46:00Z,31
1911114,West,MUKATSAR,BAHAVAL BASI,Unplanned,Active,2026-07-27T09:08:16Z,2026-07-27T10:39:27Z,91
1911117,West,MUKATSAR,11 KV Buraj Muhar,Unplanned,Active,2026-07-27T09:07:40Z,2026-07-27T10:40:50Z,93
1911116,West,MUKATSAR,11 KV MALOUT ROAD,Unplanned,Active,2026-07-27T09:07:07Z,2026-07-27T10:40:17Z,93
1911115,West,MUKATSAR,11 KV GOBIND GARH,Unplanned,Active,2026-07-27T09:06:43Z,2026-07-27T10:39:54Z,93
1911119,East,Zirakpur,11 KV AMBALA ROAD,Unplanned,Closed,2026-07-27T08:54:00Z,2026-07-27T09:11:00Z,17
1911112,South,SANGRUR,11KV KHIWA KHURD AP,Unplanned,Closed,2026-07-27T08:48:38Z,2026-07-27T09:30:50Z,42
1911113,South,SANGRUR,HEERON KALAN AP,Unplanned,Closed,2026-07-27T08:38:15Z,2026-07-27T09:30:32Z,52
1911111,South,SANGRUR,Sant Nagar,Unplanned,Closed,2026-07-27T06:00:18Z,2026-07-27T09:00:18Z,180
1911110,South,SANGRUR,Jeewan Nagar,Unplanned,Closed,2026-07-27T06:00:18Z,2026-07-27T09:00:18Z,180
1911109,South,SANGRUR,Kanoi,Unplanned,Closed,2026-07-27T06:00:18Z,2026-07-27T09:00:18Z,180
1911108,South,SANGRUR,Kammomajra,Unplanned,Closed,2026-07-27T06:00:18Z,2026-07-27T09:00:18Z,180
1911126,East,Zirakpur,11 kv malwa,Unplanned,Closed,2026-07-27T05:33:00Z,2026-07-27T07:37:00Z,124
1911105,West,FARIDKOT,SAMAGH UPS,Unplanned,Active,2026-07-27T04:50:54Z,2026-07-27T05:40:29Z,49
1911106,South,PATIALA,Mehs Gate,Unplanned,Closed,2026-07-27T03:24:00Z,2026-07-27T06:40:00Z,196
1911103,West,FEROZPUR,RINGMAIN B,Unplanned,Closed,2026-07-27T02:05:00Z,2026-07-27T07:55:00Z,350
1911130,South,SANGRUR,COLLEGE ROAD,Unplanned,Closed,2026-07-27T00:00:00Z,2026-07-27T05:00:00Z,300
