outage_id,Zone,Circle,Feeder,Type of Outage,Status,Start Time,End Time,Diff in mins
1909648,Border,GURDASPUR,City Ptk.,Unplanned,Active,2026-07-21T11:02:00Z,2026-07-21T14:00:00Z,178
1909652,North,HOSHIARPUR,Abdulapur,Unplanned,Active,2026-07-21T11:01:00Z,2026-07-21T11:56:00Z,55
1909651,Border,TARN TARAN,Adda Algon,Unplanned,Active,2026-07-21T11:01:00Z,2026-07-21T14:00:00Z,179
1909649,North,HOSHIARPUR,WAZIRAN,Unplanned,Active,2026-07-21T11:01:00Z,2026-07-21T11:32:00Z,31
1909647,North,KAPURTHALA,Bangiwal UPS,Unplanned,Active,2026-07-21T10:55:00Z,2026-07-21T12:45:00Z,110
1909643,West,FARIDKOT,Dutt Road,Unplanned,Active,2026-07-21T10:54:27Z,2026-07-21T11:54:35Z,60
1909622,West,MUKATSAR,11 KV KANDHWALA Road Urban,Unplanned,Active,2026-07-21T10:50:09Z,2026-07-21T11:50:11Z,60
1909621,West,MUKATSAR,11 KV Rajiv Nagar,Unplanned,Active,2026-07-21T10:50:09Z,2026-07-21T11:50:11Z,60
1909646,Border,SUB URBAN AMRITSAR,GT Road 1,Unplanned,Active,2026-07-21T10:50:00Z,2026-07-21T12:00:00Z,70
1909627,Central,KHANNA,Labour Colony,Unplanned,Active,2026-07-21T10:49:00Z,2026-07-21T12:30:00Z,101
1909626,North,HOSHIARPUR,Tanda City,Unplanned,Active,2026-07-21T10:47:00Z,2026-07-21T11:37:00Z,50
1909624,North,HOSHIARPUR,Chak Jhandu,Unplanned,Active,2026-07-21T10:45:00Z,2026-07-21T11:37:00Z,52
1909619,West,FEROZPUR,HABIB WALA,Unplanned,Active,2026-07-21T10:45:00Z,2026-07-21T12:45:00Z,120
1909615,South,PATIALA,Sarabha Nagar feeder,Unplanned,Active,2026-07-21T10:42:49Z,2026-07-21T13:00:00Z,137
1909625,North,NAWANSHAHR,SIKANDERPUR,Unplanned,Active,2026-07-21T10:42:00Z,2026-07-21T12:42:00Z,120
1909616,West,BATHINDA,PUCCA KALAN,Planned,Active,2026-07-21T10:41:19Z,2026-07-21T13:00:00Z,138
1909644,Border,TARN TARAN,24 Hours Supp Mir Pur,Unplanned,Active,2026-07-21T10:40:00Z,2026-07-21T16:00:00Z,320
1909623,Central,SUB URBAN LUDHIANA,CITY 8,Unplanned,Active,2026-07-21T10:40:00Z,2026-07-21T12:40:00Z,120
1909618,North,NAWANSHAHR,BHAJJAL,Unplanned,Active,2026-07-21T10:40:00Z,2026-07-21T12:40:00Z,120
1909620,Border,SUB URBAN AMRITSAR,City 2,Unplanned,Active,2026-07-21T10:39:00Z,2026-07-21T12:00:00Z,81
1909612,Border,CITY AMRITSAR,SANT AVENUE,Unplanned,Active,2026-07-21T10:38:00Z,2026-07-21T13:00:00Z,142
1909611,West,BATHINDA,Polytechnic,Planned,Active,2026-07-21T10:38:00Z,2026-07-21T12:00:00Z,82
1909613,Border,GURDASPUR,Azizpur,Unplanned,Active,2026-07-21T10:32:00Z,2026-07-21T14:00:00Z,208
1909607,Central,CITY WEST LUDHIANA,NEW JANTA NAGAR,Unplanned,Active,2026-07-21T10:32:00Z,2026-07-21T12:00:00Z,88
1909608,North,JALANDHAR,New Defence Colony,Unplanned,Active,2026-07-21T10:31:00Z,2026-07-21T12:00:00Z,89
1909610,West,BATHINDA,11 KV NEW URBAN BARETA,Unplanned,Active,2026-07-21T10:30:00Z,2026-07-21T12:00:00Z,90
1909609,North,JALANDHAR,GOL MARKET,Unplanned,Closed,2026-07-21T10:30:00Z,2026-07-21T10:45:00Z,15
1909617,Border,TARN TARAN,KAROWAL,Unplanned,Active,2026-07-21T10:25:00Z,2026-07-21T16:00:00Z,335
1909642,Border,GURDASPUR,Greater Kailash,Unplanned,Active,2026-07-21T10:24:31Z,2026-07-21T11:54:31Z,90
1909641,Border,GURDASPUR,KHAJURI GATE,Unplanned,Active,2026-07-21T10:24:31Z,2026-07-21T11:54:31Z,90
1909640,Border,GURDASPUR,Gurudwara Kandh Sahib,Unplanned,Active,2026-07-21T10:24:31Z,2026-07-21T11:54:31Z,90
