PTW Request ID,Circle,Feeder,Status,Request Date,Start Date
20042,SANGRUR,24 HRS. BALRAN(FL01),Cancellation Request Approved (Permit not active),2026-06-23T11:45:19Z,2026-06-23T11:44:00Z
20041,SANGRUR,GEHLAN(FL10),Approved/ Active Permit,2026-06-23T11:24:56Z,2026-06-23T11:23:00Z
20040,SUB URBAN AMRITSAR,Sethan Wala(FL17),Approved/ Active Permit,2026-06-23T11:19:40Z,2026-06-23T11:18:00Z
20039,Zirakpur,"MUKANDPUR(FL03), MIAN PUR(FL18), DAPPAR(FL16)",Approved/ Active Permit,2026-06-23T11:16:15Z,2026-06-23T11:14:00Z
20038,SANGRUR,Banbhauri(_-_),Approved/ Active Permit,2026-06-23T11:12:55Z,2026-06-23T11:11:00Z
20037,MUKATSAR,11 KV South Avenue(FL01),Approved/ Active Permit,2026-06-23T11:03:26Z,2026-06-23T11:01:00Z
20036,CITY AMRITSAR,TOWN HALL(FL21),Permit Request Submitted (Permit not active),2026-06-23T11:02:40Z,2026-06-23T11:01:00Z
20035,GURDASPUR,Baba Tehal Singh(FL01),Approved/ Active Permit,2026-06-23T10:33:36Z,2026-06-23T10:31:00Z
20034,GURDASPUR,Baba Tehal Singh(FL01),Permit Request Submitted (Permit not active),2026-06-23T10:25:44Z,2026-06-23T10:20:00Z
20033,MUKATSAR,"11 KV Focal Point-2(FL15), 11 KV Focal Point-1(FL14)",Cancellation Request Approved (Permit not active),2026-06-23T09:58:49Z,2026-06-23T09:58:00Z
20032,SANGRUR,MAKORD SAHIB(new+old)(FL05),Cancellation Request Approved (Permit not active),2026-06-23T09:42:31Z,2026-06-23T09:41:00Z
20031,CITY AMRITSAR,Toot Sahib(FL16),Permit Request Submitted (Permit not active),2026-06-23T09:12:28Z,2026-06-23T09:11:00Z
20030,CITY AMRITSAR,Toot Sahib(FL16),Approved/ Active Permit,2026-06-23T09:12:16Z,2026-06-23T09:11:00Z
20029,CITY AMRITSAR,100 ft. ROAD(FL12),Rejected BY SSA/SSO,2026-06-23T09:07:15Z,2026-06-23T09:04:00Z
20028,MUKATSAR,11 KV Dharampura(FL09),Cancellation Request Approved (Permit not active),2026-06-23T08:48:28Z,2026-06-23T08:46:00Z
20027,MUKATSAR,11 KV Dharampura(FL09),Permit Request Submitted (Permit not active),2026-06-23T08:44:31Z,2026-06-23T08:42:00Z
20026,MUKATSAR,11 KV Dharampura(FL09),Permit Request Submitted (Permit not active),2026-06-23T08:41:13Z,2026-06-23T08:37:00Z
20025,MUKATSAR,11 KV Alamgarh(FL03),Cancellation Request Approved (Permit not active),2026-06-23T08:34:31Z,2026-06-23T08:32:00Z
20024,Zirakpur,11 KV PREM NAGAR FEEDER(FL29),Cancellation Request Approved (Permit not active),2026-06-23T08:07:49Z,2026-06-23T08:06:00Z
20023,MUKATSAR,DAULATPURA UPS(FL08),Cancellation Request Approved (Permit not active),2026-06-23T07:23:36Z,2026-06-23T07:23:00Z
20022,CITY AMRITSAR,MAQBOOL ROAD(FL08),Cancellation Request Approved (Permit not active),2026-06-23T04:37:41Z,2026-06-23T04:36:00Z
20021,GURDASPUR,Preet Nagar(FL05),Permit Request Submitted (Permit not active),2026-06-23T00:43:17Z,2026-06-23T00:40:00Z
20020,GURDASPUR,Preet Nagar(FL05),Permit Request Submitted (Permit not active),2026-06-23T00:37:59Z,2026-06-23T00:34:00Z
20019,PATIALA,11 KV RAI MAJRA(FL15),Cancellation Request Approved (Permit not active),2026-06-22T22:29:30Z,2026-06-22T22:28:00Z
20018,Zirakpur,11 KV PREM NAGAR FEEDER(FL29),Cancellation Request Approved (Permit not active),2026-06-22T21:36:54Z,2026-06-22T21:35:00Z
20017,KHANNA,Chander Lok(FL03),Cancellation Request Approved (Permit not active),2026-06-22T19:27:01Z,2026-06-22T19:26:00Z
20016,SANGRUR,CAT-- 1 MAKORAR SAHIB(FL01),Cancellation Request Approved (Permit not active),2026-06-22T19:16:32Z,2026-06-22T19:16:00Z
20015,JALANDHAR,"FAZIL PUR(FL28), GADAIPUR-1(FL15), GADAI PUR - 2(FL22)",Cancellation Request Approved (Permit not active),2026-06-22T19:14:32Z,2026-06-22T19:12:00Z
20014,SANGRUR,DYALGARH(FL09),Cancellation Request Approved (Permit not active),2026-06-22T19:11:58Z,2026-06-22T19:11:00Z
20013,PATIALA,11 kV DHAMO MAJRA(FL25),Cancellation Request Approved (Permit not active),2026-06-22T19:00:16Z,2026-06-22T18:59:00Z
20012,JALANDHAR,BABA VISHKARMA MANDIR(FL06),Cancellation Request Approved (Permit not active),2026-06-22T19:00:14Z,2026-06-22T18:59:00Z
20011,SANGRUR,Bhattiwal (UPS)(FL03),Cancellation Request Approved (Permit not active),2026-06-22T18:41:56Z,2026-06-22T18:40:00Z
20010,SANGRUR,Bhattiwal (UPS)(FL03),Rejected BY SSA/SSO,2026-06-22T18:34:09Z,2026-06-22T18:33:00Z
20009,SANGRUR,"THASKA(FL06), GULARI(D232), KARODA(FL05)",Cancellation Request Approved (Permit not active),2026-06-22T18:32:48Z,2026-06-22T18:30:00Z
20008,SANGRUR,Bhattiwal (UPS)(FL03),Rejected BY SSA/SSO,2026-06-22T18:31:38Z,2026-06-22T18:30:00Z
20007,SUB URBAN AMRITSAR,"MES(FL02), Airforce(FL05)",Cancellation Request Approved (Permit not active),2026-06-22T18:11:33Z,2026-06-22T18:10:00Z
20006,SUB URBAN AMRITSAR,"NAG KALAN(FL01), RAKH NAG(FL15)",Cancellation Request Approved (Permit not active),2026-06-22T17:29:34Z,2026-06-22T17:28:00Z
20005,CITY WEST LUDHIANA,NEW JANTA NAGAR(FL11),Cancellation Request Approved (Permit not active),2026-06-22T17:22:24Z,2026-06-22T17:21:00Z
20004,Zirakpur,JEOLY(FL08),Cancellation Request Approved (Permit not active),2026-06-22T17:16:49Z,2026-06-22T17:14:00Z
20003,SUB URBAN AMRITSAR,DADDIAN UPS(FL04),Cancellation Request Approved (Permit not active),2026-06-22T17:13:01Z,2026-06-22T17:12:00Z
20002,SANGRUR,BHULLAN(FL14),Cancellation Request Approved (Permit not active),2026-06-22T16:38:31Z,2026-06-22T16:37:00Z
20001,SANGRUR,24 HRS. BALRAN(FL01),Cancellation Request Approved (Permit not active),2026-06-22T16:27:10Z,2026-06-22T16:26:00Z
20000,JALANDHAR,SHANKAR(FL01),Cancellation Request Approved (Permit not active),2026-06-22T16:20:02Z,2026-06-22T16:18:00Z
19999,FARIDKOT,LOHARA AP(FL15),Permit Request Submitted (Permit not active),2026-06-22T15:11:47Z,2026-06-22T15:13:00Z
19998,FARIDKOT,LOHARA AP(FL15),Permit Request Submitted (Permit not active),2026-06-22T15:09:12Z,2026-06-22T15:11:00Z
19997,SANGRUR,Ratoke(FL13),Cancellation Request Approved (Permit not active),2026-06-22T14:58:52Z,2026-06-22T14:57:00Z
19996,GURDASPUR,CITY AWANKHA(FL14),Rejected BY SSA/SSO,2026-06-22T14:56:59Z,2026-06-22T14:56:00Z
19995,SANGRUR,Udham Singh(FL08),Cancellation Request Approved (Permit not active),2026-06-22T14:56:57Z,2026-06-22T14:56:00Z
19994,GURDASPUR,CITY AWANKHA(FL14),Rejected BY SSA/SSO,2026-06-22T14:53:33Z,2026-06-22T14:52:00Z
19993,FARIDKOT,AMRITSAR ROAD URBAN(FL08),Cancellation Request Approved (Permit not active),2026-06-22T14:42:28Z,2026-06-22T14:42:00Z
19992,FARIDKOT,AMRITSAR ROAD URBAN(FL08),Rejected BY SSA/SSO,2026-06-22T14:41:09Z,2026-06-22T14:39:00Z
19991,SUB URBAN AMRITSAR,Sethan Wala(FL17),Rejected BY SSA/SSO,2026-06-22T14:39:18Z,2026-06-22T14:37:00Z
19990,SANGRUR,11 KV CHHAJLI URBAN(FL06),Cancellation Request Approved (Permit not active),2026-06-22T14:29:40Z,2026-06-22T14:26:00Z
19989,FEROZPUR,11 KV Delhi Gate(FL10),Cancellation Request Approved (Permit not active),2026-06-22T14:05:43Z,2026-06-22T14:04:00Z
19988,JALANDHAR,11KV Mithapur Feeder(FL07),Active But Cancellation Request Submitted,2026-06-22T14:01:07Z,2026-06-22T14:00:00Z
19987,Zirakpur,11 KV PREM NAGAR FEEDER(FL29),Cancellation Request Approved (Permit not active),2026-06-22T13:54:28Z,2026-06-22T13:53:00Z
19986,BARNALA,"Industrial-I(FL07), MALERKOTLA UPS(FL05)",Cancellation Request Approved (Permit not active),2026-06-22T13:33:17Z,2026-06-22T13:32:00Z
19985,MUKATSAR,11 KV Chirag dhani(FL17),Cancellation Request Approved (Permit not active),2026-06-22T13:23:40Z,2026-06-22T13:22:00Z
19984,Zirakpur,DAPPAR(FL16),Permit Request Submitted (Permit not active),2026-06-22T13:13:50Z,2026-06-22T13:12:00Z
19983,JALANDHAR,"KMV(FL11), AMAN NAGAR(FL06)",Cancellation Request Approved (Permit not active),2026-06-22T13:08:06Z,2026-06-22T13:07:00Z
19982,PATIALA,11 KV RAI MAJRA(FL15),Cancellation Request Approved (Permit not active),2026-06-22T13:02:22Z,2026-06-22T13:01:00Z
19981,CITY WEST LUDHIANA,NEW JANTA NAGAR(FL11),Cancellation Request Approved (Permit not active),2026-06-22T12:57:20Z,2026-06-22T12:54:00Z
19980,JALANDHAR,LADOWALI ROAD(FL04),Cancellation Request Approved (Permit not active),2026-06-22T12:46:44Z,2026-06-22T12:45:00Z
19979,Zirakpur,Jastna Kandi Pure AP(FL25),Cancellation Request Approved (Permit not active),2026-06-22T12:36:25Z,2026-06-22T12:35:00Z
19978,SANGRUR,UPS RAMPURA(FL21),Cancellation Request Approved (Permit not active),2026-06-22T12:33:44Z,2026-06-22T12:33:00Z
19977,SANGRUR,"KARODA(FL05), THASKA(FL06)",Cancellation Request Approved (Permit not active),2026-06-22T12:24:29Z,2026-06-22T12:23:00Z
19976,Zirakpur,DERA BASSI URBAN(FL05),Cancellation Request Approved (Permit not active),2026-06-22T12:18:38Z,2026-06-22T12:17:00Z
19975,Zirakpur,Dehar. Cat. 1(FL21),Cancellation Request Approved (Permit not active),2026-06-22T12:18:37Z,2026-06-22T12:17:00Z
19974,Zirakpur,Dehar. Cat. 1(FL21),Rejected BY SSA/SSO,2026-06-22T12:13:45Z,2026-06-22T12:12:00Z
19973,PATIALA,BIR RURAL(FL24),Cancellation Request Approved (Permit not active),2026-06-22T12:12:36Z,2026-06-22T12:08:00Z
19972,PATIALA,Prem Nagar Feeder(FL04),Cancellation Request Approved (Permit not active),2026-06-22T12:02:14Z,2026-06-22T12:00:00Z
19971,MUKATSAR,"JANDWALA HANUWANTA(FL02), BHANGER KHERA(FL03)",Cancellation Request Approved (Permit not active),2026-06-22T11:58:59Z,2026-06-22T11:58:00Z
19970,JALANDHAR,SANJAY GANDHI NAGAR(FL32),Cancellation Request Approved (Permit not active),2026-06-22T11:58:38Z,2026-06-22T11:56:00Z
19969,SANGRUR,"Udham Singh(FL08), CAT-- 1 MAKORAR SAHIB(FL01)",Cancellation Request Approved (Permit not active),2026-06-22T11:53:13Z,2026-06-22T11:48:00Z
19968,MUKATSAR,"11 KV Ganganagar Road(FL05), USMAAN KHERA(FL04)",Cancellation Request Approved (Permit not active),2026-06-22T11:36:21Z,2026-06-22T11:35:00Z
19967,PATIALA,Samania Gate(FLO4),Cancellation Request Approved (Permit not active),2026-06-22T11:20:46Z,2026-06-22T11:19:00Z
