PTW Request ID,Circle,Feeder,Status,Request Date,Start Date
23235,SUB URBAN AMRITSAR,RANJIT AVENUE(FL03),Approved/ Active Permit,2026-08-17T08:56:19Z,2026-08-17T08:55:00Z
23234,SANGRUR,11 KV BAKSHIWALA URBAN(FL01),Approved/ Active Permit,2026-08-17T07:47:43Z,2026-08-17T07:46:00Z
23233,GURDASPUR,SAILI ROAD(FL18),Cancellation Request Approved (Permit not active),2026-08-17T04:49:18Z,2026-08-17T04:47:00Z
23232,PATIALA,Lakkar Mandi(FL07),Cancellation Request Approved (Permit not active),2026-08-17T04:30:00Z,2026-08-17T04:27:00Z
23231,CITY AMRITSAR,JOSHI COLONY(FL05),Cancellation Request Approved (Permit not active),2026-08-17T02:33:54Z,2026-08-17T02:32:00Z
23230,PATIALA,11 KV Yadvindra Enclave(FL08),Cancellation Request Approved (Permit not active),2026-08-17T01:54:45Z,2026-08-17T01:54:00Z
23229,MUKATSAR,11 KV GANGA NAGAR ROAD(FL01),Cancellation Request Approved (Permit not active),2026-08-17T01:36:55Z,2026-08-17T01:36:00Z
23228,JALANDHAR,PUNJABI BAGH(FL31),Cancellation Request Approved (Permit not active),2026-08-17T00:25:57Z,2026-08-17T00:24:00Z
23227,SANGRUR,City-I(FL04),Cancellation Request Approved (Permit not active),2026-08-16T22:48:59Z,2026-08-16T22:48:00Z
23226,MUKATSAR,11 KV Sappan wali(FL11),Cancellation Request Approved (Permit not active),2026-08-16T22:27:16Z,2026-08-16T22:26:00Z
23225,Zirakpur,Dehar. Cat. 1(FL21),Cancellation Request Approved (Permit not active),2026-08-16T22:16:09Z,2026-08-16T22:15:00Z
23224,MUKATSAR,"11 KV GANGA NAGAR ROAD(FL01), 11 KV NAI ABADI(FL04), 11 KV KANDHWALA Road Urban(FL10), 11 KV SIDHU NAGRI(FL05)",Cancellation Request Approved (Permit not active),2026-08-16T22:01:44Z,2026-08-16T22:00:00Z
23223,KHANNA,RAM RAJAYA(FL12),Cancellation Request Approved (Permit not active),2026-08-16T21:26:03Z,2026-08-16T21:25:00Z
23222,Zirakpur,LALRU RURAL  Kandi Pure AP(FL23),Cancellation Request Approved (Permit not active),2026-08-16T21:06:14Z,2026-08-16T21:05:00Z
23221,Zirakpur,Dehar. Cat. 1(FL21),Cancellation Request Approved (Permit not active),2026-08-16T20:31:26Z,2026-08-16T20:30:00Z
23220,CITY WEST LUDHIANA,MES-2(FL11),Cancellation Request Approved (Permit not active),2026-08-16T20:27:46Z,2026-08-16T20:27:00Z
23219,MUKATSAR,11 KV Sappan wali(FL11),Cancellation Request Approved (Permit not active),2026-08-16T19:34:00Z,2026-08-16T19:33:00Z
23218,CITY WEST LUDHIANA,Rajguru Nagar(FL02),Cancellation Request Approved (Permit not active),2026-08-16T19:18:34Z,2026-08-16T19:18:00Z
23217,Zirakpur,Dehar. Cat. 1(FL21),Cancellation Request Approved (Permit not active),2026-08-16T19:16:27Z,2026-08-16T19:15:00Z
23216,PATIALA,Ram Ashram(FL04),Cancellation Request Approved (Permit not active),2026-08-16T18:57:40Z,2026-08-16T18:57:00Z
23215,PATIALA,BSNL(FL07),Cancellation Request Approved (Permit not active),2026-08-16T18:42:47Z,2026-08-16T18:42:00Z
23214,Zirakpur,"LALRU CITY(FL22), BPCL(FL31), LALRU MANDI(FL12)",Cancellation Request Approved (Permit not active),2026-08-16T18:42:32Z,2026-08-16T18:40:00Z
23213,Zirakpur,MUKANDPUR(FL03),Cancellation Request Approved (Permit not active),2026-08-16T17:59:33Z,2026-08-16T17:57:00Z
23212,MUKATSAR,JANDWALA HANUWANTA(FL02),Cancellation Request Approved (Permit not active),2026-08-16T17:56:35Z,2026-08-16T17:55:00Z
23211,MUKATSAR,"11 KV SARDARPURA UPS(FL06), 11 KV SITO(FL03)",Cancellation Request Approved (Permit not active),2026-08-16T17:34:33Z,2026-08-16T17:34:00Z
23210,MUKATSAR,"11 KV Bhagsar UPS(FL07), 11 KV SARDARPURA UPS(FL06)",Rejected BY SSA/SSO,2026-08-16T17:32:10Z,2026-08-16T17:31:00Z
23209,MUKATSAR,"11 KV KULAR(FL02), 11 KV RAJPURA(FL05)",Cancellation Request Approved (Permit not active),2026-08-16T17:10:37Z,2026-08-16T17:08:00Z
23208,MUKATSAR,11 KV Bhagsar UPS(FL07),Cancellation Request Approved (Permit not active),2026-08-16T17:06:35Z,2026-08-16T17:05:00Z
23207,SANGRUR,Babanpur(FL14),Cancellation Request Approved (Permit not active),2026-08-16T16:39:56Z,2026-08-16T16:39:00Z
23206,MUKATSAR,11 KV Sappan wali(FL11),Cancellation Request Approved (Permit not active),2026-08-16T16:28:56Z,2026-08-16T16:28:00Z
23205,JALANDHAR,"FAZIL PUR(FL28), SALEMPUR(FL30)",Cancellation Request Approved (Permit not active),2026-08-16T16:19:31Z,2026-08-16T16:17:00Z
23204,MUKATSAR,"11 KV Chirag dhani(FL17), 11 KV KILLIANWALI(FL06)",Cancellation Request Approved (Permit not active),2026-08-16T16:16:48Z,2026-08-16T16:16:00Z
23203,MUKATSAR,"11 KV KIKKER KHERA(FL08), 11 KV Alamgarh(FL03)",Cancellation Request Approved (Permit not active),2026-08-16T16:08:57Z,2026-08-16T16:08:00Z
23202,SANGRUR,11 KV LEHRA ROAD C2(FL10),Cancellation Request Approved (Permit not active),2026-08-16T15:58:09Z,2026-08-16T15:56:00Z
23201,KHANNA,Samrala Road(FL04),Cancellation Request Approved (Permit not active),2026-08-16T15:36:20Z,2026-08-16T15:35:00Z
23200,TARN TARAN,BEAS CITY(FL10),Cancellation Request Approved (Permit not active),2026-08-16T15:25:29Z,2026-08-16T15:24:00Z
23199,PATIALA,11 KV Dakala UPS(FL15),Cancellation Request Approved (Permit not active),2026-08-16T15:20:20Z,2026-08-16T15:19:00Z
23198,SUB URBAN AMRITSAR,GUMTALA(FL10),Cancellation Request Approved (Permit not active),2026-08-16T15:17:15Z,2026-08-16T15:16:00Z
23197,JALANDHAR,"RAM VIHAR(FL07), TOWER(FL02)",Permit Request Submitted (Permit not active),2026-08-16T14:17:56Z,2026-08-16T14:16:00Z
23196,JALANDHAR,"RAM VIHAR(FL07), TOWER(FL02)",Rejected BY SSA/SSO,2026-08-16T14:08:41Z,2026-08-16T14:03:00Z
23195,CITY WEST LUDHIANA,URBAN VIHAR(FL19),Cancellation Request Approved (Permit not active),2026-08-16T14:01:01Z,2026-08-16T14:00:00Z
23194,GURDASPUR,Khanpur(FL01),Cancellation Request Approved (Permit not active),2026-08-16T13:38:07Z,2026-08-16T13:36:00Z
23193,SANGRUR,Baba Todar Mall(FL18),Cancellation Request Approved (Permit not active),2026-08-16T12:20:06Z,2026-08-16T12:18:00Z
23192,KHANNA,RAM RAJAYA(FL12),Cancellation Request Approved (Permit not active),2026-08-16T12:09:21Z,2026-08-16T12:06:00Z
23191,PATIALA,cityS/D talwandi dheriyan wali(FL05),Cancellation Request Approved (Permit not active),2026-08-16T11:30:09Z,2026-08-16T11:29:00Z
23190,SUB URBAN LUDHIANA,CITY-5(FL03),Cancellation Request Approved (Permit not active),2026-08-16T11:04:01Z,2026-08-16T11:03:00Z
23189,CITY WEST LUDHIANA,SATPAL MITTAL(FL09),Cancellation Request Approved (Permit not active),2026-08-16T11:03:05Z,2026-08-16T11:02:00Z
23188,CITY WEST LUDHIANA,Roop nagar(FL09),Cancellation Request Approved (Permit not active),2026-08-16T10:57:27Z,2026-08-16T10:57:00Z
23187,GURDASPUR,CITY 2(FL11),Cancellation Request Approved (Permit not active),2026-08-16T10:53:33Z,2026-08-16T10:51:00Z
23186,SANGRUR,11 KV CITY SUNAM URBAN(FL14),Cancellation Request Approved (Permit not active),2026-08-16T10:51:34Z,2026-08-16T10:50:00Z
23185,JALANDHAR,"UDYOG NAGAR(FL12), RANDHAWA MASANDA(FL04), CANAL(FL11)",Cancellation Request Approved (Permit not active),2026-08-16T10:47:15Z,2026-08-16T10:46:00Z
23184,KHANNA,Samrala Road(FL04),Cancellation Request Approved (Permit not active),2026-08-16T10:45:47Z,2026-08-16T10:45:00Z
23183,SANGRUR,Bhasaur(---),Cancellation Request Approved (Permit not active),2026-08-16T10:41:42Z,2026-08-16T10:41:00Z
23182,SUB URBAN AMRITSAR,GUMTALA(FL10),Cancellation Request Approved (Permit not active),2026-08-16T10:36:37Z,2026-08-16T10:35:00Z
23181,JALANDHAR,DOLIKE(FL07),Cancellation Request Approved (Permit not active),2026-08-16T10:32:50Z,2026-08-16T10:31:00Z
23180,Zirakpur,"Dehar. Cat. 1(FL21), LALRU RURAL  Kandi Pure AP(FL23)",Cancellation Request Approved (Permit not active),2026-08-16T10:32:13Z,2026-08-16T10:30:00Z
23179,SANGRUR,11 KV Guga Mari Urban Cat-1(FL06),Cancellation Request Approved (Permit not active),2026-08-16T10:29:10Z,2026-08-16T10:28:00Z
23178,CITY WEST LUDHIANA,Jindle Cycle(FL03),Cancellation Request Approved (Permit not active),2026-08-16T10:27:55Z,2026-08-16T10:26:00Z
23177,JALANDHAR,BEAS PIND(FL11),Cancellation Request Approved (Permit not active),2026-08-16T10:27:17Z,2026-08-16T10:25:00Z
23176,SANGRUR,"INDUSTRIAL CAT-II (Bhasour)(.), City(__)",Cancellation Request Approved (Permit not active),2026-08-16T10:22:06Z,2026-08-16T10:21:00Z
23175,JALANDHAR,"BABA MANDIR 132KV FOCAL POINT(FL05), VIVEKANAND(FL09)",Cancellation Request Approved (Permit not active),2026-08-16T10:18:23Z,2026-08-16T10:16:00Z
23174,GURDASPUR,Khanpur(FL01),Cancellation Request Approved (Permit not active),2026-08-16T10:17:12Z,2026-08-16T10:15:00Z
23173,SUB URBAN AMRITSAR,C-BLOCK RANJIT AVENUE(FL12),Cancellation Request Approved (Permit not active),2026-08-16T09:59:12Z,2026-08-16T09:58:00Z
23172,CITY WEST LUDHIANA,VISHAL NAGAR(FL05),Cancellation Request Approved (Permit not active),2026-08-16T09:50:10Z,2026-08-16T09:49:00Z
23171,MUKATSAR,"11 KV Dhaban Kokrian(FL04), 11 KV Jodhpur(FL01)",Cancellation Request Approved (Permit not active),2026-08-16T08:56:19Z,2026-08-16T08:51:00Z
23170,SANGRUR,11kv Baba Ale ki Dhab(FL21),Cancellation Request Approved (Permit not active),2026-08-16T08:52:19Z,2026-08-16T08:51:00Z
23169,HOSHIARPUR,"SULAHRIAN(FL15), MAHANDIPUR(FL08)",Cancellation Request Approved (Permit not active),2026-08-16T08:42:29Z,2026-08-16T08:41:00Z
23168,SUB URBAN AMRITSAR,HOUSING BOARD COLONY(FL06),Cancellation Request Approved (Permit not active),2026-08-16T08:31:22Z,2026-08-16T08:29:00Z
23167,SANGRUR,SEKHUWAS CITY(FL05),Cancellation Request Approved (Permit not active),2026-08-16T08:07:44Z,2026-08-16T08:05:00Z
23166,SANGRUR,11 KV SAHID UDHAM SINGH URBAN(FL21),Cancellation Request Approved (Permit not active),2026-08-16T08:02:03Z,2026-08-16T08:00:00Z
23165,MUKATSAR,11 KV Dhani Bisehesarnath(FL02),Cancellation Request Approved (Permit not active),2026-08-16T06:39:54Z,2026-08-16T06:39:00Z
23164,SANGRUR,11 KV NAVA BAZAR C-1(FL-2),Cancellation Request Approved (Permit not active),2026-08-15T23:02:04Z,2026-08-15T23:00:00Z
23163,JALANDHAR,Guru Nanak Nagar(FL20),Cancellation Request Approved (Permit not active),2026-08-15T22:38:48Z,2026-08-15T22:38:00Z
23162,KHANNA,Chander Lok(FL03),Cancellation Request Approved (Permit not active),2026-08-15T21:46:18Z,2026-08-15T21:45:00Z
23161,JALANDHAR,LADHAYWALI(FL03),Cancellation Request Approved (Permit not active),2026-08-15T20:54:39Z,2026-08-15T20:54:00Z
23160,Zirakpur,"INDUSTRIAL LALRU(FL14), DEEPAK PIPE(FL10)",Cancellation Request Approved (Permit not active),2026-08-15T19:21:33Z,2026-08-15T19:20:00Z
23159,SANGRUR,Khokhar UPS(FL06),Cancellation Request Approved (Permit not active),2026-08-15T18:56:35Z,2026-08-15T18:56:00Z
23158,MUKATSAR,DALMIR KHERA(FL01),Cancellation Request Approved (Permit not active),2026-08-15T18:50:18Z,2026-08-15T18:50:00Z
23157,SANGRUR,"GHAMOORGHAT CITY(FL01), UPS RAMPURA(FL21)",Cancellation Request Approved (Permit not active),2026-08-15T18:34:45Z,2026-08-15T18:34:00Z
23156,MUKATSAR,11 KV Malookpura UPS(FL02),Cancellation Request Approved (Permit not active),2026-08-15T18:27:12Z,2026-08-15T18:24:00Z
23155,PATIALA,Panjiri Plant(FL24),Cancellation Request Approved (Permit not active),2026-08-15T17:46:09Z,2026-08-15T17:45:00Z
23154,KHANNA,RAM RAJAYA(FL12),Cancellation Request Approved (Permit not active),2026-08-15T17:44:55Z,2026-08-15T17:43:00Z
23153,MUKATSAR,"BHANGER KHERA(FL03), JANDWALA HANUWANTA(FL02)",Cancellation Request Approved (Permit not active),2026-08-15T17:42:43Z,2026-08-15T17:41:00Z
23152,PATIALA,Partap Nagar(FL06),Cancellation Request Approved (Permit not active),2026-08-15T17:19:42Z,2026-08-15T17:19:00Z
23151,TARN TARAN,BEAS CITY(FL10),Cancellation Request Approved (Permit not active),2026-08-15T17:18:53Z,2026-08-15T17:17:00Z
23150,CITY WEST LUDHIANA,Kiran Vihar(FL20),Cancellation Request Approved (Permit not active),2026-08-15T17:04:25Z,2026-08-15T17:03:00Z
23149,FARIDKOT,LandeKe URBAN(FL12),Cancellation Request Approved (Permit not active),2026-08-15T16:57:27Z,2026-08-15T16:58:00Z
23148,Zirakpur,DAPPAR(FL16),Cancellation Request Approved (Permit not active),2026-08-15T16:31:22Z,2026-08-15T16:23:00Z
23147,JALANDHAR,11kv Nangal shama(FL40),Cancellation Request Approved (Permit not active),2026-08-15T16:30:15Z,2026-08-15T16:29:00Z
23146,SANGRUR,AZAD AP(FL08),Cancellation Request Approved (Permit not active),2026-08-15T16:13:09Z,2026-08-15T16:11:00Z
23145,BARNALA,DHURI ROAD(FL11),Cancellation Request Approved (Permit not active),2026-08-15T16:03:52Z,2026-08-15T16:00:00Z
23144,SANGRUR,Chhajli road(FL24),Cancellation Request Approved (Permit not active),2026-08-15T16:02:53Z,2026-08-15T16:02:00Z
23143,JALANDHAR,PRITHVI(FL33),Cancellation Request Approved (Permit not active),2026-08-15T15:59:38Z,2026-08-15T15:58:00Z
23142,CITY WEST LUDHIANA,DUGRI(FL10),Cancellation Request Approved (Permit not active),2026-08-15T15:46:47Z,2026-08-15T15:46:00Z
23141,CITY EAST LUDHIANA,Ranjan Madaan(FL34),Permit Request Submitted (Permit not active),2026-08-15T15:43:12Z,2026-08-15T15:39:00Z
23140,Zirakpur,INDUSTRIAL LALRU(FL14),Cancellation Request Approved (Permit not active),2026-08-15T15:22:34Z,2026-08-15T15:19:00Z
23139,JALANDHAR,HAZARA(FL11),Cancellation Request Approved (Permit not active),2026-08-15T15:12:29Z,2026-08-15T15:12:00Z
23138,Zirakpur,DEEPAK PIPE(FL10),Cancellation Request Approved (Permit not active),2026-08-15T14:33:37Z,2026-08-15T14:31:00Z
23137,CITY EAST LUDHIANA,New Sahibana(FL41),Permit Request Submitted (Permit not active),2026-08-15T13:46:20Z,2026-08-15T13:43:00Z
23136,MUKATSAR,11 KV KILLIANWALI(FL06),Cancellation Request Approved (Permit not active),2026-08-15T13:46:13Z,2026-08-15T13:45:00Z
23135,MUKATSAR,Dhani Sucha Singh (Old Chakra)(FL07),Cancellation Request Approved (Permit not active),2026-08-15T13:26:49Z,2026-08-15T13:24:00Z
23134,CITY WEST LUDHIANA,MAHAVIR NAGAR(FL09),Cancellation Request Approved (Permit not active),2026-08-15T13:18:34Z,2026-08-15T13:17:00Z
23133,MUKATSAR,11 KV Malookpura UPS(FL02),Cancellation Request Approved (Permit not active),2026-08-15T13:18:07Z,2026-08-15T13:16:00Z
23132,MUKATSAR,11 KV KILLIANWALI(FL06),Cancellation Request Approved (Permit not active),2026-08-15T13:13:38Z,2026-08-15T13:13:00Z
23131,KAPURTHALA,Chawinda(FL06),Cancellation Request Approved (Permit not active),2026-08-15T12:56:26Z,2026-08-15T12:53:00Z
23130,CITY WEST LUDHIANA,RENTAL COLONY(FL11),Cancellation Request Approved (Permit not active),2026-08-15T12:46:31Z,2026-08-15T12:45:00Z
23129,MUKATSAR,"11 KV KIKKER KHERA(FL08), 11 KV Alamgarh(FL03)",Cancellation Request Approved (Permit not active),2026-08-15T12:40:21Z,2026-08-15T12:39:00Z
23128,CITY WEST LUDHIANA,MINT GUMRI(FL12),Cancellation Request Approved (Permit not active),2026-08-15T12:34:35Z,2026-08-15T12:32:00Z
23127,MUKATSAR,11 KV KILLIANWALI(FL06),Cancellation Request Approved (Permit not active),2026-08-15T12:07:32Z,2026-08-15T12:06:00Z
23126,MUKATSAR,11 KV Malookpura UPS(FL02),Cancellation Request Approved (Permit not active),2026-08-15T11:56:33Z,2026-08-15T11:54:00Z
23125,MUKATSAR,11 KV KILLIANWALI(FL06),Cancellation Request Approved (Permit not active),2026-08-15T11:52:03Z,2026-08-15T11:51:00Z
23124,MUKATSAR,11 KV Chirag dhani(FL17),Cancellation Request Approved (Permit not active),2026-08-15T11:45:03Z,2026-08-15T11:42:00Z
23123,BATHINDA,"NEHIAN WALA(FL10), AKLIA(FL04), LAKHI JUNGLE(FL17), MEHMA SERJA(FL01)",Rejected BY SSA/SSO,2026-08-15T11:38:04Z,2026-08-15T11:35:00Z
23122,CITY WEST LUDHIANA,BUS STAND(FL06),Cancellation Request Approved (Permit not active),2026-08-15T11:36:25Z,2026-08-15T11:20:00Z
23121,FARIDKOT,Dhalle Ke II(FL09),Permit Request Submitted (Permit not active),2026-08-15T11:36:10Z,2026-08-15T11:38:00Z
23120,JALANDHAR,SUN FLAG(FL29),Cancellation Request Approved (Permit not active),2026-08-15T11:32:02Z,2026-08-15T11:30:00Z
23119,FARIDKOT,SURAJ NAGAR(FL02),Cancellation Request Approved (Permit not active),2026-08-15T11:27:41Z,2026-08-15T11:28:00Z
23118,MUKATSAR,"11 KV DHARANGWALA(FL02), 11 KV TAJA PATTI(FL04)",Cancellation Request Approved (Permit not active),2026-08-15T11:23:52Z,2026-08-15T11:20:00Z
23117,KHANNA,Bhattian(FL08),Cancellation Request Approved (Permit not active),2026-08-15T11:13:04Z,2026-08-15T11:12:00Z
23116,MUKATSAR,11 KV Dhani Bisehesarnath(FL02),Cancellation Request Approved (Permit not active),2026-08-15T10:56:30Z,2026-08-15T10:56:00Z
23115,BARNALA,Industrial-2(FL10),Cancellation Request Approved (Permit not active),2026-08-15T10:53:04Z,2026-08-15T10:52:00Z
23114,MUKATSAR,"11 KV NAI ABADI(FL04), 11 KV SIDHU NAGRI(FL05), 11 KV KANDHWALA Road Urban(FL10)",Rejected BY SSA/SSO,2026-08-15T10:47:11Z,2026-08-15T10:46:00Z
23113,CITY EAST LUDHIANA,METRO TYRE(FL19),Permit Request Submitted (Permit not active),2026-08-15T10:34:58Z,2026-08-15T10:31:00Z
