outage_id,Zone,Circle,Feeder,Type of Outage,Status,Start Time,End Time,Diff in mins
1839129,Central,CITY EAST LUDHIANA,GIRJAGHAR CHOWNK,Planned,Active,2026-05-11T14:00:00Z,2026-05-11T17:00:00Z,180
1837650,Border,GURDASPUR,Barnala,Planned,Active,2026-05-11T14:00:00Z,2026-05-11T18:00:00Z,240
1837649,Border,GURDASPUR,Kalanangal,Planned,Active,2026-05-11T14:00:00Z,2026-05-11T18:00:00Z,240
1837648,Border,GURDASPUR,Sadhuchack,Planned,Active,2026-05-11T14:00:00Z,2026-05-11T18:00:00Z,240
1837647,Border,GURDASPUR,Meerpur,Planned,Active,2026-05-11T14:00:00Z,2026-05-11T18:00:00Z,240
1837586,South,SANGRUR,Geeta Bhawan Road Dirba C-1,Planned,Active,2026-05-11T13:30:46Z,2026-05-11T17:50:46Z,260
1837585,South,SANGRUR,JANAL ROAD UPS,Planned,Active,2026-05-11T13:30:46Z,2026-05-11T17:50:46Z,260
1837584,South,SANGRUR,11 KV Urban Truck Union Road,Planned,Active,2026-05-11T13:30:46Z,2026-05-11T17:50:46Z,260
1837295,Border,SUB URBAN AMRITSAR,Sawdeshi Korean,Planned,Active,2026-05-11T12:46:03Z,2026-05-11T14:46:09Z,120
1839050,East,MOHALI,RATWARA SAHIB,Planned,Active,2026-05-11T12:00:00Z,2026-05-11T14:00:00Z,120
1839243,Border,GURDASPUR,Simbal,Unplanned,Active,2026-05-11T11:48:00Z,2026-05-11T14:00:00Z,132
1839242,North,NAWANSHAHR,11 KV Buthgarh,Unplanned,Active,2026-05-11T11:48:00Z,2026-05-11T13:00:00Z,72
1839238,Central,CITY WEST LUDHIANA,AVON FEEDER,Unplanned,Active,2026-05-11T11:46:32Z,2026-05-11T12:46:34Z,60
1839240,North,HOSHIARPUR,BHAMBOTAR,Unplanned,Active,2026-05-11T11:44:00Z,2026-05-11T12:31:00Z,47
1839237,Central,CITY WEST LUDHIANA,E Block,Planned,Active,2026-05-11T11:42:11Z,2026-05-11T12:42:15Z,60
1839241,East,MOHALI,VINCIT,Unplanned,Active,2026-05-11T11:40:39Z,2026-05-11T12:49:45Z,69
1839239,South,SANGRUR,11 KV SULARGHRAT UPS,Unplanned,Active,2026-05-11T11:40:31Z,2026-05-11T11:50:46Z,10
1839232,Border,GURDASPUR,Preet Nagar,Unplanned,Active,2026-05-11T11:40:00Z,2026-05-11T12:40:00Z,60
1839231,Border,GURDASPUR,SAILI ROAD,Unplanned,Active,2026-05-11T11:40:00Z,2026-05-11T12:40:00Z,60
1839236,North,KAPURTHALA,MALL ROAD URBAN,Unplanned,Active,2026-05-11T11:38:00Z,2026-05-11T14:00:00Z,142
1839234,West,MUKATSAR,11 KV TAJA PATTI,Unplanned,Active,2026-05-11T11:35:00Z,2026-05-11T14:00:00Z,145
1839233,North,NAWANSHAHR,BHADDI,Unplanned,Active,2026-05-11T11:35:00Z,2026-05-11T13:00:00Z,85
1839226,North,JALANDHAR,KALI MATA MANDIR,Unplanned,Active,2026-05-11T11:35:00Z,2026-05-11T11:50:00Z,15
1839224,Border,TARN TARAN,NAUSHEHRA PANNUN URBAN,Planned,Active,2026-05-11T11:35:00Z,2026-05-11T14:00:00Z,145
