PTW Request ID,Circle,Feeder,Status,Request Date,Start Date
18245,GURDASPUR,City Ptk.(FL03),Approved/ Active Permit,2026-06-06T11:25:37Z,2026-06-06T11:23:00Z
18244,CITY AMRITSAR,11Kv Chattiwind(FL04),Approved/ Active Permit,2026-06-06T11:23:05Z,2026-06-06T11:22:00Z
18243,SANGRUR,MOURAN A+B (GRID DIRBA)(FL02),Approved/ Active Permit,2026-06-06T11:11:45Z,2026-06-06T11:10:00Z
18242,BARNALA,QUILA REHMATGARH(FL21),Cancellation Request Approved (Permit not active),2026-06-06T11:05:01Z,2026-06-06T11:03:00Z
18241,KHANNA,SALANA UPS(FL06),Cancellation Request Approved (Permit not active),2026-06-06T10:53:45Z,2026-06-06T10:52:00Z
18240,HOSHIARPUR,BADLA(FL05),Cancellation Request Approved (Permit not active),2026-06-06T10:49:02Z,2026-06-06T10:46:00Z
18239,SANGRUR,Chhajli road(FL24),Approved/ Active Permit,2026-06-06T10:39:52Z,2026-06-06T10:39:00Z
18238,SANGRUR,Chhajli road(FL24),Rejected BY SSA/SSO,2026-06-06T10:34:03Z,2026-06-06T10:32:00Z
18237,GURDASPUR,Shah Colony(FL15),Cancellation Request Approved (Permit not active),2026-06-06T10:33:58Z,2026-06-06T10:31:00Z
18236,NAWANSHAHR,Jajja Kalan(FL02),Permit Request Submitted (Permit not active),2026-06-06T10:33:38Z,2026-06-06T10:32:00Z
18235,KHANNA,Samadhi Road(FL09),Approved/ Active Permit,2026-06-06T10:29:48Z,2026-06-06T10:28:00Z
18234,NAWANSHAHR,Jajja Kalan(FL02),Permit Request Submitted (Permit not active),2026-06-06T10:29:03Z,2026-06-06T10:28:00Z
18233,SANGRUR,"11 KV New Grain Markit(FL04), 11 KV MAYA GARDEN(FL-3)",Approved/ Active Permit,2026-06-06T10:28:07Z,2026-06-06T10:27:00Z
18232,SANGRUR,Chhajli road(FL24),Rejected BY SSA/SSO,2026-06-06T10:16:30Z,2026-06-06T10:15:00Z
18231,JALANDHAR,MANKO(FL04),Approved/ Active Permit,2026-06-06T10:15:53Z,2026-06-06T10:14:00Z
18230,SANGRUR,11 KV RAM NAGAR URBAN(FL20),Approved/ Active Permit,2026-06-06T10:15:11Z,2026-06-06T10:13:00Z
18229,JALANDHAR,GANDHI NAGAR(FL14),Cancellation Request Approved (Permit not active),2026-06-06T10:14:53Z,2026-06-06T10:14:00Z
18228,SUB URBAN AMRITSAR,CHAND INDUSTRY(D831),Cancellation Request Approved (Permit not active),2026-06-06T10:10:05Z,2026-06-06T10:09:00Z
18227,SUB URBAN AMRITSAR,"MES(FL02), SEC-4 RANJIT AVENUE(FL11)",Approved/ Active Permit,2026-06-06T10:08:09Z,2026-06-06T10:06:00Z
18226,Zirakpur,"URBAN-3 DERABASSI(FL34), MAHIWALA(FL06)",Permit Request Submitted (Permit not active),2026-06-06T10:07:50Z,2026-06-06T10:07:00Z
18225,CITY AMRITSAR,11Kv Chattiwind(FL04),Cancellation Request Approved (Permit not active),2026-06-06T10:04:36Z,2026-06-06T10:03:00Z
18224,SANGRUR,"NABHA GATE(FL03), AGE(FL11)",Approved/ Active Permit,2026-06-06T10:04:27Z,2026-06-06T10:02:00Z
18223,CITY AMRITSAR,11 KV Lahori Gate(FL06),Cancellation Request Approved (Permit not active),2026-06-06T09:57:00Z,2026-06-06T09:53:00Z
18222,TARN TARAN,PANDORI SIDHWAN(FL04),Cancellation Request Approved (Permit not active),2026-06-06T09:49:42Z,2026-06-06T09:49:00Z
18221,JALANDHAR,Sudhama Vihar(FL18),Rejected BY SSA/SSO,2026-06-06T09:32:48Z,2026-06-06T09:32:00Z
18220,JALANDHAR,Sudhama Vihar(FL18),Rejected BY SSA/SSO,2026-06-06T09:27:45Z,2026-06-06T09:27:00Z
18219,SANGRUR,11 KV SLIET(FL20),Cancellation Request Approved (Permit not active),2026-06-06T09:19:12Z,2026-06-06T09:18:00Z
18218,FARIDKOT,11 KV MANUKE -R(FL06),Permit Request Submitted (Permit not active),2026-06-06T09:16:07Z,2026-06-06T09:15:00Z
18217,KHANNA,City-2 khanna(FL13),Cancellation Request Approved (Permit not active),2026-06-06T09:02:40Z,2026-06-06T08:59:00Z
18216,GURDASPUR,"Dalia(FL03), Manj(FL08)",Permit Request Submitted (Permit not active),2026-06-06T08:43:40Z,2026-06-06T08:43:00Z
