PTW Request ID,Circle,Feeder,Status,Request Date,Start Date
22438,TARN TARAN,Tong(FL05),Approved/ Active Permit,2026-08-02T10:59:11Z,2026-08-02T10:58:00Z
22437,SANGRUR,hospital Road(FL14),Approved/ Active Permit,2026-08-02T10:56:40Z,2026-08-02T10:55:00Z
22436,JALANDHAR,GURUDWARA SHIV NAGAR(FL06),Approved/ Active Permit,2026-08-02T10:44:21Z,2026-08-02T10:43:00Z
22435,JALANDHAR,SARSWATI(FL09),Approved/ Active Permit,2026-08-02T10:27:37Z,2026-08-02T10:25:00Z
22434,JALANDHAR,"BABA MANDIR 132KV FOCAL POINT(FL05), VIVEKANAND(FL09)",Approved/ Active Permit,2026-08-02T10:24:37Z,2026-08-02T10:21:00Z
22433,JALANDHAR,"RANDHAWA MASANDA(FL04), PUNJABI BAGH(FL31)",Permit Request Submitted (Permit not active),2026-08-02T10:14:41Z,2026-08-02T10:13:00Z
22432,JALANDHAR,Sudhama Vihar(FL18),Cancellation Request Approved (Permit not active),2026-08-02T10:11:44Z,2026-08-02T10:11:00Z
22431,FARIDKOT,SAMAGH UPS(FL02),Permit Request Submitted (Permit not active),2026-08-02T09:12:11Z,2026-08-02T09:11:00Z
22430,SANGRUR,MEHLAN AP (GRID SUNAM)(FL06),Approved/ Active Permit,2026-08-02T08:45:48Z,2026-08-02T08:44:00Z
22429,SANGRUR,Dharampura(FL15),Cancellation Request Approved (Permit not active),2026-08-02T02:38:50Z,2026-08-02T02:37:00Z
22428,JALANDHAR,EKTA NAGAR(FL11),Cancellation Request Approved (Permit not active),2026-08-02T01:47:34Z,2026-08-02T01:47:00Z
22427,GURDASPUR,Preet Nagar(FL05),Rejected BY SSA/SSO,2026-08-01T23:41:40Z,2026-08-01T23:40:00Z
22426,GURDASPUR,Preet Nagar(FL05),Cancellation Request Approved (Permit not active),2026-08-01T23:39:15Z,2026-08-01T23:37:00Z
22425,SANGRUR,City-I(FL04),Cancellation Request Approved (Permit not active),2026-08-01T23:19:27Z,2026-08-01T23:18:00Z
22424,MUKATSAR,11 KV SARDARPURA UPS(FL06),Cancellation Request Approved (Permit not active),2026-08-01T22:36:59Z,2026-08-01T22:36:00Z
22423,JALANDHAR,EKTA NAGAR(FL11),Cancellation Request Approved (Permit not active),2026-08-01T22:25:23Z,2026-08-01T22:24:00Z
22422,JALANDHAR,QILA MOHALLA(FL23),Cancellation Request Approved (Permit not active),2026-08-01T22:12:47Z,2026-08-01T22:11:00Z
22421,MUKATSAR,Dhani Sucha Singh (Old Chakra)(FL07),Cancellation Request Approved (Permit not active),2026-08-01T21:35:19Z,2026-08-01T21:33:00Z
22420,SANGRUR,11KV UPS TOGAWAL(FL08),Cancellation Request Approved (Permit not active),2026-08-01T21:28:15Z,2026-08-01T21:26:00Z
