outage_id,Zone,Circle,Feeder,Type of Outage,Status,Start Time,End Time,Diff in mins
1894263,Border,CITY AMRITSAR,11 KV Beri gate,Planned,Active,2026-07-11T14:00:00Z,2026-07-11T18:00:00Z,240
1894262,Border,CITY AMRITSAR,SUBHASH PARK,Planned,Active,2026-07-11T14:00:00Z,2026-07-11T18:00:00Z,240
1894261,Border,CITY AMRITSAR,11Kv Katra Moti Ram,Planned,Active,2026-07-11T14:00:00Z,2026-07-11T18:00:00Z,240
1894260,Border,CITY AMRITSAR,11Kv Gagar Mal,Planned,Active,2026-07-11T14:00:00Z,2026-07-11T18:00:00Z,240
1894259,Border,CITY AMRITSAR,B-K DUTT Gate,Planned,Active,2026-07-11T14:00:00Z,2026-07-11T18:00:00Z,240
1894258,Border,CITY AMRITSAR,11KvKatra Sher Singh,Planned,Active,2026-07-11T14:00:00Z,2026-07-11T18:00:00Z,240
1894257,Border,CITY AMRITSAR,11KvGoal Bagh,Planned,Active,2026-07-11T14:00:00Z,2026-07-11T18:00:00Z,240
1895036,East,MOHALI,11 KV CHADIALA UPS,Planned,Active,2026-07-11T13:00:00Z,2026-07-11T16:00:00Z,180
1895034,East,MOHALI,11 KV GIDDARPUR AP,Planned,Active,2026-07-11T13:00:00Z,2026-07-11T16:00:00Z,180
1895033,East,MOHALI,11KV BHARATPUR AP,Planned,Active,2026-07-11T13:00:00Z,2026-07-11T16:00:00Z,180
1895032,East,MOHALI,11kv Saidpura,Planned,Active,2026-07-11T13:00:00Z,2026-07-11T16:00:00Z,180
1894848,East,Zirakpur,11KV Abbot,Planned,Active,2026-07-11T12:00:00Z,2026-07-11T16:00:00Z,240
1894847,East,Zirakpur,THAPAR UNIVERSITY,Planned,Active,2026-07-11T12:00:00Z,2026-07-11T16:00:00Z,240
1894846,East,Zirakpur,MK Overseas,Planned,Active,2026-07-11T12:00:00Z,2026-07-11T16:00:00Z,240
1895135,Border,GURDASPUR,Sathiali 24 hrs.,Unplanned,Active,2026-07-11T10:50:00Z,2026-07-11T14:00:00Z,190
1895134,North,KAPURTHALA,URBAN Mandi Road NURMAHAL,Unplanned,Active,2026-07-11T10:50:00Z,2026-07-11T12:00:00Z,70
1895133,West,FARIDKOT,11 KV KOTKAPURA ROAD,Planned,Active,2026-07-11T10:47:00Z,2026-07-11T11:30:00Z,43
1895130,East,ROPAR,COLD STORE,Planned,Active,2026-07-11T10:46:00Z,2026-07-11T14:00:00Z,194
1895129,Border,SUB URBAN AMRITSAR,Pandori UPS,Unplanned,Active,2026-07-11T10:45:00Z,2026-07-11T12:31:00Z,106
1895128,Border,SUB URBAN AMRITSAR,KOTGURBAX,Unplanned,Active,2026-07-11T10:45:00Z,2026-07-11T12:31:00Z,106
1895126,Border,SUB URBAN AMRITSAR,RAMDASS  BOP,Unplanned,Active,2026-07-11T10:45:00Z,2026-07-11T12:31:00Z,106
1895125,Border,SUB URBAN AMRITSAR,RAMDAS,Unplanned,Active,2026-07-11T10:45:00Z,2026-07-11T12:31:00Z,106
1895127,North,JALANDHAR,11KV Industrial Raja Garden Fe,Unplanned,Active,2026-07-11T10:43:00Z,2026-07-11T12:00:00Z,77
1895121,Central,CITY WEST LUDHIANA,Kiran Vihar,Planned,Active,2026-07-11T10:41:00Z,2026-07-11T10:52:00Z,11
1895132,South,BARNALA,Mansa Road,Unplanned,Active,2026-07-11T10:40:00Z,2026-07-11T14:00:00Z,200
1895124,East,ROPAR,AKALGARH,Unplanned,Active,2026-07-11T10:40:00Z,2026-07-11T11:53:00Z,73
1895123,Border,GURDASPUR,Maira,Unplanned,Active,2026-07-11T10:40:00Z,2026-07-11T12:00:00Z,80
1895122,South,SANGRUR,11 KV CITY SUNAM URBAN,Unplanned,Active,2026-07-11T10:40:00Z,2026-07-11T13:00:00Z,140
1895120,Central,KHANNA,RAM RAJAYA,Unplanned,Active,2026-07-11T10:38:00Z,2026-07-11T11:23:00Z,45
1895117,South,SANGRUR,24 HRS. HAMIRGARH,Unplanned,Active,2026-07-11T10:34:32Z,2026-07-11T12:09:50Z,95
1895118,South,SANGRUR,Patran Road,Unplanned,Active,2026-07-11T10:34:21Z,2026-07-11T12:09:26Z,95
1895072,South,PATIALA,Bhupindra Road,Planned,Active,2026-07-11T10:32:00Z,2026-07-11T14:00:00Z,208
1895131,Border,GURDASPUR,Zahadpur,Unplanned,Active,2026-07-11T10:30:00Z,2026-07-11T14:00:00Z,210
1895115,Central,CITY EAST LUDHIANA,Chand Cinema,Unplanned,Active,2026-07-11T10:30:00Z,2026-07-11T12:00:00Z,90
1895113,Central,KHANNA,Khanyan Road,Unplanned,Active,2026-07-11T10:30:00Z,2026-07-11T12:00:00Z,90
1895110,Central,KHANNA,City-2,Unplanned,Active,2026-07-11T10:30:00Z,2026-07-11T12:00:00Z,90
1895108,Central,KHANNA,CITY-1,Unplanned,Active,2026-07-11T10:30:00Z,2026-07-11T12:00:00Z,90
1895105,East,Zirakpur,WATER WORKS HANDESRA,Unplanned,Active,2026-07-11T10:29:00Z,2026-07-11T11:15:00Z,46
1895102,West,MUKATSAR,11 KV Alamgarh,Unplanned,Closed,2026-07-11T10:25:00Z,2026-07-11T10:41:00Z,16
1895111,West,MUKATSAR,Bus Stand Road,Unplanned,Active,2026-07-11T10:22:00Z,2026-07-11T11:24:00Z,62
1895114,West,FARIDKOT,Dhana Basti,Planned,Active,2026-07-11T10:20:00Z,2026-07-11T12:00:00Z,100
1895112,West,FARIDKOT,Kothe Warring (Samgh),Planned,Active,2026-07-11T10:20:00Z,2026-07-11T12:00:00Z,100
1895109,West,FARIDKOT,"Factory Road, Kotkapura",Planned,Active,2026-07-11T10:20:00Z,2026-07-11T12:00:00Z,100
1895107,West,FARIDKOT,IOC,Planned,Active,2026-07-11T10:20:00Z,2026-07-11T12:00:00Z,100
1895104,Central,KHANNA,Civil Hospital,Unplanned,Active,2026-07-11T10:20:00Z,2026-07-11T12:00:00Z,100
1895100,Border,GURDASPUR,KHUJALA,Planned,Closed,2026-07-11T10:20:00Z,2026-07-11T10:37:00Z,17
1895119,West,FEROZPUR,LAKHA HAZI UPS,Planned,Active,2026-07-11T10:19:00Z,2026-07-11T12:21:00Z,122
1895079,South,SANGRUR,SEKHUWAS CITY,Planned,Active,2026-07-11T10:15:36Z,2026-07-11T11:23:14Z,67
1895099,North,HOSHIARPUR,GIDARPINDI,Unplanned,Active,2026-07-11T10:15:00Z,2026-07-11T11:15:00Z,60
1895098,North,HOSHIARPUR,Mokal,Unplanned,Active,2026-07-11T10:15:00Z,2026-07-11T11:15:00Z,60
1895096,Border,GURDASPUR,Bank colony,Planned,Closed,2026-07-11T10:14:00Z,2026-07-11T10:45:00Z,31
1895093,Central,CITY WEST LUDHIANA,BHAGWAN CHOWK,Unplanned,Active,2026-07-11T10:11:51Z,2026-07-11T12:11:54Z,120
1895101,South,BARNALA,SHERWANIKOT UPS,Unplanned,Active,2026-07-11T10:10:00Z,2026-07-11T12:28:00Z,138
1895094,Central,CITY EAST LUDHIANA,BAL SINGH NAGAR,Unplanned,Active,2026-07-11T10:10:00Z,2026-07-11T12:00:00Z,110
1895092,West,FARIDKOT,11 KV BMS NATHUWALA-CAT-01,Unplanned,Active,2026-07-11T10:10:00Z,2026-07-11T12:00:00Z,110
1895095,West,BATHINDA,shri Guru Aagand Dev Ji,Unplanned,Active,2026-07-11T10:05:00Z,2026-07-11T12:00:00Z,115
1895090,North,JALANDHAR,Shivaji Nagar,Unplanned,Closed,2026-07-11T10:05:00Z,2026-07-11T10:25:00Z,20
1895106,Border,SUB URBAN AMRITSAR,Sawdeshi Korean,Unplanned,Active,2026-07-11T10:02:00Z,2026-07-11T12:00:00Z,118
1895086,Central,KHANNA,City-2 khanna,Unplanned,Active,2026-07-11T10:01:00Z,2026-07-11T10:29:00Z,28
1894180,Central,SUB URBAN LUDHIANA,Urban Gandhi School,Planned,Active,2026-07-11T10:01:00Z,2026-07-11T12:00:00Z,119
1894179,Central,SUB URBAN LUDHIANA,Urban Main Bazar (City-4),Planned,Active,2026-07-11T10:01:00Z,2026-07-11T12:00:00Z,119
1895116,Border,SUB URBAN AMRITSAR,MES,Unplanned,Active,2026-07-11T10:00:00Z,2026-07-11T10:55:00Z,55
1895088,Border,SUB URBAN AMRITSAR,24 Hrs Bhadiar,Unplanned,Closed,2026-07-11T10:00:00Z,2026-07-11T10:51:00Z,51
1895087,Central,KHANNA,FCI,Unplanned,Active,2026-07-11T10:00:00Z,2026-07-11T12:00:00Z,120
1893852,South,SANGRUR,Gaushala Road,Planned,Active,2026-07-11T10:00:00Z,2026-07-11T16:00:00Z,360
1895084,South,PATIALA,Ablowal,Unplanned,Active,2026-07-11T09:56:44Z,2026-07-11T10:54:00Z,57
1895083,Central,CITY WEST LUDHIANA,METRO FEEDER,Unplanned,Active,2026-07-11T09:56:03Z,2026-07-11T12:00:00Z,123
1895082,North,JALANDHAR,RAGHU EXPORT,Unplanned,Closed,2026-07-11T09:56:00Z,2026-07-11T10:13:00Z,17
1895081,Border,GURDASPUR,Manesh (A),Unplanned,Closed,2026-07-11T09:50:00Z,2026-07-11T10:40:00Z,50
1895077,West,MUKATSAR,11 KV SITO,Unplanned,Closed,2026-07-11T09:49:37Z,2026-07-11T10:29:47Z,40
1895078,West,MUKATSAR,11 KB BAZIDPURA,Unplanned,Closed,2026-07-11T09:49:08Z,2026-07-11T10:29:18Z,40
