outage_id,Zone,Circle,Feeder,Type of Outage,Status,Start Time,End Time,Diff in mins
1833258,East,MOHALI,11KV MANAV RACHNA,Planned,Active,2026-05-05T12:00:00Z,2026-05-05T14:00:00Z,120
1833527,Border,SUB URBAN AMRITSAR,KALLEY,Planned,Active,2026-05-05T11:00:00Z,2026-05-05T14:00:00Z,180
1833526,Border,SUB URBAN AMRITSAR,Mallan Wali,Planned,Active,2026-05-05T11:00:00Z,2026-05-05T14:00:00Z,180
1833653,Border,GURDASPUR,Murgi Mohalla,Planned,Active,2026-05-05T10:57:00Z,2026-05-05T16:00:00Z,303
1833650,Central,CITY WEST LUDHIANA,B.V.M.,Unplanned,Active,2026-05-05T10:50:47Z,2026-05-05T11:59:49Z,69
1833646,South,SANGRUR,New Bardwal,Unplanned,Active,2026-05-05T10:50:15Z,2026-05-05T13:20:26Z,150
1833652,South,PATIALA,MOHINDER GANJ,Unplanned,Active,2026-05-05T10:50:00Z,2026-05-05T12:00:00Z,70
1833648,Border,GURDASPUR,11 KV Massanian,Planned,Active,2026-05-05T10:50:00Z,2026-05-05T16:00:00Z,310
1833647,Border,GURDASPUR,Mata Sulakhni Ji,Planned,Active,2026-05-05T10:50:00Z,2026-05-05T16:00:00Z,310
1833649,North,HOSHIARPUR,MEGHOWAL,Unplanned,Active,2026-05-05T10:47:00Z,2026-05-05T12:47:00Z,120
1833641,Border,GURDASPUR,Taragarh,Unplanned,Active,2026-05-05T10:47:00Z,2026-05-05T11:45:00Z,58
1833640,Border,GURDASPUR,Saidipur,Unplanned,Active,2026-05-05T10:47:00Z,2026-05-05T11:45:00Z,58
1833645,North,JALANDHAR,GANDHI NAGAR,Unplanned,Active,2026-05-05T10:45:00Z,2026-05-05T12:00:00Z,75
1833643,Border,SUB URBAN AMRITSAR,UPS Chattiwind,Planned,Active,2026-05-05T10:45:00Z,2026-05-05T11:15:00Z,30
1833642,Border,SUB URBAN AMRITSAR,Chatiwind,Unplanned,Active,2026-05-05T10:45:00Z,2026-05-05T11:15:00Z,30
1833637,Border,GURDASPUR,Improvement Trust,Planned,Active,2026-05-05T10:45:00Z,2026-05-05T16:00:00Z,315
1833635,Border,GURDASPUR,11 KV BHANDHRI MOHALLA,Planned,Active,2026-05-05T10:41:00Z,2026-05-05T14:00:00Z,199
1833627,North,KAPURTHALA,UPS NANAKPUR,Planned,Active,2026-05-05T10:38:00Z,2026-05-05T14:00:00Z,202
1833644,Central,KHANNA,DANA MANDI,Unplanned,Active,2026-05-05T10:37:00Z,2026-05-05T12:00:00Z,83
1833632,West,FARIDKOT,BAJA ROAD,Planned,Active,2026-05-05T10:36:00Z,2026-05-05T11:34:00Z,58
1833634,Border,GURDASPUR,Bank colony,Planned,Active,2026-05-05T10:35:00Z,2026-05-05T14:00:00Z,205
