PTW Request ID,Circle,Feeder,Status,Request Date,Start Date
18128,JALANDHAR,MANDI ROAD(FL12),Permit Request Submitted (Permit not active),2026-06-05T12:18:35Z,2026-06-05T12:17:00Z
18127,SANGRUR,"JAHANGIR(FL01), Dera rajputa(FLO9)",Permit Request Submitted (Permit not active),2026-06-05T12:17:20Z,2026-06-05T12:16:00Z
18126,SANGRUR,Kaimpur UPS (GRID DIRBA)(FL16),Approved/ Active Permit,2026-06-05T12:15:36Z,2026-06-05T12:14:00Z
18125,MUKATSAR,PANJKOSI(FL06),Approved/ Active Permit,2026-06-05T12:13:02Z,2026-06-05T12:12:00Z
18124,SANGRUR,"THASKA(FL06), KARODA(FL05)",Approved/ Active Permit,2026-06-05T11:59:57Z,2026-06-05T11:58:00Z
18123,JALANDHAR,"RURAL URBAN  (NAWAN PIND)(FLO4), LINK FEEDER(FL09), SUNRA(FL17)",Cancellation Request Approved (Permit not active),2026-06-05T11:56:12Z,2026-06-05T11:54:00Z
18122,SANGRUR,11 KV BAKSHIWALA AP(66 KV SUNAM)(FL09),Approved/ Active Permit,2026-06-05T11:54:09Z,2026-06-05T11:53:00Z
18121,SANGRUR,11 KV LEHRA ROAD C2(FL10),Rejected BY SSA/SSO,2026-06-05T11:45:44Z,2026-06-05T11:43:00Z
18120,SUB URBAN AMRITSAR,"HOUSING BOARD COLONY(FL06), C-BLOCK RANJIT AVENUE(FL12)",Approved/ Active Permit,2026-06-05T11:42:05Z,2026-06-05T11:40:00Z
18119,SANGRUR,11 KV LEHRA ROAD C2(FL10),Approved/ Active Permit,2026-06-05T11:39:47Z,2026-06-05T11:38:00Z
18118,JALANDHAR,11KV Mithapur Feeder(FL07),Rejected BY SSA/SSO,2026-06-05T11:36:13Z,2026-06-05T11:35:00Z
18117,BARNALA,SHARMAN STEEL ADP ROAD IND-2(FL22),Cancellation Request Approved (Permit not active),2026-06-05T11:34:41Z,2026-06-05T11:32:00Z
18116,JALANDHAR,11KV Mithapur Feeder(FL07),Cancellation Request Approved (Permit not active),2026-06-05T11:33:20Z,2026-06-05T11:32:00Z
18115,JALANDHAR,11 KV TAGORE HOSPITAL(FL18),Cancellation Request Approved (Permit not active),2026-06-05T11:31:05Z,2026-06-05T11:30:00Z
18114,SUB URBAN AMRITSAR,Guru Har Rai avenue(Fl14),Approved/ Active Permit,2026-06-05T11:25:36Z,2026-06-05T10:15:00Z
