PTW Request ID,Circle,Feeder,Status,Request Date,Start Date
15876,HOSHIARPUR,11 KV AP KANDI PATIARIAN(FL24),Permit Request Submitted (Permit not active),2026-05-16T11:07:57Z,2026-05-16T11:06:00Z
15875,TARN TARAN,RAYYA BACK FEEDING(FL03),Approved/ Active Permit,2026-05-16T11:03:47Z,2026-05-16T11:03:00Z
15874,SANGRUR,Numberdaar(FL09),Approved/ Active Permit,2026-05-16T11:02:04Z,2026-05-16T10:51:00Z
15873,CITY AMRITSAR,SULTANWIND ROAD(FL09),Approved/ Active Permit,2026-05-16T10:59:35Z,2026-05-16T10:54:00Z
15872,HOSHIARPUR,NOORPUR(FL08),Rejected BY SSA/SSO,2026-05-16T10:51:29Z,2026-05-16T10:50:00Z
15871,HOSHIARPUR,NOORPUR(FL08),Rejected BY SSA/SSO,2026-05-16T10:49:44Z,2026-05-16T10:49:00Z
15870,SUB URBAN AMRITSAR,RANJIT AVENUE(FL03),Approved/ Active Permit,2026-05-16T10:48:33Z,2026-05-16T10:22:00Z
15869,HOSHIARPUR,NOORPUR(FL08),Approved/ Active Permit,2026-05-16T10:47:37Z,2026-05-16T10:46:00Z
15868,GURDASPUR,Tharial(FL5),Approved/ Active Permit,2026-05-16T10:44:16Z,2026-05-16T10:43:00Z
15867,SANGRUR,Gaushala Road(FL17),Approved/ Active Permit,2026-05-16T10:41:26Z,2026-05-16T10:40:00Z
15866,KAPURTHALA,Esewal(FL15),Approved/ Active Permit,2026-05-16T10:41:15Z,2026-05-16T10:35:00Z
15865,JALANDHAR,RAJA GARDEN(FL08),Cancellation Request Approved (Permit not active),2026-05-16T10:36:30Z,2026-05-16T10:34:00Z
15864,JALANDHAR,"KLARWARA GATE(FL03), FATEHGARH(FL17)",Cancellation Request Approved (Permit not active),2026-05-16T10:32:36Z,2026-05-16T10:31:00Z
15863,JALANDHAR,Sudhama Vihar(FL18),Cancellation Request Approved (Permit not active),2026-05-16T10:25:52Z,2026-05-16T10:24:00Z
15862,JALANDHAR,BOMBAY NAGAR(FL10),Approved/ Active Permit,2026-05-16T10:24:42Z,2026-05-16T10:23:00Z
15861,HOSHIARPUR,FATEHGARH(FL01),Cancellation Request Approved (Permit not active),2026-05-16T10:23:47Z,2026-05-16T10:34:00Z
15860,SANGRUR,"Chhajli road(FL24), 11 KV RAM NAGAR URBAN(FL20)",Approved/ Active Permit,2026-05-16T10:19:28Z,2026-05-16T10:17:00Z
15859,GURDASPUR,Maira(FL01),Approved/ Active Permit,2026-05-16T10:17:35Z,2026-05-16T10:14:00Z
15858,GURDASPUR,"Improvement Trust(FL04), Baba Tehal Singh(FL01), Goal Mandir(FL02), SD Collage(FL03)",Approved/ Active Permit,2026-05-16T10:17:34Z,2026-05-16T10:15:00Z
15857,SANGRUR,11 KV MAYA GARDEN(FL-3),Approved/ Active Permit,2026-05-16T10:16:30Z,2026-05-16T10:15:00Z
15856,CITY AMRITSAR,Chatiwind Gate(FL07),Cancellation Request Approved (Permit not active),2026-05-16T10:12:15Z,2026-05-16T10:11:00Z
15855,GURDASPUR,"Maira(FL01), Tharial(FL5)",Rejected BY SSA/SSO,2026-05-16T10:08:59Z,2026-05-16T10:08:00Z
15854,KAPURTHALA,Bhagwanpur(FL10),Approved/ Active Permit,2026-05-16T10:05:57Z,2026-05-16T10:03:00Z
15853,NAWANSHAHR,Hakimpur(FL03),Approved/ Active Permit,2026-05-16T10:05:43Z,2026-05-16T10:04:00Z
15852,MUKATSAR,"11 KV Chirag dhani(FL17), 11 KV KILLIANWALI(FL06)",Approved/ Active Permit,2026-05-16T10:02:17Z,2026-05-16T09:59:00Z
15851,NAWANSHAHR,Cheema Khurd(FL11),Permit Request Submitted (Permit not active),2026-05-16T09:55:54Z,2026-05-16T09:54:00Z
15850,PATIALA,Ekta Vihar(FL11),Approved/ Active Permit,2026-05-16T09:50:46Z,2026-05-16T09:49:00Z
15849,PATIALA,Prem Nagar Feeder(FL04),Approved/ Active Permit,2026-05-16T09:49:25Z,2026-05-16T09:48:00Z
15848,SANGRUR,"11 KV CHATHE AP 1(FL03), 11 KV UBHEWAL AP(FL02)",Cancellation Request Approved (Permit not active),2026-05-16T09:47:46Z,2026-05-16T09:46:00Z
15847,JALANDHAR,CHURCH(FL07),Cancellation Request Approved (Permit not active),2026-05-16T09:47:29Z,2026-05-16T09:46:00Z
15846,GURDASPUR,"Awan(FL02), BuchaNagal(FL03), Bakhatpur(FL04)",Approved/ Active Permit,2026-05-16T09:44:45Z,2026-05-16T09:44:00Z
15845,FARIDKOT,11 KV MANUKE RURAL(FT04),Permit Request Submitted (Permit not active),2026-05-16T09:42:44Z,2026-05-16T09:41:00Z
15844,PATIALA,"Prem Nagar Feeder(FL04), Ekta Vihar(FL11)",Rejected BY SSA/SSO,2026-05-16T09:40:26Z,2026-05-16T09:38:00Z
15843,KAPURTHALA,UPS MITHRA(FL07),Approved/ Active Permit,2026-05-16T09:21:01Z,2026-05-16T09:19:00Z
15842,JALANDHAR,SHANKAR(FL01),Cancellation Request Approved (Permit not active),2026-05-16T09:19:21Z,2026-05-16T09:18:00Z
