outage_id,Zone,Circle,Feeder,Type of Outage,Status,Start Time,End Time,Diff in mins
1890903,East,Zirakpur,Dehar. Cat. 1,Unplanned,Active,2026-06-30T12:07:00Z,2026-06-30T12:47:00Z,40
1890899,South,SANGRUR,KHOKHAR,Planned,Active,2026-06-30T11:50:03Z,2026-06-30T13:19:09Z,89
1890900,East,Zirakpur,MAHIWALA,Unplanned,Active,2026-06-30T11:32:30Z,2026-06-30T11:53:36Z,21
1890895,East,Zirakpur,ALLWIN,Planned,Active,2026-06-30T11:30:26Z,2026-06-30T12:30:26Z,60
1890894,East,Zirakpur,GREEN VALLEY,Planned,Active,2026-06-30T11:30:26Z,2026-06-30T12:30:26Z,60
1890893,East,Zirakpur,11kv Cosmo,Planned,Active,2026-06-30T11:30:26Z,2026-06-30T12:30:26Z,60
1890892,East,Zirakpur,HLP,Planned,Active,2026-06-30T11:30:26Z,2026-06-30T12:30:26Z,60
1890891,East,Zirakpur,BEGAMPURA,Planned,Active,2026-06-30T11:30:26Z,2026-06-30T12:30:26Z,60
1890890,East,Zirakpur,Bhudda Sahib,Planned,Active,2026-06-30T11:30:26Z,2026-06-30T12:30:26Z,60
1890889,East,Zirakpur,PRITHIM,Planned,Active,2026-06-30T11:30:26Z,2026-06-30T12:30:26Z,60
1890888,East,Zirakpur,SUKHNA,Planned,Active,2026-06-30T11:30:26Z,2026-06-30T12:30:26Z,60
1890887,East,Zirakpur,SATLUJ,Planned,Active,2026-06-30T11:30:26Z,2026-06-30T12:30:26Z,60
1890886,East,Zirakpur,PUNJAB,Planned,Active,2026-06-30T11:30:26Z,2026-06-30T12:30:26Z,60
1890885,East,Zirakpur,SIMRAN,Planned,Active,2026-06-30T11:30:26Z,2026-06-30T12:30:26Z,60
1890884,East,Zirakpur,DHILLON,Planned,Active,2026-06-30T11:30:26Z,2026-06-30T12:30:26Z,60
1890898,South,SANGRUR,GEHLAN,Planned,Active,2026-06-30T11:23:38Z,2026-06-30T13:53:06Z,149
1890896,South,SANGRUR,11 KV NAMOL AP(LONGOWAL GRID),Unplanned,Active,2026-06-30T11:20:00Z,2026-06-30T13:00:00Z,100
1890883,West,MUKATSAR,11 KV SIDHU NAGRI,Unplanned,Active,2026-06-30T11:13:04Z,2026-06-30T11:44:17Z,31
1890881,West,MUKATSAR,11 KV Azimgarh Urban,Unplanned,Active,2026-06-30T11:07:14Z,2026-06-30T12:05:24Z,58
1890878,South,PATIALA,DIYALPUR,Unplanned,Active,2026-06-30T11:00:30Z,2026-06-30T14:30:07Z,209
1890882,West,FEROZPUR,HABIB WALA,Unplanned,Active,2026-06-30T11:00:00Z,2026-06-30T13:00:00Z,120
1890880,West,FEROZPUR,INDUSTRIAL,Unplanned,Active,2026-06-30T11:00:00Z,2026-06-30T13:00:00Z,120
1890879,West,FEROZPUR,Amritsari Gate,Unplanned,Active,2026-06-30T11:00:00Z,2026-06-30T13:00:00Z,120
1890877,East,Zirakpur,RAM PUR SAINIAN,Unplanned,Closed,2026-06-30T10:49:44Z,2026-06-30T11:02:16Z,12
1890876,Border,TARN TARAN,Microwave,Planned,Active,2026-06-30T10:36:25Z,2026-06-30T13:05:41Z,149
1890875,East,Zirakpur,11KV BEHRA FEEDER,Unplanned,Closed,2026-06-30T10:00:00Z,2026-06-30T10:20:07Z,20
1890874,West,FEROZPUR,Police Line,Unplanned,Closed,2026-06-30T10:00:00Z,2026-06-30T11:27:00Z,87
1890873,West,FEROZPUR,LAKHA HAZI UPS,Unplanned,Closed,2026-06-30T10:00:00Z,2026-06-30T11:37:00Z,97
1890872,North,JALANDHAR,GURUDWARA SHIV NAGAR,Unplanned,Closed,2026-06-30T09:50:00Z,2026-06-30T10:21:00Z,31
1890902,East,Zirakpur,GBM,Unplanned,Active,2026-06-30T09:41:00Z,2026-06-30T10:55:00Z,74
1890871,South,SANGRUR,11 KV SATOJ URBAN,Unplanned,Closed,2026-06-30T09:30:52Z,2026-06-30T09:57:03Z,26
1890869,South,SANGRUR,11kv Baba Dial Dass,Unplanned,Active,2026-06-30T08:54:12Z,2026-06-30T09:54:19Z,60
1890868,South,SANGRUR,11 KV ROHI AP,Unplanned,Active,2026-06-30T08:53:44Z,2026-06-30T09:53:51Z,60
1890867,West,MUKATSAR,11 KV Chirag dhani,Unplanned,Active,2026-06-30T08:40:29Z,2026-06-30T09:10:44Z,30
1890865,North,JALANDHAR,11kv Nangal shama,Unplanned,Active,2026-06-30T08:26:21Z,2026-06-30T08:56:37Z,30
1890866,South,PATIALA,NABHA NO.1,Unplanned,Closed,2026-06-30T08:25:00Z,2026-06-30T08:30:00Z,5
1890839,South,PATIALA,Sarabha Nagar feeder,Unplanned,Closed,2026-06-30T07:51:01Z,2026-06-30T08:17:00Z,25
1890838,Border,CITY AMRITSAR,NAVANKOT,Unplanned,Closed,2026-06-30T07:41:54Z,2026-06-30T07:42:54Z,1
1890837,Border,CITY AMRITSAR,11 KV Haripura Feeder,Unplanned,Closed,2026-06-30T07:41:54Z,2026-06-30T07:42:54Z,1
1890836,Border,CITY AMRITSAR,DHAPAI INDUSTRIAL,Unplanned,Closed,2026-06-30T07:41:54Z,2026-06-30T07:42:54Z,1
1890835,Border,CITY AMRITSAR,GURUDWARA TAPOWAN,Unplanned,Closed,2026-06-30T07:41:54Z,2026-06-30T07:42:54Z,1
1890828,East,Zirakpur,SONA PAPER MILL,Unplanned,Closed,2026-06-30T07:23:35Z,2026-06-30T07:48:45Z,25
1890832,East,Zirakpur,11KV BEHRA FEEDER,Unplanned,Closed,2026-06-30T07:21:38Z,2026-06-30T07:44:45Z,23
