PTW Request ID,Circle,Feeder,Status,Request Date,Start Date
14581,GURDASPUR,Goal Mandir(FL02),Permit Request Submitted (Permit not active),2026-05-06T11:07:18Z,2026-05-06T11:04:00Z
14580,CITY WEST LUDHIANA,Bhagat Naam Dev(FL15),Approved/ Active Permit,2026-05-06T11:02:32Z,2026-05-06T11:01:00Z
14579,GURDASPUR,Baba Tehal Singh(FL01),Permit Request Submitted (Permit not active),2026-05-06T10:59:46Z,2026-05-06T10:57:00Z
14578,CITY WEST LUDHIANA,SATJOT  NAGAR(FL15),Approved/ Active Permit,2026-05-06T10:55:46Z,2026-05-06T10:54:00Z
14577,MUKATSAR,"11 KV KIKKER KHERA(FL08), 11 KV Chirag dhani(FL17), 11 KV TARA ESTATE(FL09), 11 KV Alamgarh(FL03)",Approved/ Active Permit,2026-05-06T10:54:38Z,2026-05-06T10:50:00Z
14576,GURDASPUR,Goal Mandir(FL02),Permit Request Submitted (Permit not active),2026-05-06T10:53:16Z,2026-05-06T10:42:00Z
14575,FARIDKOT,11 KV GHOLIA KHURD UPS(FL18),Rejected BY SSA/SSO,2026-05-06T10:52:39Z,2026-05-06T10:51:00Z
14574,KHANNA,Akalgarh(FL18),Approved/ Active Permit,2026-05-06T10:51:50Z,2026-05-06T10:51:00Z
14573,NAWANSHAHR,"Jajja Kalan(FL02), Muthada urban(FL07)",Approved/ Active Permit,2026-05-06T10:51:34Z,2026-05-06T10:48:00Z
14572,ROPAR,MIAN PUR(FL09),Approved/ Active Permit,2026-05-06T10:50:09Z,2026-05-06T10:49:00Z
14571,MUKATSAR,"JANDWALA HANUWANTA(FL02), BHANGER KHERA(FL03), 11 KALLER KHERA(FL01)",Approved/ Active Permit,2026-05-06T10:47:31Z,2026-05-06T10:46:00Z
14570,GURDASPUR,Kahnuwan Road(FL03),Approved/ Active Permit,2026-05-06T10:46:38Z,2026-05-06T10:44:00Z
14569,NAWANSHAHR,Dyal pur(FL09),Approved/ Active Permit,2026-05-06T10:41:22Z,2026-05-06T10:39:00Z
