PTW Request ID,Circle,Feeder,Status,Request Date,Start Date
13779,JALANDHAR,TEJ MOHAN NAGAR(FL09),Permit Request Submitted (Permit not active),2026-04-28T11:10:09Z,2026-04-28T11:08:00Z
13778,FARIDKOT,11 KV SMADH BHAI-CAT-01(FL03),Approved/ Active Permit,2026-04-28T11:08:43Z,2026-04-28T11:08:00Z
13777,KHANNA,LALHERI ROAD(FL26),Approved/ Active Permit,2026-04-28T11:02:59Z,2026-04-28T11:01:00Z
13776,PATIALA,FACTORY AREA (NEW)(FL07),Approved/ Active Permit,2026-04-28T11:01:03Z,2026-04-28T10:59:00Z
13775,GURDASPUR,"Masana(FL08), Awan(FL02)",Approved/ Active Permit,2026-04-28T10:58:56Z,2026-04-28T10:58:00Z
13774,JALANDHAR,TV TOWER(FL03),Approved/ Active Permit,2026-04-28T10:58:24Z,2026-04-28T10:57:00Z
13773,GURDASPUR,CHHOTEPUR(FL07),Approved/ Active Permit,2026-04-28T10:51:00Z,2026-04-28T10:49:00Z
13772,KHANNA,BHADEWAL(FL05),Approved/ Active Permit,2026-04-28T10:49:13Z,2026-04-28T10:48:00Z
13771,KAPURTHALA,URBAN Parjian Kalan(FL10),Approved/ Active Permit,2026-04-28T10:47:49Z,2026-04-28T10:46:00Z
13770,BATHINDA,"Deputy Wala AP(FL02), 11 KV Akal Academy AP(FL08)",Approved/ Active Permit,2026-04-28T10:40:33Z,2026-04-28T10:38:00Z
13769,JALANDHAR,"UNIK(FL37), TRIBUNE(FL19)",Cancellation Request Approved (Permit not active),2026-04-28T10:34:45Z,2026-04-28T10:34:00Z
13768,BARNALA,LOHA BAZAR(FL20),Approved/ Active Permit,2026-04-28T10:31:00Z,2026-04-28T10:30:00Z
13767,GURDASPUR,GHO(FL08),Approved/ Active Permit,2026-04-28T10:27:38Z,2026-04-28T10:26:00Z
13766,KAPURTHALA,Bhagwanpur(FL10),Permit Request Submitted (Permit not active),2026-04-28T10:23:54Z,2026-04-28T10:22:00Z
13765,KHANNA,"NABIPUR(FL11), PAGRO(FL22)",Approved/ Active Permit,2026-04-28T10:19:16Z,2026-04-28T10:18:00Z
13764,SANGRUR,11 Peeran Wala Gate Cat-1(FL06),Active But Cancellation Request Submitted,2026-04-28T10:18:28Z,2026-04-28T10:16:00Z
13763,GURDASPUR,"Ghesal(FL11), Gujran Lahri(FL05), Kanwan(FL09)",Cancellation Request Approved (Permit not active),2026-04-28T10:14:32Z,2026-04-28T10:12:00Z
13762,PATIALA,BSNL(FL07),Cancellation Request Approved (Permit not active),2026-04-28T10:13:12Z,2026-04-28T10:12:00Z
13761,KHANNA,KHANPUR(FL20),Approved/ Active Permit,2026-04-28T10:04:53Z,2026-04-28T10:04:00Z
13760,ROPAR,Bhabour sahib(FL02),Permit Request Submitted (Permit not active),2026-04-28T10:03:18Z,2026-04-28T10:01:00Z
13759,GURDASPUR,TALIBPUR(FL03),Cancellation Request Approved (Permit not active),2026-04-28T09:58:24Z,2026-04-28T09:56:00Z
13758,MUKATSAR,BHAGSAR CAT-1(FL04),Approved/ Active Permit,2026-04-28T09:52:25Z,2026-04-28T09:51:00Z
13757,JALANDHAR,VIDESH SANCHAR(FL07),Cancellation Request Approved (Permit not active),2026-04-28T09:47:44Z,2026-04-28T09:43:00Z
13756,ROPAR,11 KV Bhanaupli-1(FL07),Permit Request Submitted (Permit not active),2026-04-28T09:43:54Z,2026-04-28T09:42:00Z
13755,ROPAR,Jawahar market(FL09),Permit Request Submitted (Permit not active),2026-04-28T09:42:33Z,2026-04-28T09:41:00Z
