PTW Request ID,Circle,Feeder,Status,Request Date,Start Date
22906,PATIALA,BSNL(FL07),Cancellation Request Approved (Permit not active),2026-08-12T09:11:59Z,2026-08-12T09:11:00Z
22905,FEROZPUR,COURT FEEDER(FL11),Cancellation Request Approved (Permit not active),2026-08-12T09:00:27Z,2026-08-12T08:59:00Z
22904,KHANNA,Charnarthal UPS(FL17),Approved/ Active Permit,2026-08-12T08:44:59Z,2026-08-12T08:44:00Z
22903,JALANDHAR,NAKODER ROAD(FL05),Cancellation Request Approved (Permit not active),2026-08-12T08:23:50Z,2026-08-12T08:23:00Z
22902,MUKATSAR,"11 KV GANGA NAGAR ROAD(FL01), 11 KV Alamgarh(FL03)",Cancellation Request Approved (Permit not active),2026-08-11T23:15:49Z,2026-08-11T23:15:00Z
22901,MUKATSAR,11 KV GANGA NAGAR ROAD(FL01),Cancellation Request Approved (Permit not active),2026-08-11T21:54:14Z,2026-08-11T21:53:00Z
22900,MUKATSAR,11 KV Alamgarh(FL03),Cancellation Request Approved (Permit not active),2026-08-11T21:37:36Z,2026-08-11T21:37:00Z
22899,SANGRUR,11KV UPS TOGAWAL(FL08),Cancellation Request Approved (Permit not active),2026-08-11T17:32:43Z,2026-08-11T17:25:00Z
22898,SANGRUR,Gurdaspura(FL05),Cancellation Request Approved (Permit not active),2026-08-11T17:25:48Z,2026-08-11T17:25:00Z
22897,SANGRUR,11 KV GHASIWAL UPS(FL05),Cancellation Request Approved (Permit not active),2026-08-11T16:03:47Z,2026-08-11T16:03:00Z
22896,SANGRUR,24 HOURS FEEDER NO-1 (GRID NAGRA(FL08),Cancellation Request Approved (Permit not active),2026-08-11T15:52:45Z,2026-08-11T15:48:00Z
22895,MUKATSAR,"NEFED(FL04), HARIPURA(FL02)",Cancellation Request Approved (Permit not active),2026-08-11T15:43:17Z,2026-08-11T15:42:00Z
22894,SANGRUR,BALAKNATH(FL17),Cancellation Request Approved (Permit not active),2026-08-11T15:41:46Z,2026-08-11T15:41:00Z
22893,SANGRUR,POLICE LINE(FL02),Cancellation Request Approved (Permit not active),2026-08-11T15:37:38Z,2026-08-11T15:36:00Z
22892,NAWANSHAHR,11 KV SALEMPUR(FL10),Cancellation Request Approved (Permit not active),2026-08-11T15:28:10Z,2026-08-11T15:25:00Z
22891,SANGRUR,11 KV SAHID UDHAM SINGH URBAN(FL21),Cancellation Request Approved (Permit not active),2026-08-11T15:01:25Z,2026-08-11T14:59:00Z
22890,SANGRUR,Akoi Sahab(FL08),Cancellation Request Approved (Permit not active),2026-08-11T14:57:34Z,2026-08-11T14:57:00Z
22889,SANGRUR,UPS RAMPURA(FL21),Cancellation Request Approved (Permit not active),2026-08-11T14:32:02Z,2026-08-11T14:31:00Z
22888,JALANDHAR,Guru Nanak Nagar(FL20),Cancellation Request Approved (Permit not active),2026-08-11T14:11:53Z,2026-08-11T14:11:00Z
22887,SUB URBAN LUDHIANA,Ghungrana UPS(FL21),Cancellation Request Approved (Permit not active),2026-08-11T13:36:59Z,2026-08-11T13:34:00Z
22886,SANGRUR,"AGE(FL11), PUNIA COLONY(FL12), MANGWAL(FL01), AMBEKAR NAGAR(FL13), NANKIANA SAHIB(FL04), NABHA GATE(FL03), HARIPURA(FL15)",Cancellation Request Approved (Permit not active),2026-08-11T13:35:49Z,2026-08-11T13:35:00Z
22885,SANGRUR,MAJHA-2(FL11),Cancellation Request Approved (Permit not active),2026-08-11T13:16:49Z,2026-08-11T13:16:00Z
22884,KHANNA,MALKO MAJRA(FL01),Cancellation Request Approved (Permit not active),2026-08-11T12:28:40Z,2026-08-11T12:28:00Z
22883,JALANDHAR,GLOBE COLONY(FL06),Cancellation Request Approved (Permit not active),2026-08-11T12:28:35Z,2026-08-11T12:27:00Z
22882,KAPURTHALA,DHARIWAL(FL04),Cancellation Request Approved (Permit not active),2026-08-11T12:24:25Z,2026-08-11T12:22:00Z
22881,Zirakpur,Hasanpur UPS(FL24),Cancellation Request Approved (Permit not active),2026-08-11T12:19:18Z,2026-08-11T12:18:00Z
22880,KAPURTHALA,DHARIWAL(FL04),Rejected BY SSA/SSO,2026-08-11T12:14:29Z,2026-08-11T12:13:00Z
