PTW Request ID,Circle,Feeder,Status,Request Date,Start Date
21056,NAWANSHAHR,SIKANDERPUR(FL14),Approved/ Active Permit,2026-07-10T11:44:06Z,2026-07-10T11:42:00Z
21055,BATHINDA,HEERA(FL08),Approved/ Active Permit,2026-07-10T11:32:14Z,2026-07-10T11:30:00Z
21054,NAWANSHAHR,BIRAMPUR(FL21),Cancellation Request Approved (Permit not active),2026-07-10T11:28:18Z,2026-07-10T11:27:00Z
21053,BARNALA,GURUDWARA HAA DA NARA(FL02),Approved/ Active Permit,2026-07-10T11:16:41Z,2026-07-10T11:15:00Z
21052,SUB URBAN AMRITSAR,GUMTALA(FL10),Cancellation Request Approved (Permit not active),2026-07-10T11:07:44Z,2026-07-10T11:05:00Z
21051,KHANNA,ITI feeder(FL03),Cancellation Request Approved (Permit not active),2026-07-10T10:52:33Z,2026-07-10T10:48:00Z
21050,KHANNA,GOYAL MALLEABLES(FL21),Active But Cancellation Request Submitted,2026-07-10T10:52:07Z,2026-07-10T10:51:00Z
21049,CITY EAST LUDHIANA,SAHIBANA(FL02),Cancellation Request Approved (Permit not active),2026-07-10T10:30:40Z,2026-07-10T10:29:00Z
21048,GURDASPUR,"TALIBPUR(FL03), GAJIKOT(FL02)",Cancellation Request Approved (Permit not active),2026-07-10T10:29:40Z,2026-07-10T10:28:00Z
21047,Zirakpur,JEOLY(FL08),Cancellation Request Approved (Permit not active),2026-07-10T10:20:14Z,2026-07-10T10:18:00Z
21046,CITY WEST LUDHIANA,JAWADDI(FL17),Cancellation Request Approved (Permit not active),2026-07-10T10:00:28Z,2026-07-10T09:59:00Z
21045,NAWANSHAHR,Ragomal Urban(FL14),Approved/ Active Permit,2026-07-10T09:53:11Z,2026-07-10T09:52:00Z
21044,GURDASPUR,Civil Hospital(FL5),Approved/ Active Permit,2026-07-10T09:47:18Z,2026-07-10T09:45:00Z
21043,CITY EAST LUDHIANA,RISHI FABRICS(FL07),Permit Request Submitted (Permit not active),2026-07-10T09:46:02Z,2026-07-10T09:42:00Z
21042,JALANDHAR,MANDI ROAD(FL12),Cancellation Request Approved (Permit not active),2026-07-10T09:40:51Z,2026-07-10T09:38:00Z
21041,CITY EAST LUDHIANA,THAPER ISPAT(FL06),Cancellation Request Approved (Permit not active),2026-07-10T09:19:25Z,2026-07-10T09:17:00Z
