PTW Request ID,Circle,Feeder,Status,Request Date,Start Date
15116,CITY WEST LUDHIANA,E Block(DO28),Permit Request Submitted (Permit not active),2026-05-11T11:50:22Z,2026-05-11T11:49:00Z
15115,SANGRUR,11 KV SULARGHRAT UPS(FL02),Rejected BY SSA/SSO,2026-05-11T11:48:59Z,2026-05-11T11:48:00Z
15114,GURDASPUR,"CITY AWANKHA(FL14), City Thana(FL17), City-1(FLO1)",Approved/ Active Permit,2026-05-11T11:45:31Z,2026-05-11T11:40:00Z
15113,JALANDHAR,Pandori(FL25),Approved/ Active Permit,2026-05-11T11:43:52Z,2026-05-11T11:41:00Z
15112,CITY AMRITSAR,11 KV Dhab Tilli Bhanna(FL04),Approved/ Active Permit,2026-05-11T11:40:09Z,2026-05-11T11:38:00Z
15111,JALANDHAR,KALI MATA MANDIR(FL16),Approved/ Active Permit,2026-05-11T11:39:34Z,2026-05-11T11:39:00Z
15110,CITY WEST LUDHIANA,SATPAL MITTAL(FL09),Permit Request Submitted (Permit not active),2026-05-11T11:32:39Z,2026-05-11T11:31:00Z
15109,FARIDKOT,"11 KV HAKAM SINGH WALA-R(FL08), 11 kv URBAN NANAKSAR ROAD(FL21), 11 KV GANJI GULAB SINGH WALA-(FL04), 11 KV MAAL SAHIB AP(FL15)",Approved/ Active Permit,2026-05-11T11:32:04Z,2026-05-11T11:30:00Z
15108,GURDASPUR,"MUGRALA(FL7), Nawan Pind(FL06)",Approved/ Active Permit,2026-05-11T11:31:52Z,2026-05-11T11:16:00Z
15107,Zirakpur,"JAI MULTI ENNG.(FL17), barvala industrial park(FL37), 11KV BEHRA FEEDER(E39)",Active But Cancellation Request Submitted,2026-05-11T11:29:34Z,2026-05-11T11:29:00Z
15106,CITY WEST LUDHIANA,SATPAL MITTAL(FL09),Permit Request Submitted (Permit not active),2026-05-11T11:28:03Z,2026-05-11T11:26:00Z
15105,TARN TARAN,PANDORI SIDHWAN(FL04),Approved/ Active Permit,2026-05-11T11:24:41Z,2026-05-11T11:23:00Z
15104,GURDASPUR,Diomand(FL03),Approved/ Active Permit,2026-05-11T11:22:06Z,2026-05-11T11:19:00Z
15103,GURDASPUR,Mirthal(FL04),Approved/ Active Permit,2026-05-11T11:17:02Z,2026-05-11T11:15:00Z
15102,PATIALA,Ekta Vihar(FL11),Approved/ Active Permit,2026-05-11T11:15:09Z,2026-05-11T11:13:00Z
15101,MUKATSAR,"BHANGER KHERA(FL03), 11 KV Punjava Model(FL06)",Approved/ Active Permit,2026-05-11T11:11:55Z,2026-05-11T11:10:00Z
15100,PATIALA,Prem Nagar Feeder(FL04),Approved/ Active Permit,2026-05-11T11:10:12Z,2026-05-11T11:09:00Z
15099,SUB URBAN AMRITSAR,MAJITHA ROAD(FL08),Approved/ Active Permit,2026-05-11T11:04:27Z,2026-05-11T11:02:00Z
15098,JALANDHAR,ADAMPUR(FL10),Approved/ Active Permit,2026-05-11T11:03:19Z,2026-05-11T11:01:00Z
15097,SANGRUR,MAKORD SAHIB(new+old)(FL05),Approved/ Active Permit,2026-05-11T11:02:42Z,2026-05-11T11:01:00Z
15096,MUKATSAR,"11 KV GANGA NAGAR ROAD(FL01), 11 KV KIKKER KHERA(FL08), 11 KV KILLIANWALI(FL06), 11 KV Chirag dhani(FL17), 11 KV Alamgarh(FL03)",Approved/ Active Permit,2026-05-11T10:57:30Z,2026-05-11T10:56:00Z
15095,JALANDHAR,B.S.N.L(FL19),Cancellation Request Approved (Permit not active),2026-05-11T10:54:07Z,2026-05-11T10:52:00Z
15094,CITY AMRITSAR,COMPANY BAGH(FL13),Cancellation Request Approved (Permit not active),2026-05-11T10:52:23Z,2026-05-11T10:50:00Z
15093,KHANNA,Friend colony(FL16),Cancellation Request Approved (Permit not active),2026-05-11T10:51:45Z,2026-05-11T10:51:00Z
15092,SANGRUR,"CITY SANGRUR(FL09), DC ROAD SANGRUR(FL03)",Approved/ Active Permit,2026-05-11T10:48:34Z,2026-05-11T10:44:00Z
15091,SANGRUR,City-II(FL13),Approved/ Active Permit,2026-05-11T10:45:26Z,2026-05-11T10:44:00Z
15090,JALANDHAR,PROFFESSER COLONY(FL15),Cancellation Request Approved (Permit not active),2026-05-11T10:39:58Z,2026-05-11T10:39:00Z
15089,MUKATSAR,11 KV GADDAN DOB(FL05),Cancellation Request Approved (Permit not active),2026-05-11T10:35:50Z,2026-05-11T10:33:00Z
15088,SUB URBAN AMRITSAR,CHAND INDUSTRY(D831),Approved/ Active Permit,2026-05-11T10:31:24Z,2026-05-11T10:26:00Z
15087,MUKATSAR,DAULATPURA UPS(FL08),Cancellation Request Approved (Permit not active),2026-05-11T10:30:43Z,2026-05-11T10:30:00Z
15086,CITY AMRITSAR,Dilbagh Nagar(FL01),Approved/ Active Permit,2026-05-11T10:29:54Z,2026-05-11T10:29:00Z
15085,HOSHIARPUR,ROSHAN GROUND(FTM2),Approved/ Active Permit,2026-05-11T10:26:09Z,2026-05-11T10:25:00Z
