outage_id,Zone,Circle,Feeder,Type of Outage,Status,Start Time,End Time,Diff in mins
1844295,West,BATHINDA,RAMPURA,Planned,Active,2026-05-14T13:30:00Z,2026-05-14T17:00:00Z,210
1844416,East,ROPAR,KHANPUR,Planned,Active,2026-05-14T13:00:54Z,2026-05-14T16:00:54Z,180
1844415,East,ROPAR,ANAJ MANDI,Planned,Active,2026-05-14T13:00:54Z,2026-05-14T16:00:54Z,180
1844414,East,ROPAR,CHANDO,Planned,Active,2026-05-14T13:00:54Z,2026-05-14T16:00:54Z,180
1844413,East,ROPAR,Ambika Devi,Planned,Active,2026-05-14T13:00:54Z,2026-05-14T16:00:54Z,180
1844412,East,ROPAR,11 KV Aujla,Planned,Active,2026-05-14T13:00:54Z,2026-05-14T16:00:54Z,180
1844411,East,ROPAR,11KV GBP FEEDER,Planned,Active,2026-05-14T13:00:54Z,2026-05-14T16:00:54Z,180
1844410,East,ROPAR,UPS BHAGOMAJRA,Planned,Active,2026-05-14T13:00:54Z,2026-05-14T16:00:54Z,180
1844409,East,ROPAR,11kv Station T/F-2,Planned,Active,2026-05-14T13:00:54Z,2026-05-14T16:00:54Z,180
1844408,East,ROPAR,Sehauran,Planned,Active,2026-05-14T13:00:54Z,2026-05-14T16:00:54Z,180
1844407,East,ROPAR,CITY KHARAR,Planned,Active,2026-05-14T13:00:54Z,2026-05-14T16:00:54Z,180
1844406,East,ROPAR,RADIALA,Planned,Active,2026-05-14T13:00:54Z,2026-05-14T16:00:54Z,180
1844405,East,ROPAR,Rangian,Planned,Active,2026-05-14T13:00:54Z,2026-05-14T16:00:54Z,180
1844404,East,ROPAR,HOSPITAL,Planned,Active,2026-05-14T13:00:54Z,2026-05-14T16:00:54Z,180
1844403,East,ROPAR,Ranjit Nagar,Planned,Active,2026-05-14T13:00:54Z,2026-05-14T16:00:54Z,180
1844402,East,ROPAR,RORA,Planned,Active,2026-05-14T13:00:54Z,2026-05-14T16:00:54Z,180
1842094,East,ROPAR,MODLE  TOWN,Planned,Active,2026-05-14T13:00:22Z,2026-05-14T15:00:22Z,120
1842093,East,ROPAR,Dashmesh Nagar,Planned,Active,2026-05-14T13:00:22Z,2026-05-14T15:00:22Z,120
1842092,East,ROPAR,MUNDI KHARAR,Planned,Active,2026-05-14T13:00:22Z,2026-05-14T15:00:22Z,120
1842091,East,ROPAR,SHIVJOT,Planned,Active,2026-05-14T13:00:22Z,2026-05-14T15:00:22Z,120
1842090,East,ROPAR,KTM,Planned,Active,2026-05-14T13:00:22Z,2026-05-14T15:00:22Z,120
1844769,Central,KHANNA,Solitair,Planned,Active,2026-05-14T12:30:04Z,2026-05-14T13:59:16Z,89
1844770,Central,KHANNA,Tooran,Planned,Active,2026-05-14T12:30:01Z,2026-05-14T13:59:48Z,89
1844768,North,JALANDHAR,KURALI,Unplanned,Active,2026-05-14T11:30:00Z,2026-05-14T12:45:00Z,75
1844772,South,SANGRUR,11 KV TOGAWAL AP,Unplanned,Active,2026-05-14T11:28:01Z,2026-05-14T12:30:13Z,62
1844767,Border,GURDASPUR,Tharial,Unplanned,Active,2026-05-14T11:24:00Z,2026-05-14T14:00:00Z,156
1844756,North,JALANDHAR,11 KV GROVER COLONY,Planned,Active,2026-05-14T11:23:00Z,2026-05-14T13:02:00Z,99
1844764,West,BATHINDA,Chanarthal,Unplanned,Active,2026-05-14T11:20:00Z,2026-05-14T16:00:00Z,280
1844761,North,KAPURTHALA,Pattar Kalan,Unplanned,Active,2026-05-14T11:20:00Z,2026-05-14T11:40:00Z,20
1844760,North,HOSHIARPUR,DATARPUR,Unplanned,Active,2026-05-14T11:20:00Z,2026-05-14T12:09:00Z,49
1844755,West,BATHINDA,JETHUKE,Planned,Active,2026-05-14T11:20:00Z,2026-05-14T12:45:00Z,85
1844743,West,BATHINDA,BUDHLADA ROAD URBAN,Planned,Active,2026-05-14T11:20:00Z,2026-05-14T14:00:00Z,160
1844753,Central,CITY EAST LUDHIANA,Chand Cinema,Unplanned,Active,2026-05-14T11:18:00Z,2026-05-14T12:28:00Z,70
1844766,East,MOHALI,MATHIARAN,Unplanned,Active,2026-05-14T11:15:00Z,2026-05-14T12:26:57Z,71
1844763,North,NAWANSHAHR,11KV BHEEN (Urban),Unplanned,Active,2026-05-14T11:15:00Z,2026-05-14T14:00:00Z,165
1844762,North,JALANDHAR,EKTA NAGAR,Unplanned,Active,2026-05-14T11:15:00Z,2026-05-14T13:00:00Z,105
1844759,North,NAWANSHAHR,11KV GUJJARPUR,Planned,Active,2026-05-14T11:15:00Z,2026-05-14T14:00:00Z,165
1844758,North,NAWANSHAHR,FOCAL POINT,Unplanned,Active,2026-05-14T11:15:00Z,2026-05-14T13:00:00Z,105
1844752,Border,GURDASPUR,Sujanpur,Unplanned,Active,2026-05-14T11:15:00Z,2026-05-14T14:00:00Z,165
1844750,Border,GURDASPUR,Bhumbli,Unplanned,Active,2026-05-14T11:15:00Z,2026-05-14T14:00:00Z,165
1844749,Border,GURDASPUR,Khundi,Unplanned,Active,2026-05-14T11:15:00Z,2026-05-14T14:00:00Z,165
1844744,Central,CITY WEST LUDHIANA,HIGHWAY FEEDER,Unplanned,Active,2026-05-14T11:14:53Z,2026-05-14T12:14:57Z,60
1844754,East,ROPAR,SAIDPUR,Unplanned,Active,2026-05-14T11:13:00Z,2026-05-14T15:00:00Z,227
1844771,East,MOHALI,11KV NADIALI AP,Unplanned,Active,2026-05-14T11:10:00Z,2026-05-14T12:30:12Z,80
1844748,South,PATIALA,UPS PAWALA,Unplanned,Active,2026-05-14T11:10:00Z,2026-05-14T14:00:00Z,170
1844746,North,KAPURTHALA,Khaira Majjha,Unplanned,Active,2026-05-14T11:10:00Z,2026-05-14T12:00:00Z,50
1844740,North,KAPURTHALA,Civil Hospital,Unplanned,Active,2026-05-14T11:10:00Z,2026-05-14T13:05:00Z,115
1844738,Border,TARN TARAN,KOT DASANDI MAL,Unplanned,Active,2026-05-14T11:09:55Z,2026-05-14T13:41:05Z,151
1844737,Border,TARN TARAN,24 HRS UPS,Unplanned,Active,2026-05-14T11:09:27Z,2026-05-14T13:40:41Z,151
1844739,Border,TARN TARAN,KHARA,Unplanned,Active,2026-05-14T11:09:25Z,2026-05-14T13:41:35Z,152
1844765,East,MOHALI,HULKA UPS,Unplanned,Active,2026-05-14T11:09:00Z,2026-05-14T12:26:24Z,77
1844757,East,MOHALI,11KV 66B,Unplanned,Closed,2026-05-14T11:09:00Z,2026-05-14T11:24:49Z,15
1844745,West,BATHINDA,BHAGU,Planned,Active,2026-05-14T11:08:00Z,2026-05-14T15:00:00Z,232
1844735,West,MUKATSAR,PANJKOSI,Unplanned,Active,2026-05-14T11:07:36Z,2026-05-14T11:39:45Z,32
1844734,West,MUKATSAR,HARIPURA,Unplanned,Active,2026-05-14T11:07:04Z,2026-05-14T11:39:16Z,32
1844736,North,NAWANSHAHR,KARIMPUR DHIANI,Unplanned,Active,2026-05-14T11:05:00Z,2026-05-14T13:00:00Z,115
1844732,Central,KHANNA,Jindalpur,Unplanned,Active,2026-05-14T11:04:00Z,2026-05-14T14:00:00Z,176
1844751,North,NAWANSHAHR,NIGHI,Unplanned,Active,2026-05-14T11:02:00Z,2026-05-14T13:00:00Z,118
1844733,South,SANGRUR,City-I,Unplanned,Closed,2026-05-14T11:02:00Z,2026-05-14T11:29:00Z,27
1844741,West,MUKATSAR,Namdev Nagar,Unplanned,Active,2026-05-14T11:00:00Z,2026-05-14T12:00:00Z,60
1844728,North,JALANDHAR,SANJAY GANDHI NAGAR,Planned,Closed,2026-05-14T11:00:00Z,2026-05-14T11:11:00Z,11
1844707,North,JALANDHAR,ASHOK VIHAR,Planned,Active,2026-05-14T11:00:00Z,2026-05-14T13:00:00Z,120
1844082,Central,CITY WEST LUDHIANA,SATPAL MITTAL,Planned,Active,2026-05-14T11:00:00Z,2026-05-14T13:00:00Z,120
1844747,Central,KHANNA,Hargana,Unplanned,Active,2026-05-14T10:59:00Z,2026-05-14T14:00:00Z,181
1844729,Border,CITY AMRITSAR,11 KV Bhai Gurdas Ji Nagar,Unplanned,Active,2026-05-14T10:58:00Z,2026-05-14T12:00:00Z,62
1844727,East,ROPAR,BAINS,Unplanned,Closed,2026-05-14T10:58:00Z,2026-05-14T11:05:00Z,7
1844723,Central,CITY WEST LUDHIANA,STAR ROAD FEEDER,Unplanned,Active,2026-05-14T10:55:48Z,2026-05-14T11:57:54Z,62
1844722,West,MUKATSAR,11 KV KIKKER KHERA,Unplanned,Closed,2026-05-14T10:55:27Z,2026-05-14T11:22:11Z,26
1844726,South,SANGRUR,NICS,Unplanned,Active,2026-05-14T10:55:00Z,2026-05-14T14:00:00Z,185
1844725,South,SANGRUR,COLLEGE ROAD,Unplanned,Active,2026-05-14T10:55:00Z,2026-05-14T14:00:00Z,185
1844717,Central,KHANNA,GO Steel,Planned,Active,2026-05-14T10:53:00Z,2026-05-14T11:30:00Z,37
1844718,East,Zirakpur,LALRU RURAL  Kandi Pure AP,Unplanned,Active,2026-05-14T10:52:00Z,2026-05-14T11:20:00Z,28
1844716,North,NAWANSHAHR,CHANDIANI,Unplanned,Active,2026-05-14T10:52:00Z,2026-05-14T13:00:00Z,128
1844742,North,NAWANSHAHR,Rurka Kalan,Planned,Active,2026-05-14T10:50:00Z,2026-05-14T15:00:00Z,250
1844730,North,HOSHIARPUR,Bhagowal,Unplanned,Active,2026-05-14T10:50:00Z,2026-05-14T12:00:00Z,70
1844721,West,BATHINDA,LINK ROAD,Planned,Active,2026-05-14T10:50:00Z,2026-05-14T15:00:00Z,250
1844703,North,NAWANSHAHR,SAMMUNDRA .,Planned,Active,2026-05-14T10:50:00Z,2026-05-14T14:00:00Z,190
1844720,North,JALANDHAR,COMPANY BHAG,Unplanned,Closed,2026-05-14T10:48:00Z,2026-05-14T11:10:00Z,22
1844731,East,MOHALI,11KV MK TECHNOLOGY,Unplanned,Active,2026-05-14T10:45:00Z,2026-05-14T12:00:00Z,75
1844724,North,JALANDHAR,AWANA,Unplanned,Active,2026-05-14T10:45:00Z,2026-05-14T12:00:00Z,75
1844714,North,NAWANSHAHR,DAULATPUR,Planned,Active,2026-05-14T10:45:00Z,2026-05-14T14:00:00Z,195
1844713,North,NAWANSHAHR,11 KV Usmanpur,Planned,Active,2026-05-14T10:45:00Z,2026-05-14T14:00:00Z,195
1844711,East,ROPAR,TIBBA TAPPRIAN,Unplanned,Closed,2026-05-14T10:45:00Z,2026-05-14T11:05:00Z,20
1844696,North,NAWANSHAHR,CHAUHRA,Planned,Active,2026-05-14T10:45:00Z,2026-05-14T14:00:00Z,195
1844706,West,FARIDKOT,ITI,Unplanned,Active,2026-05-14T10:44:45Z,2026-05-14T12:00:00Z,75
1844705,West,FARIDKOT,SHAHEED BHAGAT SINGH NAGAR,Unplanned,Active,2026-05-14T10:44:45Z,2026-05-14T12:00:00Z,75
1844715,North,JALANDHAR,11KV LAXMI PURA,Unplanned,Closed,2026-05-14T10:44:00Z,2026-05-14T11:05:00Z,21
1844701,South,PATIALA,11 KV RADHA SWAMI ROAD,Unplanned,Active,2026-05-14T10:42:00Z,2026-05-14T15:00:00Z,258
1844695,Border,GURDASPUR,ARYA NAGAR,Unplanned,Active,2026-05-14T10:41:00Z,2026-05-14T11:30:00Z,49
1844710,North,HOSHIARPUR,Ahiapur,Unplanned,Active,2026-05-14T10:40:00Z,2026-05-14T12:00:00Z,80
1844709,Border,TARN TARAN,BIHARIPUR UPS,Unplanned,Active,2026-05-14T10:40:00Z,2026-05-14T15:00:00Z,260
1844708,North,HOSHIARPUR,PANWAN,Unplanned,Active,2026-05-14T10:40:00Z,2026-05-14T11:40:00Z,60
1844704,North,HOSHIARPUR,11KV MILK PLANT,Unplanned,Closed,2026-05-14T10:40:00Z,2026-05-14T11:10:00Z,30
1844699,Border,GURDASPUR,Bamial 24hrs,Unplanned,Active,2026-05-14T10:40:00Z,2026-05-14T13:00:00Z,140
1844697,Border,GURDASPUR,BOP Tash,Unplanned,Closed,2026-05-14T10:40:00Z,2026-05-14T10:45:00Z,5
