PTW Request ID,Circle,Feeder,Status,Request Date,Start Date
13551,SANGRUR,"24 HRS. MAHASINGHWALA(FL07), BHAMNIWALA(NE04), KHOKHAR(FL01), MAKORD SAHIB(FL02), AZAD AP(FL08), GEHLAN(FL10)",Approved/ Active Permit,2026-04-26T10:39:34Z,2026-04-26T10:38:00Z
13550,KHANNA,GT ROAD(FL04),Cancellation Request Approved (Permit not active),2026-04-26T10:24:00Z,2026-04-26T10:22:00Z
13549,KHANNA,Sangtpura(FL15),Cancellation Request Approved (Permit not active),2026-04-26T10:22:17Z,2026-04-26T10:21:00Z
13548,MUKATSAR,11 KV Punjava Model(FL06),Cancellation Request Approved (Permit not active),2026-04-26T10:12:18Z,2026-04-26T10:11:00Z
13547,JALANDHAR,GT ROAD(FL04),Approved/ Active Permit,2026-04-26T10:08:24Z,2026-04-26T10:07:00Z
13546,JALANDHAR,JAINSON INDUSTRIES(FL1),Approved/ Active Permit,2026-04-26T10:05:17Z,2026-04-26T10:04:00Z
13545,MUKATSAR,Bikaneri Road(FL02),Approved/ Active Permit,2026-04-26T10:03:08Z,2026-04-26T10:00:00Z
13544,Zirakpur,11 KV PREM NAGAR FEEDER(FL29),Cancellation Request Approved (Permit not active),2026-04-26T09:57:47Z,2026-04-26T09:56:00Z
13543,PATIALA,Arya Samaj(FL20),Cancellation Request Approved (Permit not active),2026-04-26T09:55:00Z,2026-04-26T09:52:00Z
13542,GURDASPUR,Civil line(FL17),Approved/ Active Permit,2026-04-26T09:45:33Z,2026-04-26T09:41:00Z
13541,JALANDHAR,NEW WARYANA COMPLEX NO.1(FL02),Approved/ Active Permit,2026-04-26T09:42:17Z,2026-04-26T09:37:00Z
13540,SANGRUR,11 KV BUGGRAN AP(FL02),Approved/ Active Permit,2026-04-26T09:38:31Z,2026-04-26T09:37:00Z
13539,KHANNA,"Khanna feeder(FL01), Bhattian(FL10)",Cancellation Request Approved (Permit not active),2026-04-26T09:37:45Z,2026-04-26T09:37:00Z
13538,SANGRUR,Khokhar UPS(FL06),Cancellation Request Approved (Permit not active),2026-04-26T09:26:53Z,2026-04-26T09:26:00Z
13537,JALANDHAR,11 KV Nagra(FL21),Cancellation Request Approved (Permit not active),2026-04-26T09:06:58Z,2026-04-26T09:05:00Z
13536,JALANDHAR,"BARSALAN(LF21), LOHARAN(FL17), LAMBRA(FL19)",Permit Request Submitted (Permit not active),2026-04-26T08:59:34Z,2026-04-26T08:58:00Z
13535,GURDASPUR,City Thana(FL17),Cancellation Request Approved (Permit not active),2026-04-26T08:40:57Z,2026-04-26T08:40:00Z
13533,GURDASPUR,City Thana(FL17),Permit Request Submitted (Permit not active),2026-04-26T08:37:10Z,2026-04-26T08:36:00Z
13532,ROPAR,11KV Mega Star(FL21),Cancellation Request Approved (Permit not active),2026-04-26T08:34:45Z,2026-04-26T08:34:00Z
