outage_id,Zone,Circle,Feeder,Type of Outage,Status,Start Time,End Time,Diff in mins
1915564,South,SANGRUR,11 KV HOSPITAL ROAD URBAN,Planned,Active,2026-08-19T10:00:00Z,2026-08-19T15:00:00Z,300
1915543,South,SANGRUR,Bhadalwadh UPS,Planned,Active,2026-08-19T10:00:00Z,2026-08-19T13:00:00Z,180
1915505,North,HOSHIARPUR,MODEL  TOWN,Planned,Active,2026-08-19T10:00:00Z,2026-08-19T13:00:00Z,180
1915504,North,HOSHIARPUR,URMAR,Planned,Active,2026-08-19T10:00:00Z,2026-08-19T11:30:00Z,90
1915503,North,HOSHIARPUR,Tanda City,Planned,Active,2026-08-19T10:00:00Z,2026-08-19T11:30:00Z,90
1915595,West,MUKATSAR,11 KV KANDHWALA Road Urban,Unplanned,Active,2026-08-19T08:17:36Z,2026-08-19T09:17:41Z,60
1915594,Central,CITY WEST LUDHIANA,GIASPURA,Unplanned,Active,2026-08-19T07:40:34Z,2026-08-19T07:59:46Z,19
1915593,West,MUKATSAR,11 KV Circular Road,Planned,Active,2026-08-19T07:00:09Z,2026-08-19T08:00:47Z,60
1915590,Central,CITY WEST LUDHIANA,Gurpal Nagar,Unplanned,Active,2026-08-19T06:35:56Z,2026-08-19T07:07:13Z,31
1915591,Central,CITY WEST LUDHIANA,Hargobind Nagar,Unplanned,Active,2026-08-19T06:35:41Z,2026-08-19T07:08:03Z,32
1915592,Central,CITY WEST LUDHIANA,Rider Export,Unplanned,Active,2026-08-19T06:35:39Z,2026-08-19T07:07:58Z,32
1915589,Central,CITY WEST LUDHIANA,BABA MUKAND SINGH,Unplanned,Active,2026-08-19T06:35:34Z,2026-08-19T07:07:09Z,31
1915588,Central,CITY WEST LUDHIANA,KABIR NAGAR,Unplanned,Active,2026-08-19T06:35:10Z,2026-08-19T07:06:03Z,30
1915586,South,PATIALA,UPS KAKRALA,Unplanned,Closed,2026-08-19T04:25:00Z,2026-08-19T06:15:00Z,110
1915585,South,SANGRUR,Sangatpura,Unplanned,Closed,2026-08-19T03:25:00Z,2026-08-19T04:28:00Z,63
1915584,South,SANGRUR,Markfed,Unplanned,Closed,2026-08-19T03:25:00Z,2026-08-19T05:01:00Z,96
1915587,Border,SUB URBAN AMRITSAR,Mustafabaad,Unplanned,Closed,2026-08-19T02:16:00Z,2026-08-19T02:43:00Z,27
1915582,West,MUKATSAR,11 KV Alamgarh,Unplanned,Closed,2026-08-19T00:55:50Z,2026-08-19T01:25:59Z,30
1915580,West,MUKATSAR,11 KV NAI ABADI,Unplanned,Closed,2026-08-19T00:55:44Z,2026-08-19T01:25:06Z,29
1915581,West,MUKATSAR,11 KV GANGA NAGAR ROAD,Unplanned,Closed,2026-08-19T00:55:25Z,2026-08-19T01:25:32Z,30
1915583,West,MUKATSAR,11 KV KIKKER KHERA,Unplanned,Closed,2026-08-19T00:55:18Z,2026-08-19T01:26:24Z,31
1915579,Border,SUB URBAN AMRITSAR,Tarsikka  Urban 2,Unplanned,Closed,2026-08-18T23:30:00Z,2026-08-19T07:10:00Z,460
1915577,Central,CITY WEST LUDHIANA,JANTA NAGAR,Unplanned,Active,2026-08-18T22:26:43Z,2026-08-18T23:58:58Z,92
1915574,Central,CITY WEST LUDHIANA,LOHARA ROAD,Unplanned,Active,2026-08-18T22:01:50Z,2026-08-18T22:34:06Z,32
1915578,West,FARIDKOT,11 KV BHOLUWALA ROAD,Unplanned,Closed,2026-08-18T22:00:00Z,2026-08-18T22:50:00Z,50
1915576,South,PATIALA,Dashmesh Nagar,Unplanned,Closed,2026-08-18T21:58:00Z,2026-08-18T23:56:00Z,118
1915570,North,JALANDHAR,SHANKAR,Unplanned,Closed,2026-08-18T21:03:00Z,2026-08-18T21:20:00Z,17
1915569,Border,SUB URBAN AMRITSAR,Byepas Verka,Unplanned,Closed,2026-08-18T20:30:23Z,2026-08-18T22:30:00Z,119
1915575,East,Zirakpur,SAVITRY GREEN 2,Unplanned,Closed,2026-08-18T20:26:00Z,2026-08-18T21:43:00Z,77
1915568,South,SANGRUR,Cinema Road,Unplanned,Closed,2026-08-18T20:07:00Z,2026-08-18T20:36:00Z,29
1915566,North,JALANDHAR,MODEL TOWN,Unplanned,Closed,2026-08-18T19:55:56Z,2026-08-18T20:10:19Z,14
1915572,East,Zirakpur,GREEN VALLEY,Unplanned,Closed,2026-08-18T19:45:00Z,2026-08-18T20:26:00Z,41
1915567,South,PATIALA,11 KV RAI MAJRA,Unplanned,Closed,2026-08-18T19:45:00Z,2026-08-18T21:40:00Z,115
1915563,South,SANGRUR,Dhuri Gate,Unplanned,Closed,2026-08-18T19:42:28Z,2026-08-18T20:12:53Z,30
1915561,North,JALANDHAR,Guru Nanak Nagar,Unplanned,Closed,2026-08-18T19:17:59Z,2026-08-18T19:48:11Z,30
1915562,Border,SUB URBAN AMRITSAR,VERKA IND.2,Unplanned,Closed,2026-08-18T19:10:33Z,2026-08-18T20:40:00Z,89
1915560,Border,SUB URBAN AMRITSAR,Sawdeshi Korean,Planned,Active,2026-08-18T18:50:57Z,2026-08-18T19:21:09Z,30
1915559,South,SANGRUR,DC ROAD SANGRUR,Unplanned,Closed,2026-08-18T18:41:22Z,2026-08-18T19:13:32Z,32
1915557,South,SANGRUR,UPS SIHAL,Unplanned,Closed,2026-08-18T18:16:00Z,2026-08-18T19:00:00Z,44
1915556,East,ROPAR,ASRON,Unplanned,Closed,2026-08-18T17:58:00Z,2026-08-18T18:50:00Z,52
1915555,East,ROPAR,MIAN PUR,Unplanned,Closed,2026-08-18T17:39:00Z,2026-08-18T19:43:00Z,124
1915558,East,Zirakpur,SAVITRY GREEN 2,Unplanned,Closed,2026-08-18T17:35:00Z,2026-08-18T19:50:00Z,135
1915554,East,ROPAR,NILET,Unplanned,Closed,2026-08-18T17:32:00Z,2026-08-18T18:32:00Z,60
1915553,East,ROPAR,UPS-I,Unplanned,Closed,2026-08-18T17:27:00Z,2026-08-18T18:21:00Z,54
1915552,North,JALANDHAR,SUN FLAG,Unplanned,Closed,2026-08-18T17:25:00Z,2026-08-18T17:42:00Z,17
1915551,East,ROPAR,11 KV Khairabad UPS,Unplanned,Closed,2026-08-18T17:15:00Z,2026-08-18T17:27:00Z,12
1915548,Border,SUB URBAN AMRITSAR,DADDIAN UPS,Planned,Active,2026-08-18T17:13:45Z,2026-08-18T18:42:58Z,89
1915565,West,FARIDKOT,11KV HARINDERA NAGAR,Unplanned,Closed,2026-08-18T17:09:00Z,2026-08-18T21:57:00Z,288
1915573,South,PATIALA,11 KV UPS BORAN-KALAN,Unplanned,Closed,2026-08-18T17:05:00Z,2026-08-18T19:04:00Z,119
1915550,East,ROPAR,11KV Alampur,Unplanned,Closed,2026-08-18T17:05:00Z,2026-08-18T18:44:00Z,99
1915547,East,ROPAR,Rangeel Pur,Unplanned,Closed,2026-08-18T17:03:00Z,2026-08-18T19:42:00Z,159
1915546,East,ROPAR,UPS SAHO MAJRA,Unplanned,Closed,2026-08-18T16:48:00Z,2026-08-18T18:54:00Z,126
1915571,South,PATIALA,NABHA NO.2,Unplanned,Closed,2026-08-18T16:47:00Z,2026-08-18T18:46:00Z,119
1915545,West,FEROZPUR,COURT FEEDER,Unplanned,Closed,2026-08-18T16:41:00Z,2026-08-18T16:45:00Z,4
1915544,East,ROPAR,BARDAR,Unplanned,Closed,2026-08-18T16:38:00Z,2026-08-18T18:20:00Z,102
1915539,Central,KHANNA,New Shanti Nagar,Unplanned,Active,2026-08-18T16:30:29Z,2026-08-18T16:59:55Z,29
1915542,South,BARNALA,U.P.S-1 KOTDUNA,Unplanned,Closed,2026-08-18T16:25:00Z,2026-08-18T18:15:00Z,110
1915549,East,Zirakpur,11KV Dream Home,Unplanned,Closed,2026-08-18T16:22:00Z,2026-08-18T17:35:00Z,73
1915536,South,SANGRUR,UPS SIHAL,Unplanned,Closed,2026-08-18T16:19:00Z,2026-08-18T17:20:00Z,61
1915541,East,Zirakpur,11 KV DAULAT SINGH,Unplanned,Closed,2026-08-18T16:18:00Z,2026-08-18T16:30:00Z,12
1915538,East,Zirakpur,HARMILAP NAGAR,Unplanned,Closed,2026-08-18T16:06:00Z,2026-08-18T16:53:00Z,47
1915540,East,Zirakpur,M.E.S,Unplanned,Closed,2026-08-18T16:04:00Z,2026-08-18T16:26:00Z,22
1915534,Central,KHANNA,Samrala Road,Unplanned,Closed,2026-08-18T15:57:00Z,2026-08-18T16:30:00Z,33
1915532,South,BARNALA,U.P.S-2 BADRA,Unplanned,Closed,2026-08-18T15:50:00Z,2026-08-18T16:40:00Z,50
1915533,Border,SUB URBAN AMRITSAR,MAJITHA ROAD VERKA BYE PASS,Planned,Closed,2026-08-18T15:45:45Z,2026-08-18T17:20:00Z,94
1915531,Border,SUB URBAN AMRITSAR,MILK PLANT,Unplanned,Closed,2026-08-18T15:45:20Z,2026-08-18T16:45:00Z,59
1915529,South,PATIALA,Ghalaudi Gate,Unplanned,Closed,2026-08-18T15:44:00Z,2026-08-18T17:01:00Z,77
1915528,South,PATIALA,Mohindra College,Unplanned,Closed,2026-08-18T15:43:00Z,2026-08-18T17:01:00Z,78
1915535,West,FEROZPUR,INDUSTRIAL,Unplanned,Closed,2026-08-18T15:41:00Z,2026-08-18T16:36:00Z,55
1915537,East,Zirakpur,11 kv adda jhungia cat-1,Unplanned,Closed,2026-08-18T15:34:00Z,2026-08-18T17:50:00Z,136
1915527,West,FARIDKOT,BARGARI,Planned,Active,2026-08-18T15:25:47Z,2026-08-18T15:50:23Z,24
1915526,North,NAWANSHAHR,TEHSIL COMPLEX GSR,Unplanned,Closed,2026-08-18T15:24:00Z,2026-08-18T17:09:00Z,105
1915524,Border,SUB URBAN AMRITSAR,Mallan Wali,Planned,Closed,2026-08-18T14:52:00Z,2026-08-18T17:10:00Z,138
1915525,Border,SUB URBAN AMRITSAR,MES,Unplanned,Closed,2026-08-18T14:50:00Z,2026-08-18T15:10:00Z,20
