outage_id,Zone,Circle,Feeder,Type of Outage,Status,Start Time,End Time,Diff in mins
1892166,North,JALANDHAR,11 KV J.J.COLONY,Planned,Active,2026-07-05T15:00:00Z,2026-07-05T17:00:00Z,120
1892165,North,JALANDHAR,PATHANKOT ROAD,Planned,Active,2026-07-05T15:00:00Z,2026-07-05T17:00:00Z,120
1892169,North,JALANDHAR,INDUSTRIAL AREA 2,Planned,Active,2026-07-05T14:00:00Z,2026-07-05T17:00:00Z,180
1892246,West,MUKATSAR,KOTBHAI UPS,Planned,Active,2026-07-05T12:00:55Z,2026-07-05T14:00:55Z,120
1892245,West,MUKATSAR,DAULA,Planned,Active,2026-07-05T12:00:55Z,2026-07-05T14:00:55Z,120
1892244,West,MUKATSAR,BHARU UPS,Planned,Active,2026-07-05T12:00:55Z,2026-07-05T14:00:55Z,120
1892243,West,MUKATSAR,11 kv Madhir Road cat 1,Planned,Active,2026-07-05T12:00:07Z,2026-07-05T14:00:07Z,120
1892242,West,MUKATSAR,11 Kv Babania UPS,Planned,Active,2026-07-05T12:00:07Z,2026-07-05T14:00:07Z,120
1892241,West,MUKATSAR,Bharu chownk,Planned,Active,2026-07-05T12:00:07Z,2026-07-05T14:00:07Z,120
1892240,West,MUKATSAR,11 KV COURT COMPLEX,Planned,Active,2026-07-05T12:00:07Z,2026-07-05T14:00:07Z,120
1892239,West,MUKATSAR,11 KV Industrial Feeder,Planned,Active,2026-07-05T12:00:07Z,2026-07-05T14:00:07Z,120
1892238,West,MUKATSAR,11KV MADHIR,Planned,Active,2026-07-05T12:00:00Z,2026-07-05T14:00:00Z,120
1892237,West,MUKATSAR,SHEIKH UPS,Planned,Active,2026-07-05T12:00:00Z,2026-07-05T14:00:00Z,120
1892236,West,MUKATSAR,11KV GURUSAR,Planned,Active,2026-07-05T12:00:00Z,2026-07-05T14:00:00Z,120
1892254,South,SANGRUR,BALAKNATH,Unplanned,Active,2026-07-05T11:41:22Z,2026-07-05T13:14:32Z,93
1892251,North,JALANDHAR,SALEMPUR,Unplanned,Active,2026-07-05T11:24:00Z,2026-07-05T11:56:00Z,32
1892250,North,JALANDHAR,PRITHVI,Unplanned,Active,2026-07-05T11:23:00Z,2026-07-05T11:56:00Z,33
1892249,West,MUKATSAR,11 KV Bhagsar UPS,Unplanned,Active,2026-07-05T11:13:30Z,2026-07-05T11:43:37Z,30
1892248,West,MUKATSAR,11 KB BAZIDPURA,Unplanned,Active,2026-07-05T11:13:06Z,2026-07-05T11:43:17Z,30
1892180,North,JALANDHAR,KALIA COLONY,Planned,Active,2026-07-05T11:00:00Z,2026-07-05T15:00:00Z,240
1892164,North,JALANDHAR,J.M.P,Planned,Active,2026-07-05T11:00:00Z,2026-07-05T17:00:00Z,360
1892163,North,JALANDHAR,PUNJABI BAGH,Planned,Active,2026-07-05T11:00:00Z,2026-07-05T17:00:00Z,360
1892162,North,JALANDHAR,Hamco Power,Planned,Active,2026-07-05T11:00:00Z,2026-07-05T17:00:00Z,360
1892247,Border,SUB URBAN AMRITSAR,District Shopping complex (DSC),Unplanned,Active,2026-07-05T10:54:00Z,2026-07-05T11:20:00Z,26
1892224,Border,SUB URBAN AMRITSAR,DHING NANGAL AP,Unplanned,Active,2026-07-05T10:27:47Z,2026-07-05T11:50:24Z,82
1892253,East,MOHALI,11KV 82 ALPHA,Unplanned,Closed,2026-07-05T10:18:00Z,2026-07-05T11:30:00Z,72
1892222,South,SANGRUR,Ballran C-1,Planned,Active,2026-07-05T10:17:08Z,2026-07-05T12:45:20Z,148
1892223,South,SANGRUR,Kothe Mahanta De,Planned,Active,2026-07-05T10:16:35Z,2026-07-05T12:45:44Z,149
1892229,East,MOHALI,SEC-69,Planned,Active,2026-07-05T10:10:28Z,2026-07-05T12:10:28Z,120
1892228,East,MOHALI,SEC-70,Planned,Active,2026-07-05T10:10:28Z,2026-07-05T12:10:28Z,120
1892227,East,MOHALI,SEC 63,Planned,Active,2026-07-05T10:10:28Z,2026-07-05T12:10:28Z,120
1892226,East,MOHALI,11KV FOREST FEEDER,Planned,Active,2026-07-05T10:10:28Z,2026-07-05T12:10:28Z,120
1892225,East,MOHALI,PCA,Planned,Active,2026-07-05T10:10:28Z,2026-07-05T12:10:28Z,120
1892220,South,SANGRUR,Khokhar UPS,Unplanned,Closed,2026-07-05T10:10:28Z,2026-07-05T10:32:34Z,22
1892219,South,SANGRUR,11 kV triveni,Unplanned,Closed,2026-07-05T10:10:11Z,2026-07-05T10:35:18Z,25
1892218,North,HOSHIARPUR,CHANNIYA,Unplanned,Closed,2026-07-05T10:10:00Z,2026-07-05T10:45:00Z,35
1892217,South,PATIALA,Assa Majra,Unplanned,Active,2026-07-05T10:03:32Z,2026-07-05T11:33:46Z,90
