outage_id,Zone,Circle,Feeder,Type of Outage,Status,Start Time,End Time,Diff in mins
1921509,Border,SUB URBAN AMRITSAR,Smile cat1 feeder,Planned,Active,2026-09-01T13:25:45Z,2026-09-01T14:15:03Z,49
1921511,North,JALANDHAR,INDUSTRIAL AREA 1,Unplanned,Active,2026-09-01T13:25:00Z,2026-09-01T13:40:00Z,15
1921510,East,Zirakpur,SAVITRYGREEN,Planned,Active,2026-09-01T13:22:00Z,2026-09-01T14:30:00Z,68
1921512,Border,TARN TARAN,KOT MOHAMAD KHAN UPS,Unplanned,Active,2026-09-01T13:20:00Z,2026-09-01T16:00:00Z,160
1921508,East,Zirakpur,MIAN PUR,Unplanned,Active,2026-09-01T13:20:00Z,2026-09-01T14:20:00Z,60
1921506,South,SANGRUR,Rohi Babe ka Hambelwass,Unplanned,Active,2026-09-01T13:10:00Z,2026-09-01T14:00:00Z,50
1921503,South,SANGRUR,Akoi Sahab,Unplanned,Active,2026-09-01T13:02:53Z,2026-09-01T14:35:20Z,92
1921502,East,ROPAR,Giani market,Unplanned,Active,2026-09-01T13:02:00Z,2026-09-01T14:00:00Z,58
1921507,Border,SUB URBAN AMRITSAR,BOP Gagomahal,Unplanned,Active,2026-09-01T13:00:00Z,2026-09-01T15:00:00Z,120
1921504,East,ROPAR,11 KV Bharatgarh,Unplanned,Closed,2026-09-01T12:58:00Z,2026-09-01T13:12:00Z,14
1921501,East,Zirakpur,PEER BABA ROAD,Planned,Active,2026-09-01T12:58:00Z,2026-09-01T14:00:00Z,62
1921499,South,SANGRUR,City-I,Unplanned,Active,2026-09-01T12:56:00Z,2026-09-01T15:00:00Z,124
1921505,North,JALANDHAR,Rainak Bazar,Unplanned,Active,2026-09-01T12:52:00Z,2026-09-01T13:40:00Z,48
1921498,North,HOSHIARPUR,Khozkipur,Unplanned,Active,2026-09-01T12:50:00Z,2026-09-01T13:50:00Z,60
1921497,Central,KHANNA,Bija Urban,Unplanned,Active,2026-09-01T12:50:00Z,2026-09-01T13:30:00Z,40
1921496,Central,KHANNA,Jindal Cotex,Planned,Active,2026-09-01T12:50:00Z,2026-09-01T13:30:00Z,40
1921495,Central,KHANNA,LALHERI ROAD,Planned,Active,2026-09-01T12:50:00Z,2026-09-01T13:30:00Z,40
1921494,West,BATHINDA,SANGAT,Unplanned,Active,2026-09-01T12:48:07Z,2026-09-01T14:47:00Z,118
1921492,West,BATHINDA,Jawaharke,Planned,Active,2026-09-01T12:40:31Z,2026-09-01T14:30:00Z,109
1921493,South,SANGRUR,UPPLI UPS,Unplanned,Active,2026-09-01T12:40:00Z,2026-09-01T15:00:00Z,140
1921488,West,BATHINDA,TIN KONI,Planned,Active,2026-09-01T12:38:00Z,2026-09-01T15:00:00Z,142
1921487,South,PATIALA,avantika cottspin,Planned,Active,2026-09-01T12:38:00Z,2026-09-01T15:00:00Z,142
1921486,South,PATIALA,WARICHAN ROAD,Planned,Active,2026-09-01T12:38:00Z,2026-09-01T15:00:00Z,142
